	t	H	expr	parvals	sse	bic	Hp
43000	43000	-78.2422584756156	((_a4_ / (((P / (((_a1_ * ((_a0_ ** _a2_) * P)) * ((_a3_ ** P) * _a1_)) * ((_a0_ ** exp(P)) ** -(P)))) / T) + P)) / _a3_)	{'France': {'_a0_': 2.478379985782574e-218, '_a1_': -1.848113878440429e-85, '_a2_': -0.7949404343667533, '_a3_': 4.256908603311471e-234, '_a4_': -1.6892445048117723e-235}}	{'France': 0.2445358333271463}	-319.000962460514	81.25822275464152
24000	24000	-77.1506975243921	((_a4_ / (((P / (((_a3_ * ((_a0_ ** _a2_) / P)) * (((pow2(P) * _a3_) ** P) * _a1_)) * (_a0_ ** -(P)))) / T) + P)) / -(_a3_))	{'France': {'_a0_': 1.6763394488100689e-63, '_a1_': 1.7053107506848217e+22, '_a2_': -0.19475913205078774, '_a3_': 9.017853559002821e-36, '_a4_': 3.794145835630884e-37}}	{'France': 0.24290673323639528}	-319.716182552862	82.70739375203902
67000	67000	-97.4316086494973	((_a4_ / _a0_) + ((T + ((_a0_ / T) * _a0_)) + pow2(_a0_)))	{'France': {'_a0_': -0.022243948848868805, '_a4_': 0.009009561405176711, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0}}	{'France': 0.477610783226561}	-261.389980574089	33.2633816375474
26000	26000	-97.3408193797373	((_a4_ / _a1_) * (_a3_ + (pow2(T) * -(((_a4_ + T) + _a4_)))))	{'France': {'_a1_': 3.526182591539891e-10, '_a3_': -9.844942794713561e-10, '_a4_': -0.003092080440895267, '_a0_': 1.0, '_a2_': 1.0}}	{'France': 0.4365275579745043}	-266.341227419222	35.829794329873266
29000	29000	-110.40214322268	((_a4_ / sqrt(((_a4_ + (exp((_a2_ * (P + -(_a2_)))) * P)) / (T / _a4_)))) * _a3_)	{'France': {'_a2_': -9.803421166971889, '_a3_': 1.8008671168994168, '_a4_': -7.68201342145361e-44, '_a0_': 1.0, '_a1_': 1.0}}	{'France': 0.24799593836403047}	-326.843215268952	53.019464411796456
33000	33000	-84.9525754426712	((abs((((P ** (P * T)) + (P / _a3_)) / (_a4_ + _a1_))) / (_a3_ * _a3_)) + (_a1_ + ((_a0_ * (pow2(T) * P)) * P)))	{'France': {'_a0_': -197680.7518949726, '_a1_': -0.31013254368704546, '_a3_': -0.10311011276462001, '_a4_': -359.67279542286593, '_a2_': 1.0}}	{'France': 0.2527650491748645}	-320.132247288489	75.11354820157335
54000	54000	-99.6470495369584	((cos((_a1_ * (_a1_ * (T + _a2_)))) / _a4_) * (T + T))	{'France': {'_a1_': -22.393657432342913, '_a2_': -34.540440647844136, '_a4_': 0.024531802067306454, '_a0_': 1.0, '_a3_': 1.0}}	{'France': 0.4358921121627113}	-266.497098993908	33.60149995999541
66000	66000	-91.1040783096396	((exp((-(_a3_) * ((_a0_ / T) + _a2_))) * T) + (T * (_a2_ / _a3_)))	{'France': {'_a0_': 0.1323962663333433, '_a2_': -35.00521732602481, '_a3_': 0.44576586654391387, '_a1_': 1.0, '_a4_': 1.0}}	{'France': 0.44040784951049183}	-265.394307268585	41.59307532465265
27000	27000	-134.247007614192	((log(_a3_) * ((_a3_ * P) + _a1_)) * P)	{'France': {'_a1_': -2.2047809060248715, '_a3_': 8.648225013703682, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0}}	{'France': 0.29037695216790305}	-314.634916732611	23.0704507521136
57000	57000	-87.6068198307822	((log(cos((pow2(pow2(_a2_)) * (T * ((_a2_ + T) * _a4_))))) / _a0_) / _a0_)	{'France': {'_a0_': 2.115717650523489, '_a2_': -0.008033573983119189, '_a4_': 19535383584220.32, '_a1_': 1.0, '_a3_': 1.0}}	{'France': 0.43409370989665486}	-266.939472448011	45.86291639322257
23000	23000	-104.093801282584	((pow2(T) * (_a0_ * (cos(pow2(T)) ** _a0_))) * _a2_)	{'France': {'_a0_': 3930572416.653723, '_a2_': -8.147133647807192e-06, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0}}	{'France': 0.4376332539486987}	-270.743374862528	31.277886148679613
69000	69000	-98.3094371979149	((pow2(T) * (_a2_ * (T + _a4_))) * (_a3_ * log((_a2_ * _a2_))))	{'France': {'_a2_': -0.03544869033306972, '_a3_': 35248384.097760245, '_a4_': -0.006219581419642988, '_a0_': 1.0, '_a1_': 1.0}}	{'France': 0.436827963266445}	-266.26761852405	34.82437206410978
