	t	H	expr	parvals	sse	bic	Hp
32000	32000	-1744.85506057174	((cos((_a1_ + ((_a4_ / T) + (_a1_ * T)))) * ((_a0_ * _a1_) + (_a3_ * T))) + tan(((_a3_ * _a4_) / _a0_)))	{'Belgium': {'_a0_': -8.158470500492221e-05, '_a1_': 1595.939629800222, '_a3_': 3.1517615379570367, '_a4_': 0.021550385861636375, '_a2_': 1.0}, 'Canada': {'_a0_': 2.8371806585630585e-05, '_a1_': -8915.722172911692, '_a3_': 78.17903539317956, '_a4_': -0.014591194333619212, '_a2_': 1.0}, 'Catalonia': {'_a0_': 0.00015698150138233335, '_a1_': -772.802153366154, '_a3_': 15.805159496046555, '_a4_': 0.008018156668881322, '_a2_': 1.0}, 'Croatia': {'_a0_': 0.00021304562867185606, '_a1_': 1407.4022112602863, '_a3_': -106.11520910819566, '_a4_': 0.0002593112718555509, '_a2_': 1.0}, 'France': {'_a0_': 7.741626310640677e-05, '_a1_': -945.6247788648988, '_a3_': -9.209877589904034, '_a4_': 0.0022726717793863883, '_a2_': 1.0}, 'Hungary': {'_a0_': 3.358353229229542e-05, '_a1_': 880.0214306978314, '_a3_': 19.12041362588461, '_a4_': 0.003039996944658354, '_a2_': 1.0}, 'India': {'_a0_': 5.943192646804037e-06, '_a1_': 33281.748265449554, '_a3_': -330.67686354318977, '_a4_': 0.016987822900629192, '_a2_': 1.0}, 'Italy': {'_a0_': -6.959736558901953e-05, '_a1_': 1193.8467251766633, '_a3_': 131.93818359100135, '_a4_': 0.013595593364270275, '_a2_': 1.0}, 'UK': {'_a0_': 4.64359419356889e-06, '_a1_': -4489.386282715064, '_a3_': 50.63031174214737, '_a4_': -0.052482621691991964, '_a2_': 1.0}}	{'Belgium': 0.27522139071513835, 'Canada': 0.10780806977564741, 'Catalonia': 0.042853929483267786, 'Croatia': 0.17367401988610293, 'France': 0.42808725126409797, 'Hungary': 0.3047734019131808, 'India': 0.03798789561467118, 'Italy': 0.06852279808234558, 'UK': 0.0549017956927495}	-3622.73896727894	66.51442306773217
33000	33000	-1772.9093306487	((cos((_a1_ + ((_a4_ / T) + (_a1_ * T)))) * (cos(_a3_) + (_a3_ * T))) + sin(-(_a1_)))	{'Belgium': {'_a1_': 1595.9354862378818, '_a3_': 1.697526029819033, '_a4_': 0.021554855959987067, '_a0_': 1.0, '_a2_': 1.0}, 'Canada': {'_a1_': -8915.634726523365, '_a3_': 79.85079831363129, '_a4_': -0.014749407727983787, '_a0_': 1.0, '_a2_': 1.0}, 'Catalonia': {'_a1_': -772.7237831033766, '_a3_': 14.254425550388982, '_a4_': 0.007850029730488248, '_a0_': 1.0, '_a2_': 1.0}, 'Croatia': {'_a1_': 1407.857962730773, '_a3_': -67.72170395709688, '_a4_': -0.000501801009872905, '_a0_': 1.0, '_a2_': 1.0}, 'France': {'_a1_': -945.819364261781, '_a3_': -7.929835277110696, '_a4_': 0.002882250776958795, '_a0_': 1.0, '_a2_': 1.0}, 'Hungary': {'_a1_': 879.8786916365792, '_a3_': 20.394619608688977, '_a4_': 0.003085217426979846, '_a0_': 1.0, '_a2_': 1.0}, 'India': {'_a1_': 33282.466773437, '_a3_': -331.64376389213754, '_a4_': 0.016404637279285865, '_a0_': 1.0, '_a2_': 1.0}, 'Italy': {'_a1_': 1193.8270273805053, '_a3_': 130.2950793071883, '_a4_': 0.013650039847273369, '_a0_': 1.0, '_a2_': 1.0}, 'UK': {'_a1_': -4489.2948579885915, '_a3_': 45.55606657979053, '_a4_': -0.052779677640154295, '_a0_': 1.0, '_a2_': 1.0}}	{'Belgium': 0.27513134025726477, 'Canada': 0.10791082967687392, 'Catalonia': 0.04306385492904742, 'Croatia': 0.168567102950373, 'France': 0.4290269474147793, 'Hungary': 0.30493779517147523, 'India': 0.03797992723106167, 'Italy': 0.06861015593234009, 'UK': 0.05545153139622801}	-3665.92590283642	60.05362076951359
34000	34000	-1766.7457854869	((cos((_a1_ + ((_a4_ / T) + (_a1_ * T)))) * (cos((_a3_ / _a4_)) + (_a3_ * T))) + sin((_a1_ + _a3_)))	{'Belgium': {'_a1_': 1595.92165758887, '_a3_': 3.1566269886671474, '_a4_': 0.02158897739774797, '_a0_': 1.0, '_a2_': 1.0}, 'Canada': {'_a1_': -8915.662161227348, '_a3_': 87.58126368851947, '_a4_': -0.014730078777639852, '_a0_': 1.0, '_a2_': 1.0}, 'Catalonia': {'_a1_': -772.7563373318702, '_a3_': 15.74097352976316, '_a4_': 0.007909728253318747, '_a0_': 1.0, '_a2_': 1.0}, 'Croatia': {'_a1_': 1407.93953124139, '_a3_': -57.47107855924215, '_a4_': -0.0005156681514724223, '_a0_': 1.0, '_a2_': 1.0}, 'France': {'_a1_': -945.7756063024767, '_a3_': -9.46736675675506, '_a4_': 0.002748284487626942, '_a0_': 1.0, '_a2_': 1.0}, 'Hungary': {'_a1_': 880.0758212146, '_a3_': 18.184529532726724, '_a4_': 0.002995263017990633, '_a0_': 1.0, '_a2_': 1.0}, 'India': {'_a1_': 33282.5298697912, '_a3_': -336.2139954931987, '_a4_': 0.016362866752306464, '_a0_': 1.0, '_a2_': 1.0}, 'Italy': {'_a1_': 1193.8276473686867, '_a3_': 131.90312106680048, '_a4_': 0.013647230569209783, '_a0_': 1.0, '_a2_': 1.0}, 'UK': {'_a1_': -4489.332303141905, '_a3_': 50.222878936093274, '_a4_': -0.052674874409613964, '_a0_': 1.0, '_a2_': 1.0}}	{'Belgium': 0.27523294652609226, 'Canada': 0.1081199767632323, 'Catalonia': 0.04292864262718266, 'Croatia': 0.16870170055496553, 'France': 0.42863814947514406, 'Hungary': 0.30493805816985464, 'India': 0.037985827938127485, 'Italy': 0.06860508700187277, 'UK': 0.05493942104871437}	-3667.01126614459	66.75984758539099
35000	35000	-1680.39895032186	(((cos(-(((T * _a1_) + _a0_))) * ((_a4_ * (pow3(_a1_) * (_a0_ + _a4_))) / ((T * exp((T * _a0_))) ** _a3_))) + (sin(_a1_) / pow2(((_a1_ * _a1_) * _a1_)))) * pow2((pow2(_a1_) * pow2(_a1_))))	{'Belgium': {'_a0_': -145.35057474382737, '_a1_': 3974.1147067975444, '_a3_': 5.464476734258072, '_a4_': -7.546868022412457e-59, '_a2_': 1.0}, 'Canada': {'_a0_': -529.0436695815646, '_a1_': -5664.2915544158095, '_a3_': -13.31848420571011, '_a4_': -0.0012751229093825047, '_a2_': 1.0}, 'Catalonia': {'_a0_': -420.8042221057393, '_a1_': 606.3273823860833, '_a3_': -12.57674571581464, '_a4_': -4672.764312766966, '_a2_': 1.0}, 'Croatia': {'_a0_': -2176.1010782248395, '_a1_': -2048.3184102444734, '_a3_': -1.3412973839018303, '_a4_': -3.2925939538838626e-36, '_a2_': 1.0}, 'France': {'_a0_': 3069.361324799265, '_a1_': 876.5043505069649, '_a3_': -0.12578601304554227, '_a4_': -1.245529610175759e-37, '_a2_': 1.0}, 'Hungary': {'_a0_': -3765.664014171332, '_a1_': -769.6901996255498, '_a3_': -0.6400020192620145, '_a4_': -2.1380054295668347e-34, '_a2_': 1.0}, 'India': {'_a0_': -846.6113046860432, '_a1_': -1533.0972229422302, '_a3_': 1.562940886083147, '_a4_': 1.0727255272245271e-42, '_a2_': 1.0}, 'Italy': {'_a0_': -671.7955175905322, '_a1_': 644.0264942416597, '_a3_': -11.94288984020464, '_a4_': -8771.179746097228, '_a2_': 1.0}, 'UK': {'_a0_': -267.19734637217994, '_a1_': -779.1149748371787, '_a3_': 8.766711892594834, '_a4_': -1.0053392878832327e-59, '_a2_': 1.0}}	{'Belgium': 0.2503696796796705, 'Canada': 0.10462394257386282, 'Catalonia': 0.04512640317856126, 'Croatia': 0.1620976747492718, 'France': 0.4286127009155811, 'Hungary': 0.32077353518613544, 'India': 0.03843571565573649, 'Italy': 0.0985200595095257, 'UK': 0.05296547159798207}	-3596.05609190297	117.62909562962136
36000	36000	-1771.96694151761	((cos((_a1_ + ((_a4_ / T) + (_a1_ * T)))) * (cos((_a3_ / _a4_)) + (_a3_ * T))) + sin(_a3_))	{'Belgium': {'_a1_': 1595.9448170497644, '_a3_': 3.1490073684791424, '_a4_': 0.021536874635867804, '_a0_': 1.0, '_a2_': 1.0}, 'Canada': {'_a1_': -8915.645353228936, '_a3_': 87.75923665018415, '_a4_': -0.014760010614884116, '_a0_': 1.0, '_a2_': 1.0}, 'Catalonia': {'_a1_': -772.7713908381124, '_a3_': 15.816474592436661, '_a4_': 0.00794766801689977, '_a0_': 1.0, '_a2_': 1.0}, 'Croatia': {'_a1_': 1407.9363360755085, '_a3_': -56.96483088838792, '_a4_': -0.0005111257690869393, '_a0_': 1.0, '_a2_': 1.0}, 'France': {'_a1_': -945.750837764022, '_a3_': -9.226035721792943, '_a4_': 0.0026782278362215283, '_a0_': 1.0, '_a2_': 1.0}, 'Hungary': {'_a1_': 879.9776676304085, '_a3_': 18.614548782544198, '_a4_': 0.0030660923298492775, '_a0_': 1.0, '_a2_': 1.0}, 'India': {'_a1_': 33282.55924626161, '_a3_': -335.71705835785343, '_a4_': 0.016338681803280478, '_a0_': 1.0, '_a2_': 1.0}, 'Italy': {'_a1_': 1193.826722822208, '_a3_': 131.92551509281844, '_a4_': 0.013649547480169295, '_a0_': 1.0, '_a2_': 1.0}, 'UK': {'_a1_': -4489.309410253089, '_a3_': 50.303027701261634, '_a4_': -0.05275904571480859, '_a0_': 1.0, '_a2_': 1.0}}	{'Belgium': 0.27522109455798616, 'Canada': 0.10810924890200592, 'Catalonia': 0.04288777288036602, 'Croatia': 0.1687684938549446, 'France': 0.4284716966637548, 'Hungary': 0.3048066174220881, 'India': 0.037986224418647144, 'Italy': 0.06861287865777793, 'UK': 0.05498691214256045}	-3667.06802071384	61.56706883931098
37000	37000	-1771.08893408783	((cos((_a1_ + ((_a4_ / T) + (_a1_ * T)))) * (sin((_a1_ / _a4_)) + (_a3_ * T))) + sin(_a3_))	{'Belgium': {'_a1_': 1595.9373394307038, '_a3_': 3.1490716842803623, '_a4_': 0.02155563867213679, '_a0_': 1.0, '_a2_': 1.0}, 'Canada': {'_a1_': -8915.651284132611, '_a3_': 87.759168810737, '_a4_': -0.014749357541526467, '_a0_': 1.0, '_a2_': 1.0}, 'Catalonia': {'_a1_': -772.7290627244414, '_a3_': 15.816408800200241, '_a4_': 0.00785034458578091, '_a0_': 1.0, '_a2_': 1.0}, 'Croatia': {'_a1_': 1407.9220412229802, '_a3_': -56.96521260805397, '_a4_': -0.0005018229320543525, '_a0_': 1.0, '_a2_': 1.0}, 'France': {'_a1_': -945.815303384409, '_a3_': -9.225124132833217, '_a4_': 0.0028821109475853936, '_a0_': 1.0, '_a2_': 1.0}, 'Hungary': {'_a1_': 879.9444354399293, '_a3_': 18.614738200543027, '_a4_': 0.0030850183385762414, '_a0_': 1.0, '_a2_': 1.0}, 'India': {'_a1_': 33282.49320697357, '_a3_': -335.7162015894961, '_a4_': 0.01640461210423125, '_a0_': 1.0, '_a2_': 1.0}, 'Italy': {'_a1_': 1193.8259273731696, '_a3_': 131.92547394625765, '_a4_': 0.013651636659170109, '_a0_': 1.0, '_a2_': 1.0}, 'UK': {'_a1_': -4489.310263999116, '_a3_': 50.303128680173515, '_a4_': -0.0527556178914328, '_a0_': 1.0, '_a2_': 1.0}}	{'Belgium': 0.2752209904381318, 'Canada': 0.1081163283504813, 'Catalonia': 0.043026489257310715, 'Croatia': 0.16886778005639774, 'France': 0.4290113819597484, 'Hungary': 0.3048624673805208, 'India': 0.03800737747660338, 'Italy': 0.06861998663169655, 'UK': 0.054984512574909876}	-3666.43232836073	62.12723009253564
38000	38000	-1772.90933069834	((cos((_a1_ + ((_a4_ / T) + (_a1_ * T)))) * (cos(_a3_) + (_a3_ * T))) + sin(-(_a1_)))	{'Belgium': {'_a1_': 1595.935486237614, '_a3_': 1.6975260315643672, '_a4_': 0.02155485577256722, '_a0_': 1.0, '_a2_': 1.0}, 'Canada': {'_a1_': -8915.634726523132, '_a3_': 79.85079834004198, '_a4_': -0.014749407094368951, '_a0_': 1.0, '_a2_': 1.0}, 'Catalonia': {'_a1_': -772.7237831032676, '_a3_': 14.254425551711323, '_a4_': 0.007850029954893506, '_a0_': 1.0, '_a2_': 1.0}, 'Croatia': {'_a1_': 1407.8579626864873, '_a3_': -67.72170394887527, '_a4_': -0.000501799714755772, '_a0_': 1.0, '_a2_': 1.0}, 'France': {'_a1_': -945.8193642583398, '_a3_': -7.92983526875577, '_a4_': 0.002882250453149088, '_a0_': 1.0, '_a2_': 1.0}, 'Hungary': {'_a1_': 879.878691621628, '_a3_': 20.39461960897305, '_a4_': 0.003085216931849805, '_a0_': 1.0, '_a2_': 1.0}, 'India': {'_a1_': 33282.4667756882, '_a3_': -331.64376117193905, '_a4_': 0.016404643289262985, '_a0_': 1.0, '_a2_': 1.0}, 'Italy': {'_a1_': 1193.827027382136, '_a3_': 130.29507926000107, '_a4_': 0.013650040142697786, '_a0_': 1.0, '_a2_': 1.0}, 'UK': {'_a1_': -4489.294857980776, '_a3_': 45.556066570704644, '_a4_': -0.052779677702546386, '_a0_': 1.0, '_a2_': 1.0}}	{'Belgium': 0.27513134025727376, 'Canada': 0.10791082967703373, 'Catalonia': 0.043063854929047414, 'Croatia': 0.168567102950104, 'France': 0.4290269474147654, 'Hungary': 0.30493779517235836, 'India': 0.03797992719570213, 'Italy': 0.06861015593232601, 'UK': 0.05545153139625719}	-3665.92590293571	60.05362076951358
39000	39000	-1708.12660633967	((sin(((cos(((_a0_ * T) + _a0_)) * (_a2_ * ((log((pow2(((_a2_ / T) + T)) * T)) / T) + _a0_))) + _a4_)) + _a4_) / _a1_)	{'Belgium': {'_a0_': -26.33662940666926, '_a1_': 8.167487916462099, '_a2_': 0.04524332037667274, '_a4_': -0.021082275684954407, '_a3_': 1.0}, 'Canada': {'_a0_': -5286.259037453232, '_a1_': -0.12341823914819017, '_a2_': -6.583549288133933e-07, '_a4_': 0.01324477232372464, '_a3_': 1.0}, 'Catalonia': {'_a0_': -2066.5428161437235, '_a1_': 9.472385231904878, '_a2_': 0.00013322149954609545, '_a4_': -0.6860590269542287, '_a3_': 1.0}, 'Croatia': {'_a0_': -3092.3919059425452, '_a1_': 4.849675274044125, '_a2_': 4.368771648487001e-05, '_a4_': -1.174793019521239, '_a3_': 1.0}, 'France': {'_a0_': -1420.4774533954235, '_a1_': -0.02292830386834817, '_a2_': -2.459307258204032e-07, '_a4_': 0.0027885403066182247, '_a3_': 1.0}, 'Hungary': {'_a0_': -39.090685025137034, '_a1_': 24.51859405101044, '_a2_': 0.011133686091119354, '_a4_': -6.223254805461594, '_a3_': 1.0}, 'India': {'_a0_': 16351.391294485751, '_a1_': 1.1830731741702074e-47, '_a2_': 2.2130096479263867e-53, '_a4_': -2.2952487083286465e-48, '_a3_': 1.0}, 'Italy': {'_a0_': 2457.2668687184314, '_a1_': 8.451305017430897, '_a2_': 0.0005859802082367212, '_a4_': -0.5502228294494242, '_a3_': 1.0}, 'UK': {'_a0_': 183.62004452102104, '_a1_': -0.009766106902666521, '_a2_': -5.032835135809847e-06, '_a4_': 0.00622399408944333, '_a3_': 1.0}}	{'Belgium': 0.2861368406514203, 'Canada': 0.11721139564556562, 'Catalonia': 0.04686678830804821, 'Croatia': 0.17113488603261282, 'France': 0.42962799053359924, 'Hungary': 0.3175658938939919, 'India': 0.040029651325312596, 'Italy': 0.0653860379513838, 'UK': 0.06738410934673494}	-3574.33510307317	79.0409451969108
40000	40000	-1772.90933069834	((cos((_a1_ + ((_a4_ / T) + (_a1_ * T)))) * (cos(_a3_) + (_a3_ * T))) + sin(-(_a1_)))	{'Belgium': {'_a1_': 1595.935486237614, '_a3_': 1.6975260315643672, '_a4_': 0.02155485577256722, '_a0_': 1.0, '_a2_': 1.0}, 'Canada': {'_a1_': -8915.634726523132, '_a3_': 79.85079834004198, '_a4_': -0.014749407094368951, '_a0_': 1.0, '_a2_': 1.0}, 'Catalonia': {'_a1_': -772.7237831032676, '_a3_': 14.254425551711323, '_a4_': 0.007850029954893506, '_a0_': 1.0, '_a2_': 1.0}, 'Croatia': {'_a1_': 1407.8579626864873, '_a3_': -67.72170394887527, '_a4_': -0.000501799714755772, '_a0_': 1.0, '_a2_': 1.0}, 'France': {'_a1_': -945.8193642583398, '_a3_': -7.92983526875577, '_a4_': 0.002882250453149088, '_a0_': 1.0, '_a2_': 1.0}, 'Hungary': {'_a1_': 879.878691621628, '_a3_': 20.39461960897305, '_a4_': 0.003085216931849805, '_a0_': 1.0, '_a2_': 1.0}, 'India': {'_a1_': 33282.4667756882, '_a3_': -331.64376117193905, '_a4_': 0.016404643289262985, '_a0_': 1.0, '_a2_': 1.0}, 'Italy': {'_a1_': 1193.827027382136, '_a3_': 130.29507926000107, '_a4_': 0.013650040142697786, '_a0_': 1.0, '_a2_': 1.0}, 'UK': {'_a1_': -4489.294857980776, '_a3_': 45.556066570704644, '_a4_': -0.052779677702546386, '_a0_': 1.0, '_a2_': 1.0}}	{'Belgium': 0.27513134025727376, 'Canada': 0.10791082967703373, 'Catalonia': 0.043063854929047414, 'Croatia': 0.168567102950104, 'France': 0.4290269474147654, 'Hungary': 0.30493779517235836, 'India': 0.03797992719570213, 'Italy': 0.06861015593232601, 'UK': 0.05545153139625719}	-3665.92590293571	60.05362076951358
41000	41000	-1768.32889587925	((cos((_a1_ + ((_a4_ / T) + (_a1_ * T)))) * (cos((_a3_ * _a1_)) + (_a3_ * T))) + sin(-(_a1_)))	{'Belgium': {'_a1_': 1595.935486974307, '_a3_': 1.6979072247284774, '_a4_': 0.021554862747009105, '_a0_': 1.0, '_a2_': 1.0}, 'Canada': {'_a1_': -8915.634723941112, '_a3_': 79.85082227754495, '_a4_': -0.014748582471543458, '_a0_': 1.0, '_a2_': 1.0}, 'Catalonia': {'_a1_': -772.7237816697909, '_a3_': 14.25997131310486, '_a4_': 0.007850044995552764, '_a0_': 1.0, '_a2_': 1.0}, 'Croatia': {'_a1_': 1407.8579634508276, '_a3_': -67.72163787892495, '_a4_': -0.0005018042854171195, '_a0_': 1.0, '_a2_': 1.0}, 'France': {'_a1_': -945.8193641475946, '_a3_': -7.930136443136699, '_a4_': 0.0028822468575425446, '_a0_': 1.0, '_a2_': 1.0}, 'Hungary': {'_a1_': 879.8786665155051, '_a3_': 20.457116938628104, '_a4_': 0.00308500996995071, '_a0_': 1.0, '_a2_': 1.0}, 'India': {'_a1_': 33282.468942447405, '_a3_': -331.64371330053007, '_a4_': 0.016397979145845756, '_a0_': 1.0, '_a2_': 1.0}, 'Italy': {'_a1_': 1193.8270249466595, '_a3_': 130.30149825985185, '_a4_': 0.013650035761212157, '_a0_': 1.0, '_a2_': 1.0}, 'UK': {'_a1_': -4489.294842639903, '_a3_': 45.559198387987486, '_a4_': -0.05277961600894441, '_a0_': 1.0, '_a2_': 1.0}}	{'Belgium': 0.2751313092446126, 'Canada': 0.10791096288830355, 'Catalonia': 0.043063403504723465, 'Croatia': 0.16856710228727428, 'France': 0.4290269341345864, 'Hungary': 0.3049394732101972, 'India': 0.038207830396341694, 'Italy': 0.06861011870745783, 'UK': 0.05545091176176156}	-3665.28742533693	64.31481678921438
42000	42000	-1766.98259563793	((cos((_a1_ + ((_a4_ / T) + (_a1_ * T)))) * (cos(_a3_) + (_a3_ * T))) + sin((_a3_ * (_a1_ + _a4_))))	{'Belgium': {'_a1_': 1595.96812095844, '_a3_': 1.6967819701503757, '_a4_': 0.021484799309284333, '_a0_': 1.0, '_a2_': 1.0}, 'Canada': {'_a1_': -8915.705644824535, '_a3_': 79.84988591143251, '_a4_': -0.014628982466890381, '_a0_': 1.0, '_a2_': 1.0}, 'Catalonia': {'_a1_': -772.7527545235728, '_a3_': 14.253775861020804, '_a4_': 0.007907718234244266, '_a0_': 1.0, '_a2_': 1.0}, 'Croatia': {'_a1_': 1407.7890925735865, '_a3_': -67.719823430561, '_a4_': -0.0004620787707337163, '_a0_': 1.0, '_a2_': 1.0}, 'France': {'_a1_': -945.6222179139595, '_a3_': -7.930437609034272, '_a4_': 0.002301143769170513, '_a0_': 1.0, '_a2_': 1.0}, 'Hungary': {'_a1_': 879.9965606159099, '_a3_': 20.391535988663296, '_a4_': 0.003042298492274612, '_a0_': 1.0, '_a2_': 1.0}, 'India': {'_a1_': 33282.45935579759, '_a3_': -331.6438882976701, '_a4_': 0.016410080488606527, '_a0_': 1.0, '_a2_': 1.0}, 'Italy': {'_a1_': 1193.8532689966717, '_a3_': 130.29592061440022, '_a4_': 0.013582548856974507, '_a0_': 1.0, '_a2_': 1.0}, 'UK': {'_a1_': -4489.29172431284, '_a3_': 45.556236593486936, '_a4_': -0.05279032864779775, '_a0_': 1.0, '_a2_': 1.0}}	{'Belgium': 0.27512459094997327, 'Canada': 0.10784992544010923, 'Catalonia': 0.04302498515991408, 'Croatia': 0.16890461049825228, 'France': 0.4280916153671465, 'Hungary': 0.3048325409270982, 'India': 0.038141492297063775, 'Italy': 0.06854494302710903, 'UK': 0.055451311559950686}	-3665.78996807623	65.91238840018437
43000	43000	-1767.93294810953	((cos((_a1_ + ((_a4_ / T) + (_a1_ * T)))) * (cos(_a3_) + (_a3_ * T))) + sin(((_a4_ * _a1_) * _a1_)))	{'Belgium': {'_a1_': 1595.9659777865136, '_a3_': 1.6974923804716113, '_a4_': 0.02148453124737206, '_a0_': 1.0, '_a2_': 1.0}, 'Canada': {'_a1_': -8915.706421365147, '_a3_': 79.85057316980544, '_a4_': -0.014625766519853685, '_a0_': 1.0, '_a2_': 1.0}, 'Catalonia': {'_a1_': -772.7514352352192, '_a3_': 14.25442753671995, '_a4_': 0.00790187616332305, '_a0_': 1.0, '_a2_': 1.0}, 'Croatia': {'_a1_': 1407.7995323873322, '_a3_': -67.72117294106658, '_a4_': -0.000459906172832267, '_a0_': 1.0, '_a2_': 1.0}, 'France': {'_a1_': -945.6230689130641, '_a3_': -7.930651833573502, '_a4_': 0.002301425080034927, '_a0_': 1.0, '_a2_': 1.0}, 'Hungary': {'_a1_': 880.0084037549851, '_a3_': 20.392456567238565, '_a4_': 0.0030422456512709172, '_a0_': 1.0, '_a2_': 1.0}, 'India': {'_a1_': 33282.45810471523, '_a3_': -331.6436763826031, '_a4_': 0.016411084563803312, '_a0_': 1.0, '_a2_': 1.0}, 'Italy': {'_a1_': 1193.8359769337396, '_a3_': 130.29515768326286, '_a4_': 0.013628883211416825, '_a0_': 1.0, '_a2_': 1.0}, 'UK': {'_a1_': -4489.292814659578, '_a3_': 45.55618494745262, '_a4_': -0.05278655273980953, '_a0_': 1.0, '_a2_': 1.0}}	{'Belgium': 0.2751021614996753, 'Canada': 0.10783739493739893, 'Catalonia': 0.04300456901333504, 'Croatia': 0.16880072397204166, 'France': 0.42809015652997195, 'Hungary': 0.3047921894735355, 'India': 0.038112530052290615, 'Italy': 0.06855432614512731, 'UK': 0.05545134346629369}	-3666.00884282424	65.07147330259397
44000	44000	-1768.00645534091	((cos((_a1_ + ((_a4_ / T) + (_a1_ * T)))) * (cos(_a3_) + (_a3_ * T))) + cos(((_a4_ * _a1_) * _a3_)))	{'Belgium': {'_a1_': 1595.9776484340969, '_a3_': 1.697471280675464, '_a4_': 0.021455446404134555, '_a0_': 1.0, '_a2_': 1.0}, 'Canada': {'_a1_': -8915.705961330366, '_a3_': 79.85057446305348, '_a4_': -0.014626577108265369, '_a0_': 1.0, '_a2_': 1.0}, 'Catalonia': {'_a1_': -772.7221938148291, '_a3_': 14.254357575375236, '_a4_': 0.007833724386118308, '_a0_': 1.0, '_a2_': 1.0}, 'Croatia': {'_a1_': 1408.024813218213, '_a3_': -67.72340877894024, '_a4_': -0.0006138998812907612, '_a0_': 1.0, '_a2_': 1.0}, 'France': {'_a1_': -945.6157081863871, '_a3_': -7.9307196264785915, '_a4_': 0.0022776305971850155, '_a0_': 1.0, '_a2_': 1.0}, 'Hungary': {'_a1_': 879.993187763578, '_a3_': 20.39275103984996, '_a4_': 0.003050545752435141, '_a0_': 1.0, '_a2_': 1.0}, 'India': {'_a1_': 33282.45999408209, '_a3_': -331.64369664405325, '_a4_': 0.016409560828746096, '_a0_': 1.0, '_a2_': 1.0}, 'Italy': {'_a1_': 1193.8232153190174, '_a3_': 130.29492219390823, '_a4_': 0.013663269958722597, '_a0_': 1.0, '_a2_': 1.0}, 'UK': {'_a1_': -4489.292273651102, '_a3_': 45.556218836624176, '_a4_': -0.052788463825354834, '_a0_': 1.0, '_a2_': 1.0}}	{'Belgium': 0.2751048584288116, 'Canada': 0.10783746802495332, 'Catalonia': 0.0430781694607565, 'Croatia': 0.17039872587858676, 'France': 0.4280912440597256, 'Hungary': 0.3047990587952579, 'India': 0.03797970731499531, 'Italy': 0.06865134861807672, 'UK': 0.05545132070571574}	-3665.03615184782	64.51162058300575
45000	45000	-1771.58361350454	((cos((_a1_ + ((_a4_ / T) + (_a1_ * T)))) * (cos(_a3_) + (_a3_ * T))) + cos((_a1_ * _a3_)))	{'Belgium': {'_a1_': 1595.967946582217, '_a3_': 1.6977970264014308, '_a4_': 0.02147715842710645, '_a0_': 1.0, '_a2_': 1.0}, 'Canada': {'_a1_': -8915.714674734249, '_a3_': 79.85051084136498, '_a4_': -0.014611314136828446, '_a0_': 1.0, '_a2_': 1.0}, 'Catalonia': {'_a1_': -772.8711809406619, '_a3_': 14.257263010280706, '_a4_': 0.008167856810144045, '_a0_': 1.0, '_a2_': 1.0}, 'Croatia': {'_a1_': 1407.9786525370696, '_a3_': -67.72518244868391, '_a4_': -0.0005705282300455883, '_a0_': 1.0, '_a2_': 1.0}, 'France': {'_a1_': -945.6248204189025, '_a3_': -7.931639221652128, '_a4_': 0.002295998643153636, '_a0_': 1.0, '_a2_': 1.0}, 'Hungary': {'_a1_': 880.0355908096732, '_a3_': 20.39301991376171, '_a4_': 0.0030326692607748175, '_a0_': 1.0, '_a2_': 1.0}, 'India': {'_a1_': 33282.45133098034, '_a3_': -331.64380141903456, '_a4_': 0.016416466064578857, '_a0_': 1.0, '_a2_': 1.0}, 'Italy': {'_a1_': 1193.8270449747376, '_a3_': 130.2936877731382, '_a4_': 0.013652442665357976, '_a0_': 1.0, '_a2_': 1.0}, 'UK': {'_a1_': -4489.290400410639, '_a3_': 45.55645400984769, '_a4_': -0.0527956099678531, '_a0_': 1.0, '_a2_': 1.0}}	{'Belgium': 0.27510610354811443, 'Canada': 0.10783649688124333, 'Catalonia': 0.043635413442849026, 'Croatia': 0.16959950541142035, 'France': 0.42811996703887684, 'Hungary': 0.3048278282356029, 'India': 0.03821129456967476, 'Italy': 0.06865764136061218, 'UK': 0.055451393506332936}	-3663.48674087811	60.15975693451615
