	t	H	expr	parvals	sse	bic	Hp
22000	22000	-2668.62860206162	((_a3_ + (((cos((((P + _a0_) / _a3_) + ((_a0_ / -(_a3_)) * T))) / T) + _a0_) / (_a3_ * ((_a1_ / (P + _a4_)) * ((_a2_ * (T * _a2_)) ** (P + (T + T))))))) + ((T / P) + P))	{'Belgium': {'_a0_': 133.8265136454836, '_a1_': 3.534313580212952, '_a2_': -1.057640862650078e+17, '_a3_': -0.3451729536264721, '_a4_': -0.014329042135016292}, 'Canada': {'_a0_': 587.9819437762975, '_a1_': -6.282296031589766, '_a2_': 6.03986651333196e+35, '_a3_': -0.31524940320778105, '_a4_': -0.017408907556903053}, 'Catalonia': {'_a0_': 15.329377174106622, '_a1_': 0.2943049981085431, '_a2_': 1.1060156581733651e+17, '_a3_': -0.29554482115740965, '_a4_': -0.031670531574319975}, 'Croatia': {'_a0_': -4225.464414776683, '_a1_': 8.009495856489244e+214, '_a2_': -446.8894557507021, '_a3_': -0.846988293021651, '_a4_': 9.121714914143576e+210}, 'France': {'_a0_': 225.9941116062877, '_a1_': 4.7592590690164185, '_a2_': -183656588924.31528, '_a3_': -0.481186567399857, '_a4_': -0.011889225994000458}, 'Hungary': {'_a0_': 3.2859933155120687e+125, '_a1_': -3.3357756749417827e+124, '_a2_': 15502266.283327464, '_a3_': -0.5419359770026037, '_a4_': 0.008614657059301081}, 'India': {'_a0_': 872.3426260589287, '_a1_': -703.568797955681, '_a2_': -132.3503197008091, '_a3_': -0.43028178469028927, '_a4_': -0.04364365138248069}, 'Italy': {'_a0_': 2.6248640733321632e+193, '_a1_': -2.4923198126996842e+190, '_a2_': 1.2635758111414753e+58, '_a3_': -0.28138209528358366, '_a4_': -0.009539357278075922}, 'UK': {'_a0_': 22.768539088527838, '_a1_': 2.5445820988519388, '_a2_': 6557362069.911948, '_a3_': -0.35203979905741795, '_a4_': -0.0072807350669123385}}	{'Belgium': 0.21602709150374286, 'Canada': 0.16748466654210306, 'Catalonia': 0.19930205919525368, 'Croatia': 0.18526952404678085, 'France': 0.7519433198502994, 'Hungary': 0.33538222654082794, 'India': 0.046180618160781686, 'Italy': 0.06574114184357498, 'UK': 0.12838230094393055}	-5572.35404259582	117.54841923628751
23000	23000	-2668.62860206162	((_a3_ + (((cos((((P + _a0_) / _a3_) + ((_a0_ / -(_a3_)) * T))) / T) + _a0_) / (_a3_ * ((_a1_ / (P + _a4_)) * ((_a2_ * (T * _a2_)) ** (P + (T + T))))))) + ((T / P) + P))	{'Belgium': {'_a0_': 133.8265136454836, '_a1_': 3.534313580212952, '_a2_': -1.057640862650078e+17, '_a3_': -0.3451729536264721, '_a4_': -0.014329042135016292}, 'Canada': {'_a0_': 587.9819437762975, '_a1_': -6.282296031589766, '_a2_': 6.03986651333196e+35, '_a3_': -0.31524940320778105, '_a4_': -0.017408907556903053}, 'Catalonia': {'_a0_': 15.329377174106622, '_a1_': 0.2943049981085431, '_a2_': 1.1060156581733651e+17, '_a3_': -0.29554482115740965, '_a4_': -0.031670531574319975}, 'Croatia': {'_a0_': -4225.464414776683, '_a1_': 8.009495856489244e+214, '_a2_': -446.8894557507021, '_a3_': -0.846988293021651, '_a4_': 9.121714914143576e+210}, 'France': {'_a0_': 225.9941116062877, '_a1_': 4.7592590690164185, '_a2_': -183656588924.31528, '_a3_': -0.481186567399857, '_a4_': -0.011889225994000458}, 'Hungary': {'_a0_': 3.2859933155120687e+125, '_a1_': -3.3357756749417827e+124, '_a2_': 15502266.283327464, '_a3_': -0.5419359770026037, '_a4_': 0.008614657059301081}, 'India': {'_a0_': 872.3426260589287, '_a1_': -703.568797955681, '_a2_': -132.3503197008091, '_a3_': -0.43028178469028927, '_a4_': -0.04364365138248069}, 'Italy': {'_a0_': 2.6248640733321632e+193, '_a1_': -2.4923198126996842e+190, '_a2_': 1.2635758111414753e+58, '_a3_': -0.28138209528358366, '_a4_': -0.009539357278075922}, 'UK': {'_a0_': 22.768539088527838, '_a1_': 2.5445820988519388, '_a2_': 6557362069.911948, '_a3_': -0.35203979905741795, '_a4_': -0.0072807350669123385}}	{'Belgium': 0.21602709150374286, 'Canada': 0.16748466654210306, 'Catalonia': 0.19930205919525368, 'Croatia': 0.18526952404678085, 'France': 0.7519433198502994, 'Hungary': 0.33538222654082794, 'India': 0.046180618160781686, 'Italy': 0.06574114184357498, 'UK': 0.12838230094393055}	-5572.35404259582	117.54841923628751
24000	24000	-2677.55216013835	pow3((((((((-((T + (_a4_ / (_a0_ + P)))) * _a1_) + (-(_a4_) / ((_a2_ + ((_a4_ / (_a0_ / ((P / _a0_) / _a0_))) + (P ** _a1_))) / _a2_))) / T) + (T * _a0_)) + sqrt((_a1_ * P))) * (_a3_ + T)) * _a2_))	{'Belgium': {'_a0_': 260.07079845462334, '_a1_': 7.469556528844773, '_a2_': 3.036329756946511e-11, '_a3_': 3281229683.3143296, '_a4_': -0.01028812272943891}, 'Canada': {'_a0_': -0.00148196217804261, '_a1_': 4100846.4481082447, '_a2_': 7.282799474570658e-10, '_a3_': 197.5196633979647, '_a4_': -9.45643251428423e-07}, 'Catalonia': {'_a0_': 0.0005778145985630492, '_a1_': 1.6313705808419386e-09, '_a2_': 5804377.612714094, '_a3_': -0.0012038618087233319, '_a4_': 1.9445069583592133e-07}, 'Croatia': {'_a0_': 0.05510654700009909, '_a1_': 25.42342058727591, '_a2_': 0.004083150526298283, '_a3_': 8.445375777388806, '_a4_': -1.3576002895407123e-05}, 'France': {'_a0_': -17.153031586555667, '_a1_': 1.3600119725600819, '_a2_': 0.007621322003543298, '_a3_': 89.34748846639397, '_a4_': -0.0025288828240375744}, 'Hungary': {'_a0_': 9.63646034199405, '_a1_': 7.344207229900622, '_a2_': 1.5739908084348624e-08, '_a3_': 7031664.26810206, '_a4_': -0.00021662260479974533}, 'India': {'_a0_': 0.042884129874303775, '_a1_': 3.565529108162719, '_a2_': -127.39026759644204, '_a3_': -0.0029219012908620356, '_a4_': -1.0071486996892005e-05}, 'Italy': {'_a0_': 167.86966380223592, '_a1_': 6.8706852112561245, '_a2_': 1.890814419552634e-12, '_a3_': 49597937080.649445, '_a4_': -0.0006610209030483597}, 'UK': {'_a0_': 615.027578346354, '_a1_': 12.983391805183834, '_a2_': 0.03952473601668526, '_a3_': 3.6492123439873105, '_a4_': -0.023852355605950067}}	{'Belgium': 0.23481322595077536, 'Canada': 0.293547665419823, 'Catalonia': 0.1736671909448224, 'Croatia': 0.24319333251588904, 'France': 0.7918596917478584, 'Hungary': 0.2080573179276749, 'India': 0.04914891039562625, 'Italy': 0.03295219610331862, 'UK': 0.12492591917438792}	-5621.35888537185	133.12728254757374
25000	25000	-2654.04575452654	(pow3(((-(_a4_) + (-(((_a0_ * ((-(_a0_) / T) * _a0_)) + (_a1_ / _a2_))) * (abs((_a3_ / T)) ** P))) + ((T / P) + (_a2_ * (P + (log(P) * T)))))) + (pow2(_a4_) * tan((_a1_ * pow3(_a4_)))))	{'Belgium': {'_a0_': 0.16014410586634348, '_a1_': 0.26881385876467556, '_a2_': 0.7997526944690468, '_a3_': 3.4378309137932555e-27, '_a4_': 0.7540533360294976}, 'Canada': {'_a0_': 0.3016790176216988, '_a1_': 2.6367678032007394e-57, '_a2_': 1.390198286542371e-58, '_a3_': 8.501151439405392e-129, '_a4_': 0.6425764427594323}, 'Catalonia': {'_a0_': 0.12728279270358836, '_a1_': -7.489779278580835e-12, '_a2_': -1.1029853102540702e-12, '_a3_': 0.0029428191449304554, '_a4_': -5.497831812739228}, 'Croatia': {'_a0_': 0.06759142008647617, '_a1_': 0.008168071823007649, '_a2_': 0.033883734349148195, '_a3_': 2.631730013761394e-09, '_a4_': 0.7819707410568544}, 'France': {'_a0_': 0.13770313035957643, '_a1_': -0.0610069718293162, '_a2_': 3.8152581402788637, '_a3_': 1.0253856028284156e-09, '_a4_': 1.155103899938721}, 'Hungary': {'_a0_': -0.0924257667023386, '_a1_': -2.35427697993485, '_a2_': 0.6351273291124785, '_a3_': -2.230799088723121e-20, '_a4_': 0.6016600293786293}, 'India': {'_a0_': 0.04751094617145327, '_a1_': 18.67626239511199, '_a2_': 5.537395109032104, '_a3_': -0.003619631448307774, '_a4_': -2.492003648751391}, 'Italy': {'_a0_': -0.30686911649588555, '_a1_': -41.72263746492117, '_a2_': 0.8993347720846424, '_a3_': -6.039906585568573e-127, '_a4_': 0.6694245850808342}, 'UK': {'_a0_': 0.18548857348617964, '_a1_': -93.67425681730307, '_a2_': -15.645244897164316, '_a3_': 3.993439808975897e-06, '_a4_': -3.1421256990470905}}	{'Belgium': 0.2890411989908671, 'Canada': 0.16522866933232944, 'Catalonia': 0.16079028096068143, 'Croatia': 0.246137484302007, 'France': 0.7374161662199239, 'Hungary': 0.30015598930274423, 'India': 0.04561421595544939, 'Italy': 0.07325170008344947, 'UK': 0.08717619783749861}	-5584.46525787386	138.18687441039162
26000	26000	-2677.55216013835	pow3((((((((-((T + (_a4_ / (_a0_ + P)))) * _a1_) + (-(_a4_) / ((_a2_ + ((_a4_ / (_a0_ / ((P / _a0_) / _a0_))) + (P ** _a1_))) / _a2_))) / T) + (T * _a0_)) + sqrt((_a1_ * P))) * (_a3_ + T)) * _a2_))	{'Belgium': {'_a0_': 260.07079845462334, '_a1_': 7.469556528844773, '_a2_': 3.036329756946511e-11, '_a3_': 3281229683.3143296, '_a4_': -0.01028812272943891}, 'Canada': {'_a0_': -0.00148196217804261, '_a1_': 4100846.4481082447, '_a2_': 7.282799474570658e-10, '_a3_': 197.5196633979647, '_a4_': -9.45643251428423e-07}, 'Catalonia': {'_a0_': 0.0005778145985630492, '_a1_': 1.6313705808419386e-09, '_a2_': 5804377.612714094, '_a3_': -0.0012038618087233319, '_a4_': 1.9445069583592133e-07}, 'Croatia': {'_a0_': 0.05510654700009909, '_a1_': 25.42342058727591, '_a2_': 0.004083150526298283, '_a3_': 8.445375777388806, '_a4_': -1.3576002895407123e-05}, 'France': {'_a0_': -17.153031586555667, '_a1_': 1.3600119725600819, '_a2_': 0.007621322003543298, '_a3_': 89.34748846639397, '_a4_': -0.0025288828240375744}, 'Hungary': {'_a0_': 9.63646034199405, '_a1_': 7.344207229900622, '_a2_': 1.5739908084348624e-08, '_a3_': 7031664.26810206, '_a4_': -0.00021662260479974533}, 'India': {'_a0_': 0.042884129874303775, '_a1_': 3.565529108162719, '_a2_': -127.39026759644204, '_a3_': -0.0029219012908620356, '_a4_': -1.0071486996892005e-05}, 'Italy': {'_a0_': 167.86966380223592, '_a1_': 6.8706852112561245, '_a2_': 1.890814419552634e-12, '_a3_': 49597937080.649445, '_a4_': -0.0006610209030483597}, 'UK': {'_a0_': 615.027578346354, '_a1_': 12.983391805183834, '_a2_': 0.03952473601668526, '_a3_': 3.6492123439873105, '_a4_': -0.023852355605950067}}	{'Belgium': 0.23481322595077536, 'Canada': 0.293547665419823, 'Catalonia': 0.1736671909448224, 'Croatia': 0.24319333251588904, 'France': 0.7918596917478584, 'Hungary': 0.2080573179276749, 'India': 0.04914891039562625, 'Italy': 0.03295219610331862, 'UK': 0.12492591917438792}	-5621.35888537185	133.12728254757374
27000	27000	-2677.55216013835	pow3((((((((-((T + (_a4_ / (_a0_ + P)))) * _a1_) + (-(_a4_) / ((_a2_ + ((_a4_ / (_a0_ / ((P / _a0_) / _a0_))) + (P ** _a1_))) / _a2_))) / T) + (T * _a0_)) + sqrt((_a1_ * P))) * (_a3_ + T)) * _a2_))	{'Belgium': {'_a0_': 260.07079845462334, '_a1_': 7.469556528844773, '_a2_': 3.036329756946511e-11, '_a3_': 3281229683.3143296, '_a4_': -0.01028812272943891}, 'Canada': {'_a0_': -0.00148196217804261, '_a1_': 4100846.4481082447, '_a2_': 7.282799474570658e-10, '_a3_': 197.5196633979647, '_a4_': -9.45643251428423e-07}, 'Catalonia': {'_a0_': 0.0005778145985630492, '_a1_': 1.6313705808419386e-09, '_a2_': 5804377.612714094, '_a3_': -0.0012038618087233319, '_a4_': 1.9445069583592133e-07}, 'Croatia': {'_a0_': 0.05510654700009909, '_a1_': 25.42342058727591, '_a2_': 0.004083150526298283, '_a3_': 8.445375777388806, '_a4_': -1.3576002895407123e-05}, 'France': {'_a0_': -17.153031586555667, '_a1_': 1.3600119725600819, '_a2_': 0.007621322003543298, '_a3_': 89.34748846639397, '_a4_': -0.0025288828240375744}, 'Hungary': {'_a0_': 9.63646034199405, '_a1_': 7.344207229900622, '_a2_': 1.5739908084348624e-08, '_a3_': 7031664.26810206, '_a4_': -0.00021662260479974533}, 'India': {'_a0_': 0.042884129874303775, '_a1_': 3.565529108162719, '_a2_': -127.39026759644204, '_a3_': -0.0029219012908620356, '_a4_': -1.0071486996892005e-05}, 'Italy': {'_a0_': 167.86966380223592, '_a1_': 6.8706852112561245, '_a2_': 1.890814419552634e-12, '_a3_': 49597937080.649445, '_a4_': -0.0006610209030483597}, 'UK': {'_a0_': 615.027578346354, '_a1_': 12.983391805183834, '_a2_': 0.03952473601668526, '_a3_': 3.6492123439873105, '_a4_': -0.023852355605950067}}	{'Belgium': 0.23481322595077536, 'Canada': 0.293547665419823, 'Catalonia': 0.1736671909448224, 'Croatia': 0.24319333251588904, 'France': 0.7918596917478584, 'Hungary': 0.2080573179276749, 'India': 0.04914891039562625, 'Italy': 0.03295219610331862, 'UK': 0.12492591917438792}	-5621.35888537185	133.12728254757374
28000	28000	-2677.55216013835	pow3((((((((-((T + (_a4_ / (_a0_ + P)))) * _a1_) + (-(_a4_) / ((_a2_ + ((_a4_ / (_a0_ / ((P / _a0_) / _a0_))) + (P ** _a1_))) / _a2_))) / T) + (T * _a0_)) + sqrt((_a1_ * P))) * (_a3_ + T)) * _a2_))	{'Belgium': {'_a0_': 260.07079845462334, '_a1_': 7.469556528844773, '_a2_': 3.036329756946511e-11, '_a3_': 3281229683.3143296, '_a4_': -0.01028812272943891}, 'Canada': {'_a0_': -0.00148196217804261, '_a1_': 4100846.4481082447, '_a2_': 7.282799474570658e-10, '_a3_': 197.5196633979647, '_a4_': -9.45643251428423e-07}, 'Catalonia': {'_a0_': 0.0005778145985630492, '_a1_': 1.6313705808419386e-09, '_a2_': 5804377.612714094, '_a3_': -0.0012038618087233319, '_a4_': 1.9445069583592133e-07}, 'Croatia': {'_a0_': 0.05510654700009909, '_a1_': 25.42342058727591, '_a2_': 0.004083150526298283, '_a3_': 8.445375777388806, '_a4_': -1.3576002895407123e-05}, 'France': {'_a0_': -17.153031586555667, '_a1_': 1.3600119725600819, '_a2_': 0.007621322003543298, '_a3_': 89.34748846639397, '_a4_': -0.0025288828240375744}, 'Hungary': {'_a0_': 9.63646034199405, '_a1_': 7.344207229900622, '_a2_': 1.5739908084348624e-08, '_a3_': 7031664.26810206, '_a4_': -0.00021662260479974533}, 'India': {'_a0_': 0.042884129874303775, '_a1_': 3.565529108162719, '_a2_': -127.39026759644204, '_a3_': -0.0029219012908620356, '_a4_': -1.0071486996892005e-05}, 'Italy': {'_a0_': 167.86966380223592, '_a1_': 6.8706852112561245, '_a2_': 1.890814419552634e-12, '_a3_': 49597937080.649445, '_a4_': -0.0006610209030483597}, 'UK': {'_a0_': 615.027578346354, '_a1_': 12.983391805183834, '_a2_': 0.03952473601668526, '_a3_': 3.6492123439873105, '_a4_': -0.023852355605950067}}	{'Belgium': 0.23481322595077536, 'Canada': 0.293547665419823, 'Catalonia': 0.1736671909448224, 'Croatia': 0.24319333251588904, 'France': 0.7918596917478584, 'Hungary': 0.2080573179276749, 'India': 0.04914891039562625, 'Italy': 0.03295219610331862, 'UK': 0.12492591917438792}	-5621.35888537185	133.12728254757374
29000	29000	-2665.68977369117	((tanh(_a3_) + (((cos((((P + _a0_) / _a3_) + ((_a0_ / abs(-(_a3_))) * T))) / T) + _a0_) / (_a3_ * ((_a1_ / (P + (_a3_ * _a4_))) * ((_a2_ * (T * _a2_)) ** (P + T)))))) + ((T / P) + P))	{'Belgium': {'_a0_': 138.13288834199454, '_a1_': -8.496693040710836, '_a2_': -3.7946406153344326e+17, '_a3_': -0.3600031482796703, '_a4_': 0.03877232776399217}, 'Canada': {'_a0_': 622.9279458987787, '_a1_': -0.39258145449837784, '_a2_': 9.767127398966996e+58, '_a3_': -0.33380984787322143, '_a4_': 0.04785032223630857}, 'Catalonia': {'_a0_': 15.823251831877137, '_a1_': 0.4587089098240806, '_a2_': -1.4187624046654548e+16, '_a3_': -0.3050013413026666, '_a4_': 0.10275657566762228}, 'Croatia': {'_a0_': -7862.675503872197, '_a1_': -3.037007995787218e+265, '_a2_': 179.02523930773606, '_a3_': -1.574103931136972, '_a4_': 2.2183455759491864e+261}, 'France': {'_a0_': 237.05949762608464, '_a1_': 4.185703215170147, '_a2_': -2436438108526.952, '_a3_': -0.5048695624396086, '_a4_': 0.03041433928844263}, 'Hungary': {'_a0_': -3.6933306509918866e+155, '_a1_': 3.3826471056133246e+154, '_a2_': 17850610.945098795, '_a3_': -0.6065206120660368, '_a4_': -0.01443439549013295}, 'India': {'_a0_': 933.5417131580276, '_a1_': -620.1479131586032, '_a2_': -109.27891960189153, '_a3_': -0.4604478458383599, '_a4_': 0.09491537761543264}, 'Italy': {'_a0_': -2.661747991831174e+235, '_a1_': 2.7114125347607177e+232, '_a2_': 4.370590318510471e+61, '_a3_': -0.289065415118768, '_a4_': 0.032715831062415365}, 'UK': {'_a0_': 23.441531063486426, '_a1_': 2.804202623825384, '_a2_': 9437624920.043516, '_a3_': -0.36242676626885983, '_a4_': 0.020713893003095483}}	{'Belgium': 0.21585830031132755, 'Canada': 0.12484431445711094, 'Catalonia': 0.20663030417808442, 'Croatia': 0.20113032010903575, 'France': 0.7493583606539713, 'Hungary': 0.33656307866695956, 'India': 0.04608434864155192, 'Italy': 0.06464610998633474, 'UK': 0.13524082340263874}	-5595.53998200695	132.08021731231202
30000	30000	-2678.41317300168	(pow3(((-(_a4_) + (-(((_a0_ * ((-(_a0_) / T) * _a0_)) + (_a1_ / _a2_))) * (abs((_a3_ / (T / _a0_))) ** P))) + ((T / P) + (_a2_ * (P + (log(P) * T)))))) + (pow2(_a2_) / tan((_a1_ * -(_a4_)))))	{'Belgium': {'_a0_': 0.24237848164474574, '_a1_': 2.355589714440458, '_a2_': 0.6891891336143509, '_a3_': -6.593447516527065e-37, '_a4_': 0.7226507654758729}, 'Canada': {'_a0_': 0.3016823934874331, '_a1_': 6.79656684052532e-57, '_a2_': 3.583276720531715e-58, '_a3_': 2.810084367624938e-128, '_a4_': 0.6425765377391178}, 'Catalonia': {'_a0_': 0.12728280769964745, '_a1_': -3.797658152282382e-12, '_a2_': -5.592633972097032e-13, '_a3_': 0.023120321822780968, '_a4_': -5.497834510929865}, 'Croatia': {'_a0_': 0.10101520064184251, '_a1_': 0.09543530514276052, '_a2_': 0.12346334450647087, '_a3_': -1.62837700679547e-08, '_a4_': 0.6100577082638996}, 'France': {'_a0_': 0.13313247566197317, '_a1_': -1.2084386238108749, '_a2_': 4.6206060553592, '_a3_': 4.9983752082816456e-08, '_a4_': 1.3049709295232361}, 'Hungary': {'_a0_': -0.09303202173083533, '_a1_': -2.9723688299988162, '_a2_': 0.7847452785595027, '_a3_': -8.693554161630496e-19, '_a4_': 0.6348053423337041}, 'India': {'_a0_': 0.04163845689446238, '_a1_': 12.723421687273602, '_a2_': 5.411303147833754, '_a3_': -0.14846018373485542, '_a4_': -3.0891063593974093}, 'Italy': {'_a0_': -0.31325956772019714, '_a1_': -44.43765469084279, '_a2_': 0.9067583615796421, '_a3_': 9.902056893758947e-128, '_a4_': 0.6709847621540883}, 'UK': {'_a0_': 0.18574774407139483, '_a1_': -93.88000981722256, '_a2_': -15.682090310059253, '_a3_': 2.029091048370926e-05, '_a4_': -3.1288740846736642}}	{'Belgium': 0.3015593485034907, 'Canada': 0.16522866931598443, 'Catalonia': 0.16079027142188396, 'Croatia': 0.17258208036078057, 'France': 0.7550079858285319, 'Hungary': 0.2934471576782135, 'India': 0.04435341960733569, 'Italy': 0.07282272534399829, 'UK': 0.08714463416472668}	-5640.50327713037	141.83846556350895
31000	31000	-2687.49443762541	pow3((((((((-((T + (_a4_ / (abs(_a0_) + P)))) * _a1_) + (-(_a4_) / ((_a2_ + ((_a4_ / (_a0_ / ((P / _a0_) / _a0_))) + (P ** _a1_))) / _a2_))) / T) + (T * _a0_)) + sqrt((_a1_ * P))) * (_a3_ + T)) * _a2_))	{'Belgium': {'_a0_': 260.07006619137553, '_a1_': 7.469527670043352, '_a2_': 3.03653196267792e-11, '_a3_': 3281027950.437, '_a4_': -0.010288416751176121}, 'Canada': {'_a0_': 6.02227053366877e-09, '_a1_': 4103875.0455713687, '_a2_': 7.287759985108181e-10, '_a3_': 197.66429784662222, '_a4_': -1.1892599980952714e-06}, 'Catalonia': {'_a0_': 0.0005790107335139696, '_a1_': 1.638177715111368e-09, '_a2_': 5792315.284747281, '_a3_': -0.0012038610883556037, '_a4_': 1.9485552619491965e-07}, 'Croatia': {'_a0_': 0.05887406830586433, '_a1_': 27.858492500957595, '_a2_': 0.0038429241963819105, '_a3_': 8.145983471232736, '_a4_': -1.3693609056128357e-05}, 'France': {'_a0_': 0.0467919943204273, '_a1_': 1.4228135253962673, '_a2_': 0.004268711219391006, '_a3_': 171.37734076598454, '_a4_': -3.648992168835779e-05}, 'Hungary': {'_a0_': 9.636223249737107, '_a1_': 7.344182429187307, '_a2_': 1.5740889336739192e-08, '_a3_': 7031252.4318096535, '_a4_': -0.00021662047160788753}, 'India': {'_a0_': -0.042882837908195665, '_a1_': 3.565601108661512, '_a2_': -127.39092582410962, '_a3_': -0.002921786010409572, '_a4_': -1.0071252848723896e-05}, 'Italy': {'_a0_': 167.86946381442, '_a1_': 6.870684422355935, '_a2_': 1.89082049793338e-12, '_a3_': 49597779619.72989, '_a4_': -0.0006610206825210763}, 'UK': {'_a0_': 614.7475041355248, '_a1_': 12.980819010753585, '_a2_': 0.032605973840643204, '_a3_': 4.425007854599335, '_a4_': -0.023848781439059247}}	{'Belgium': 0.2348132262301602, 'Canada': 0.2938243301378735, 'Catalonia': 0.17366718965512726, 'Croatia': 0.23274864863547157, 'France': 0.6720175220792133, 'Hungary': 0.20805731793854626, 'India': 0.04914904644417812, 'Italy': 0.032952196099263836, 'UK': 0.12492573637757812}	-5654.90164752205	139.95638613561374
32000	32000	-2708.06314093188	sin(((tanh(_a3_) + (((cos(((((P + _a3_) + log(T)) / _a3_) + ((_a0_ / -(_a3_)) * T))) / T) + _a0_) / (_a3_ * ((_a1_ / (P + _a4_)) * ((_a2_ * (T * _a2_)) ** P))))) + ((T / P) + P)))	{'Belgium': {'_a0_': 162.9616230701827, '_a1_': -10.216657474725746, '_a2_': -6.982746729614456e+16, '_a3_': -0.3686398642462414, '_a4_': -0.01416324365762133}, 'Canada': {'_a0_': 465.117847246768, '_a1_': -0.1271686397548867, '_a2_': 6.203807295150486e+64, '_a3_': -0.3300847137538861, '_a4_': -0.0159260698247782}, 'Catalonia': {'_a0_': -45.49112181824577, '_a1_': 123.47556621453748, '_a2_': -27244428.693979997, '_a3_': -0.2928443280382536, '_a4_': 0.0013367343870512296}, 'Croatia': {'_a0_': -5855.257340760887, '_a1_': 2.989845281089794e+288, '_a2_': -173.0255642461089, '_a3_': -1.7910666949655074, '_a4_': 5.3187515762267075e+284}, 'France': {'_a0_': 310.2357168786378, '_a1_': 19793624379.766075, '_a2_': -1460.3029639279166, '_a3_': -0.44934584437760217, '_a4_': 15368175.957429491}, 'Hungary': {'_a0_': -3.2134387147568408e+177, '_a1_': 2.815813989688474e+176, '_a2_': 25324082.328772444, '_a3_': -0.6124367949380144, '_a4_': 0.008219546826476265}, 'India': {'_a0_': -1219.6817119656898, '_a1_': -2111.984976518281, '_a2_': 48.942677032808554, '_a3_': -0.47423655697593153, '_a4_': -0.04531775948028484}, 'Italy': {'_a0_': -5.3007213822027e+260, '_a1_': 6.355327841200476e+257, '_a2_': 9.2982577897148e+64, '_a3_': -0.28952709582403835, '_a4_': -0.009325722069850688}, 'UK': {'_a0_': -83.62691408456936, '_a1_': 132.55678088335344, '_a2_': -13576.58276803538, '_a3_': -0.3748320160590343, '_a4_': -0.006737461198743783}}	{'Belgium': 0.22637887502645185, 'Canada': 0.07867373811963224, 'Catalonia': 0.17158798871323416, 'Croatia': 0.1633342357180208, 'France': 0.8484979293705917, 'Hungary': 0.3358368430765072, 'India': 0.04856676562388169, 'Italy': 0.06496654903132133, 'UK': 0.1500146148159053}	-5680.58725740434	132.23048777029456
33000	33000	-2708.06314093188	sin(((tanh(_a3_) + (((cos(((((P + _a3_) + log(T)) / _a3_) + ((_a0_ / -(_a3_)) * T))) / T) + _a0_) / (_a3_ * ((_a1_ / (P + _a4_)) * ((_a2_ * (T * _a2_)) ** P))))) + ((T / P) + P)))	{'Belgium': {'_a0_': 162.9616230701827, '_a1_': -10.216657474725746, '_a2_': -6.982746729614456e+16, '_a3_': -0.3686398642462414, '_a4_': -0.01416324365762133}, 'Canada': {'_a0_': 465.117847246768, '_a1_': -0.1271686397548867, '_a2_': 6.203807295150486e+64, '_a3_': -0.3300847137538861, '_a4_': -0.0159260698247782}, 'Catalonia': {'_a0_': -45.49112181824577, '_a1_': 123.47556621453748, '_a2_': -27244428.693979997, '_a3_': -0.2928443280382536, '_a4_': 0.0013367343870512296}, 'Croatia': {'_a0_': -5855.257340760887, '_a1_': 2.989845281089794e+288, '_a2_': -173.0255642461089, '_a3_': -1.7910666949655074, '_a4_': 5.3187515762267075e+284}, 'France': {'_a0_': 310.2357168786378, '_a1_': 19793624379.766075, '_a2_': -1460.3029639279166, '_a3_': -0.44934584437760217, '_a4_': 15368175.957429491}, 'Hungary': {'_a0_': -3.2134387147568408e+177, '_a1_': 2.815813989688474e+176, '_a2_': 25324082.328772444, '_a3_': -0.6124367949380144, '_a4_': 0.008219546826476265}, 'India': {'_a0_': -1219.6817119656898, '_a1_': -2111.984976518281, '_a2_': 48.942677032808554, '_a3_': -0.47423655697593153, '_a4_': -0.04531775948028484}, 'Italy': {'_a0_': -5.3007213822027e+260, '_a1_': 6.355327841200476e+257, '_a2_': 9.2982577897148e+64, '_a3_': -0.28952709582403835, '_a4_': -0.009325722069850688}, 'UK': {'_a0_': -83.62691408456936, '_a1_': 132.55678088335344, '_a2_': -13576.58276803538, '_a3_': -0.3748320160590343, '_a4_': -0.006737461198743783}}	{'Belgium': 0.22637887502645185, 'Canada': 0.07867373811963224, 'Catalonia': 0.17158798871323416, 'Croatia': 0.1633342357180208, 'France': 0.8484979293705917, 'Hungary': 0.3358368430765072, 'India': 0.04856676562388169, 'Italy': 0.06496654903132133, 'UK': 0.1500146148159053}	-5680.58725740434	132.23048777029456
