	t	H	expr	parvals	sse	bic	Hp
34000	34000	-144.041833191391	((((((P / (_a1_ ** -(P))) / (_a1_ / ((T / _a1_) / _a3_))) * (_a3_ * ((T * P) / (_a3_ * _a4_)))) * sin((exp(T) * _a4_))) + _a1_) + _a2_)	{'Canada': {'_a1_': 1.0552333571746018e-106, '_a2_': -0.2058301381765955, '_a3_': -3.8472576684607157e+198, '_a4_': -5551.178394926553, '_a0_': 1.0}}	{'Canada': 0.06254014440486153}	-469.573983130508	90.745158373863
30000	30000	-127.997469340852	((((((T ** (_a0_ * ((pow3(T) * _a1_) * (((_a1_ * _a1_) * (_a0_ * ((_a1_ + _a3_) + T))) * _a3_)))) + _a2_) * _a0_) * T) + _a1_) * _a3_)	{'Canada': {'_a0_': 3.092600850517457e+20, '_a1_': -0.0026434919123750713, '_a2_': 1530.1680105279297, '_a3_': -1.3747909819401767e-22, '_a4_': 1.0}}	{'Canada': 0.10890213890658247}	-410.227395088924	77.1162282036101
98000	98000	-140.174845464852	((((((T / _a3_) / P) + T) * T) * ((cos((sqrt((T * (((sin(_a3_) / (T * _a2_)) + pow2(P)) / ((_a0_ * _a4_) / _a0_)))) * T)) * _a4_) + _a0_)) + _a1_)	{'Canada': {'_a0_': -2.436615365617339e-13, '_a1_': -0.1442391486185401, '_a2_': -7.463081963092729e-11, '_a3_': 9.477901727767883e-16, '_a4_': -3.021260178839826e-13}}	{'Canada': 0.053821167806644324}	-480.966328777835	100.30831892406506
36000	36000	-112.83199007731	((((((_a0_ * P) + (_a4_ + (_a0_ * (P + P)))) * _a3_) + (((T * log((_a0_ + _a3_))) ** (_a0_ * T)) / (P * _a2_))) / (_a1_ / pow2(((_a4_ * (_a0_ * (_a2_ + _a0_))) * _a3_)))) / _a2_)	{'Canada': {'_a0_': -51444.27365384924, '_a1_': -1.79769297072901e+308, '_a2_': -4.5648377071093886e-38, '_a3_': 5.808895945175978e+79, '_a4_': -8551.877974457138}}	{'Canada': 0.07627223669138791}	-443.661617842796	108.9988188440882
61000	61000	-68.048226387375	((((((_a0_ * cos((log((_a0_ + _a4_)) * cos(T)))) * abs((cos(((T / _a0_) / _a4_)) * _a0_))) * -(_a0_)) + (_a1_ / (((T + _a3_) * (_a0_ * _a4_)) * T))) / (_a2_ / _a3_)) * ((pow2(_a3_) * pow2(_a0_)) * (_a1_ / pow2(_a4_))))	{'Canada': {'_a0_': 17094987399.678465, '_a1_': -2.266539436416937e+71, '_a2_': -3.5396207968801595e+298, '_a3_': -6.938584586813526e+50, '_a4_': 2.514472649098612e-14}}	{'Canada': 0.09839436897777538}	-416.411438331332	140.15749277829116
67000	67000	-69.6457979966928	((((((_a0_ * cos((log(_a0_) * cos(T)))) * abs((cos(((T / _a0_) / _a4_)) * _a0_))) * -(_a0_)) + (_a1_ / (((_a3_ + -(_a4_)) * (_a0_ * _a4_)) * T))) / (_a2_ / _a3_)) * ((pow2(_a3_) * pow2(_a0_)) * (_a1_ / pow2(_a4_))))	{'Canada': {'_a0_': 17094987399.65795, '_a1_': -9.802539613134221e+71, '_a2_': -1.2383909831672348e+301, '_a3_': -3.000863368826086e+51, '_a4_': 2.514472642495348e-14}}	{'Canada': 0.09839436898081393}	-416.411438328028	138.55992116732114
52000	52000	-74.8385767426349	((((((_a0_ * cos((log(_a0_) * cos(T)))) * abs((cos(((T / _a0_) / _a4_)) * _a0_))) * -(_a0_)) + (_a1_ / ((-(_a3_) * (_a0_ * _a4_)) * T))) / (_a2_ / _a3_)) * ((pow2(_a3_) * pow2(_a0_)) * (_a1_ / pow2(_a4_))))	{'Canada': {'_a0_': 17094987399.67867, '_a1_': -8.575697632488974e+71, '_a2_': 7.254060260513728e+300, '_a3_': 2.625288686031625e+51, '_a4_': 2.5144726493411745e-14}}	{'Canada': 0.09839436898106757}	-416.411438327752	133.36714242124117
48000	48000	-73.4472468267215	((((((_a0_ * cos((log(_a0_) * cos(T)))) * abs((cos(((T / _a0_) / _a4_)) * _a0_))) * -(_a0_)) + (_a1_ / ((_a3_ * (_a0_ * _a4_)) * T))) / (_a2_ / (_a0_ * _a0_))) * ((pow2(_a3_) * pow2(_a0_)) * (_a1_ / pow2(_a4_))))	{'Canada': {'_a0_': 17094987399.659733, '_a1_': 3.187018343698785e+76, '_a2_': -4.144640670047567e+283, '_a3_': 9.756457961915252e+55, '_a4_': 2.5144726457498148e-14}}	{'Canada': 0.09839436898292918}	-416.411438325728	134.75847233614238
66000	66000	-69.6457979974548	((((((_a0_ * cos((log(_a0_) * cos(T)))) * abs((cos(((T / _a0_) / _a4_)) * _a0_))) * -(_a0_)) + (_a1_ / ((_a3_ * (_a0_ * _a4_)) * T))) / (_a2_ / (_a0_ + -(_a3_)))) * ((pow2(_a3_) * pow2(_a0_)) * (_a1_ / pow2(_a4_))))	{'Canada': {'_a0_': 17094987399.678562, '_a1_': 4.0782479494188854e+71, '_a2_': 3.710205270107939e+299, '_a3_': 1.2484789765990014e+51, '_a4_': 2.5144726491873236e-14}}	{'Canada': 0.0983943689794125}	-416.411438329552	138.55992116732114
50000	50000	-73.2410051167227	((((((_a0_ * cos((log(_a0_) * cos(T)))) * abs((cos(((T / _a0_) / _a4_)) * _a0_))) * -(_a0_)) + (_a1_ / ((_a3_ * (_a0_ * _a4_)) * T))) / (_a2_ / _a3_)) * ((pow2(_a3_) * pow2(_a0_)) * ((_a1_ + _a4_) / pow2(_a4_))))	{'Canada': {'_a0_': 17094987399.677942, '_a1_': -5.241832254915177e+71, '_a2_': -1.0125931119768055e+300, '_a3_': -1.604688448167601e+51, '_a4_': 2.5144726489940895e-14}}	{'Canada': 0.09839436900854852}	-416.411438297868	134.96471403221116
31000	31000	-92.4302717426292	((((((_a0_ * cos((sqrt((_a4_ + _a0_)) * pow2(T)))) * abs((log(((T / (T + _a0_)) / _a4_)) * _a0_))) * _a0_) + (_a1_ / ((_a3_ * T) * T))) / _a2_) * (((_a1_ * _a0_) + _a1_) * _a1_))	{'Canada': {'_a0_': 43657998878.53378, '_a1_': 1.6420156719428037e+106, '_a2_': 5.856704507973595e+254, '_a3_': -2.3212597392448283e+80, '_a4_': 4.799633605732969e-14}}	{'Canada': 0.10518703352498394}	-409.268497041144	112.20397677794278
39000	39000	-94.7438809422319	((((((_a0_ * cos((sqrt(_a0_) * cos(T)))) * abs((cos(((T / _a0_) / _a4_)) * _a0_))) * _a0_) + (_a1_ / ((_a3_ * (_a0_ * _a4_)) * T))) / _a2_) * ((pow2(_a3_) * _a0_) * (_a1_ / _a4_)))	{'Canada': {'_a0_': 35062842966.84261, '_a1_': 2.377807045789765e+93, '_a2_': 5.714098808691813e+285, '_a3_': -1.1524225342026797e+68, '_a4_': 1.227967402685061e-14}}	{'Canada': 0.09815262012962717}	-416.674654164998	113.5934461402674
23000	23000	-117.528343940998	((((((_a0_ * cos((sqrt(_a0_) * pow2(T)))) * abs((log(((T / _a0_) / _a4_)) * _a0_))) * _a0_) + (_a1_ / ((_a3_ * T) * T))) / _a2_) * _a1_)	{'Canada': {'_a0_': 43657998894.762146, '_a1_': -8.215024293150713e+137, '_a2_': -4.087374539677848e+169, '_a3_': 1.1613290502755744e+112, '_a4_': 4.799633604843353e-14}}	{'Canada': 0.10518703351702018}	-409.268497049245	87.10590458362438
96000	96000	-66.1335801999318	((((((_a0_ * sin((log(_a2_) + cos(T)))) * abs((cos(((abs(T) / _a0_) / _a4_)) * -(_a0_)))) + T) + (_a1_ / ((_a1_ * -(_a4_)) * T))) / (_a2_ / (_a1_ / _a4_))) * ((pow2(_a1_) * (_a0_ / _a4_)) * (_a1_ / pow2(_a4_))))	{'Canada': {'_a0_': 360350698389.11804, '_a1_': -4.0517529763828127e+52, '_a2_': 5.351867110735524e+299, '_a4_': 1.1928627451185142e-15, '_a3_': 1.0}}	{'Canada': 0.09839436984720334}	-421.084266220325	144.40855291023098
26000	26000	-109.542376417964	((((((_a0_ * sin((sqrt(_a0_) * cos(T)))) * abs((log(((T / _a0_) / _a4_)) * _a0_))) * _a0_) + (_a1_ / ((_a3_ * T) * T))) / _a2_) * (_a3_ * _a1_))	{'Canada': {'_a0_': 43659313729.19691, '_a1_': -2.565004914211684e+114, '_a2_': -4.7493485149273015e+234, '_a3_': 6.227797674589715e+88, '_a4_': 4.7811896290978873e-14}}	{'Canada': 0.10582285668957882}	-408.623662010443	94.7694545872574
25000	25000	-167.593251365388	((((((_a1_ + (((_a1_ * _a1_) * P) + _a4_)) * T) / (_a0_ * (P * P))) + _a2_) * cos((T * _a3_))) + _a1_)	{'Canada': {'_a0_': -0.031200809074962976, '_a1_': -0.21574364304744761, '_a2_': 0.05550794520729678, '_a3_': 6277.139766273375, '_a4_': 0.21556357535006831}}	{'Canada': 0.06429184376672811}	-461.945373924797	63.37943559701076
60000	60000	-83.0899149678314	((((((_a2_ + _a1_) * ((_a1_ + T) ** (pow2(T) / _a4_))) * pow2((_a0_ / (_a2_ / _a0_)))) / ((T * -(T)) + ((_a4_ * (_a4_ * (T * _a0_))) + _a3_))) / (((_a4_ * _a4_) * (_a4_ * _a4_)) * (_a4_ * (_a4_ / _a0_)))) / _a4_)	{'Canada': {'_a0_': 1634392133171733.5, '_a1_': 0.9970210899248646, '_a2_': 1.4123701648662028e+144, '_a3_': -4.053975392051521e-06, '_a4_': 1.5610633732100093e-09}}	{'Canada': 0.10177227169364814}	-412.799748538916	123.30995930162663
30000	30000	-169.201735313433	((((((_a4_ * P) * ((_a0_ ** exp(T)) ** P)) + P) * _a3_) * sin(((T + _a3_) * _a4_))) + _a2_)	{'Canada': {'_a0_': 9.748149258563946e-38, '_a2_': -0.21653291275265382, '_a3_': 0.0042916270824058765, '_a4_': -5753.4860946599365, '_a1_': 1.0}}	{'Canada': 0.06776595963595973}	-460.987090010118	61.29180969162648
31000	31000	-131.077501428561	((((((_a4_ ** (_a0_ * ((pow3(T) * _a1_) * (((_a1_ * _a1_) * (_a0_ * (_a1_ + T))) * _a3_)))) + _a2_) * _a0_) * T) + T) * _a3_)	{'Canada': {'_a0_': 4.1016360119737405e+20, '_a1_': -0.0026105305281862554, '_a2_': 817.4985169412593, '_a3_': -1.942247238244562e-22, '_a4_': 0.08074812877114584}}	{'Canada': 0.10844780149303226}	-406.001901772182	71.92344945753011
92000	92000	-101.356551451005	((((((_a4_ + T) * _a1_) * _a0_) + ((pow2(T) * (T * ((_a4_ * _a2_) * sqrt((_a1_ * _a0_))))) * pow2(_a4_))) * _a3_) * (exp(cos((T * (((_a0_ * _a1_) * T) * (_a3_ * _a2_))))) + _a1_))	{'Canada': {'_a0_': 1.7097529796972285e-21, '_a1_': 1.8394284604338267, '_a2_': 15308.60194682226, '_a3_': -3.214361628816733e+22, '_a4_': -0.0006478764408655303}}	{'Canada': 0.09541918349255527}	-419.69675921777	108.49182815788016
95000	95000	-123.75054672213	(((((-((_a0_ + P)) * _a3_) + P) ** sin((-(_a2_) / (_a1_ * (((_a4_ ** _a0_) ** T) * (_a4_ + _a1_)))))) * (sqrt(_a4_) / _a3_)) * pow2((_a0_ + pow2((_a2_ / _a3_)))))	{'Canada': {'_a0_': 0.06922337377398351, '_a1_': 4.805810487078613e+17, '_a2_': 2.545524055140095e+37, '_a3_': -7.375372926058681, '_a4_': 1.1735922128032045e-292}}	{'Canada': 0.06982794043310546}	-453.107019228022	102.80296289188142
89000	89000	-128.399492129847	(((((-(pow2(P)) / _a3_) + _a0_) ** cos((_a2_ / (_a1_ * (((_a4_ ** sqrt(T)) ** T) * _a1_))))) * (sqrt(_a4_) / _a3_)) * pow2((_a3_ + pow2(((_a1_ * _a1_) * _a0_)))))	{'Canada': {'_a0_': 0.580119251579661, '_a1_': 9.515924873488251e+17, '_a2_': -1.0441905963249346e+38, '_a3_': -0.006383193065373949, '_a4_': 2.9627825942188555e-292}}	{'Canada': 0.0656314156926613}	-459.738851765548	101.46993375292703
95000	95000	-133.887844702427	(((((P * T) + (_a2_ ** ((_a1_ + P) + _a2_))) + (_a1_ / P)) * _a0_) + ((_a2_ / (_a3_ * _a4_)) / (T ** (-(_a0_) * ((((_a1_ * _a0_) / _a4_) ** P) * exp(((_a2_ * _a2_) ** P)))))))	{'Canada': {'_a0_': 1.8103698750972266, '_a1_': -0.006138330702353757, '_a2_': 9.888019317191718e-45, '_a3_': 7.975873582618823e-36, '_a4_': -3.7702943687234665e-17}}	{'Canada': 0.048663465679127584}	-491.745325409769	111.9848180024577
46000	46000	-145.357095814994	(((((P + ((cos((T / ((_a1_ + (_a1_ ** (T + _a1_))) * _a0_))) / P) * (T / P))) * ((_a0_ / P) + _a4_)) + _a2_) / sqrt(_a3_)) / _a1_)	{'Canada': {'_a0_': 0.0006283255133028086, '_a1_': 2.91193860584452e-147, '_a2_': -1.4703182273597206, '_a3_': 6.145262497537801e+294, '_a4_': -0.11707179687847309}}	{'Canada': 0.06045135263104241}	-468.535913071961	88.91086072098629
33000	33000	-154.667073567244	(((((P / (_a1_ ** -(P))) / (_a1_ / (T / _a3_))) * ((_a4_ + _a3_) * (P / -(_a3_)))) * sin((T * (_a1_ + _a4_)))) + _a0_)	{'Canada': {'_a0_': -0.2082757247482887, '_a1_': 2.1862596301681875e-88, '_a3_': 9.568132586879057e+80, '_a4_': -5548.041712814858, '_a2_': 1.0}}	{'Canada': 0.06321230890778692}	-468.430112217837	79.54798254167447
