	t	H	expr	parvals	sse	bic	Hp
31000	31000	-124.940449240116	(((((T * _a1_) ** _a3_) + _a0_) ** ((_a2_ / (pow2((_a4_ * (((_a1_ * (_a3_ + pow2((_a1_ * _a1_)))) / T) * pow2(_a1_)))) * (pow2((-(_a3_) * pow2(_a1_))) / (_a4_ / _a1_)))) / (_a1_ / (T * T)))) / _a4_)	{'Italy': {'_a0_': 1.0000002534190844, '_a1_': 825.4223915085583, '_a2_': 3.2092207796785193e+78, '_a3_': -46.648967781360064, '_a4_': -5.642375891434321}}	{'Italy': 0.05420965098874652}	-480.196772828385	115.15793717407564
95000	95000	-220.612362338685	(((((T + (P + _a0_)) ** (((_a1_ * pow2((P / (_a3_ / _a4_)))) + T) / _a3_)) * sin(T)) + ((_a3_ + T) * _a2_)) + (_a1_ / T))	{'Italy': {'_a0_': 0.9761490045225516, '_a1_': 0.000251616799374651, '_a2_': 74.2208812336574, '_a3_': -0.005952987295048923, '_a4_': -49.65160700117002}}	{'Italy': 0.016889931908030096}	-604.97388719919	81.87458126090925
84000	84000	-168.844953868244	(((((T + _a3_) * (_a2_ ** (-((T * _a2_)) ** (_a2_ * _a4_)))) + ((exp(T) / (_a2_ * (_a1_ / _a2_))) * _a3_)) / (_a3_ + _a0_)) + _a3_)	{'Italy': {'_a0_': 235.4022893604965, '_a1_': -0.00517605439906028, '_a2_': 697.3604155459992, '_a3_': -42.01765063740908, '_a4_': -0.0395512541719073}}	{'Italy': 0.048067326393855615}	-493.064196262333	77.68714426292267
40000	40000	-164.898059367313	(((((_a0_ ** ((_a2_ * (_a1_ * _a1_)) * (T ** (((_a2_ / _a2_) / (_a4_ + pow3((T * _a0_)))) * _a2_)))) + _a1_) * _a1_) + ((T * _a4_) * T)) * _a2_)	{'Italy': {'_a0_': 12420.387800039112, '_a1_': 1.8628651246366298e-05, '_a2_': -10935.513928339526, '_a4_': -0.7011666096194811, '_a3_': 1.0}}	{'Italy': 0.04876739023991114}	-496.189891193144	83.19688622925946
38000	38000	-193.960894148693	(((((_a1_ * -(_a4_)) / _a3_) / ((T * P) * (P * (_a3_ * _a3_)))) / ((((P * P) * (pow2(_a1_) * _a0_)) + (_a3_ ** P)) + _a2_)) + (_a2_ + ((_a1_ * (pow2(T) * ((T * T) * T))) + _a2_)))	{'Italy': {'_a0_': 1.574062891488571e-20, '_a1_': 122676788750.8469, '_a2_': -0.08626351286165367, '_a3_': 6.1216577850340774e-92, '_a4_': -1.236070571263765e-294}}	{'Italy': 0.014692718213114124}	-619.886015805984	115.98211375429888
29000	29000	-186.750118875352	(((((_a1_ * _a4_) / (_a3_ / _a1_)) / (((T + _a4_) * P) * (P * (_a3_ * _a3_)))) / ((((P * P) * (pow2(_a1_) * _a0_)) + (_a3_ ** P)) + _a2_)) + (_a2_ + ((_a1_ * (pow2(T) * ((T * T) * T))) + _a2_)))	{'Italy': {'_a0_': 1.5740631242717542e-20, '_a1_': 122676778955.09132, '_a2_': -0.0862635109679217, '_a3_': 6.1216377205488784e-92, '_a4_': 1.007573249705376e-305}}	{'Italy': 0.014692718213113241}	-619.886015805991	123.19288902764272
28000	28000	-186.487882744629	(((((_a1_ * _a4_) / (_a3_ / _a1_)) / ((T * (P / _a2_)) * (P * (_a3_ * _a3_)))) / ((((P * P) * (pow2(_a1_) * _a0_)) + (_a3_ ** P)) + _a2_)) + (_a2_ + ((_a1_ * (pow2(T) * ((T * T) * T))) + _a2_)))	{'Italy': {'_a0_': 1.5740635178352844e-20, '_a1_': 122676762263.21422, '_a2_': -0.08626350718556265, '_a3_': 6.121595471688196e-92, '_a4_': -1.1679938530214294e-304}}	{'Italy': 0.014692718213115307}	-619.886015805976	123.45512515835844
25000	25000	-192.065792887272	(((((_a1_ * _a4_) / (_a3_ / _a1_)) / ((T * P) * (P * (_a3_ * _a3_)))) / ((((P * P) * (pow2(_a1_) * _a0_)) + (_a3_ ** P)) + _a2_)) + (_a2_ + ((_a1_ * (pow2(T) * ((T * T) * T))) + _a2_)))	{'Italy': {'_a0_': 1.5740631242717542e-20, '_a1_': 122676778955.09132, '_a2_': -0.0862635109679217, '_a3_': 6.1216377205488784e-92, '_a4_': 1.007573249705376e-305}}	{'Italy': 0.014692718213113241}	-619.886015805991	117.87721501572274
92000	92000	-218.265225926372	(((((_a1_ + (P + (T + _a0_))) ** (((_a1_ * pow2((P / (_a0_ * _a4_)))) + _a4_) / _a3_)) * T) + ((_a1_ + T) * _a2_)) + (_a4_ / (_a1_ * T)))	{'Italy': {'_a0_': 0.9821032629382545, '_a1_': -0.005953093686192591, '_a2_': 74.21531479377767, '_a3_': 935.2248419670392, '_a4_': -1.4977705121253635e-06}}	{'Italy': 0.016886854439983945}	-604.993385151331	84.23146664929313
29000	29000	-236.376218161563	(((((_a3_ * (P * _a3_)) ** (P * (_a2_ * _a1_))) + (T * (_a0_ + (_a4_ * T)))) * _a1_) * _a1_)	{'Italy': {'_a0_': -48105772691103.59, '_a1_': 1.799024411245755e-06, '_a2_': -954849206.3250045, '_a3_': 5.048684563424375, '_a4_': 1.1059979479683918e+16}}	{'Italy': 0.021732873488330657}	-577.998296722417	52.62293019964601
