	t	H	expr	parvals	sse	bic	Hp
30000	30000	-161.604709947581	(((_a2_ / P) + (_a1_ ** ((((P * P) * _a1_) / _a1_) + T))) * ((T ** ((P ** pow2(P)) + _a3_)) * (sin((P * sqrt(_a0_))) + _a2_)))	{'Belgium': {'_a0_': 78.85993866278875, '_a1_': 6.800833977303059e-227, '_a2_': -0.005185522609946767, '_a3_': -1.2384966757498326, '_a4_': 1.0}}	{'Belgium': 0.048581870193293054}	-496.597714918373	86.69414751160578
29000	29000	-175.034669613122	(((_a2_ / P) + (_a1_ ** ((((P * P) * _a1_) / _a1_) + T))) * ((T ** _a3_) * (sin((P * _a0_)) + -(_a4_))))	{'Belgium': {'_a0_': 7.581381560027784, '_a1_': 8.266413033950254e-232, '_a2_': -0.0049240992156765855, '_a3_': -0.30838742995967355, '_a4_': 0.05760839265442383}}	{'Belgium': 0.04929795370641108}	-490.359245691631	70.14495323269304
32000	32000	-43.3122557179111	(((_a2_ / T) * (((pow2(pow3(_a0_)) * (T + ((((_a3_ * pow2(pow3(_a0_))) * log(_a3_)) / T) + _a3_))) * (((_a4_ ** cos(((_a0_ * T) * T))) + _a0_) * _a0_)) * pow2(((pow3(_a4_) * _a0_) * pow2(_a0_))))) + (_a2_ + _a1_))	{'Belgium': {'_a0_': -1008303.1577264587, '_a1_': -0.14847885031174146, '_a2_': 1.036902765524525e-289, '_a3_': 1.9362752696439668e+123, '_a4_': 1467404.2776018728}}	{'Belgium': 0.1700722481785268}	-357.856784068233	135.6161363162057
32000	32000	-111.820034413992	(((_a3_ * T) + (T * ((_a4_ + (T * _a1_)) / -((exp(_a3_) ** (((T * _a0_) ** _a0_) * _a2_)))))) * _a1_)	{'Belgium': {'_a0_': 836.4722478409043, '_a1_': -391.61035642263613, '_a2_': 1.7048639107040886e-281, '_a3_': 0.06223402243768453, '_a4_': 0.8678367929439825}}	{'Belgium': 0.18908508649194747}	-346.517590594893	61.43876088345423
88000	88000	-152.32643982666	(((_a3_ + ((_a1_ ** (P + ((_a2_ / _a3_) * (pow2(pow3(_a1_)) * (T * _a4_))))) * pow2((P * (_a3_ + P))))) / (T ** (pow2(T) + ((T / _a4_) * _a1_)))) * _a3_)	{'Belgium': {'_a1_': 1.2035326661451028e-07, '_a2_': -2.923885203368349e+54, '_a3_': -10.414285501042048, '_a4_': -1.9750026064345905e-10, '_a0_': 1.0}}	{'Belgium': 0.04736396162889585}	-499.314314772438	97.33071755955936
64000	64000	-138.127130206678	(((_a3_ + -(P)) * (_a3_ * -((_a1_ ** _a1_)))) + sin((_a0_ / (((_a4_ * T) * _a0_) + pow2((((-(T) / ((-(_a0_) / T) * (_a4_ / P))) * _a2_) + (fac((P / (_a1_ * T))) * P)))))))	{'Belgium': {'_a0_': 5.040373459523443e+35, '_a1_': 1.5360208045299906, '_a2_': 1.2638528769469708e+63, '_a3_': 0.3798029164178268, '_a4_': 1630.229638062565}}	{'Belgium': 0.036786976846406916}	-521.682284528683	122.7140120576636
65000	65000	-130.215348700439	(((_a3_ + -(P)) * (_a3_ + -((_a1_ * (_a1_ * _a1_))))) + sin((_a0_ / (((_a4_ * T) * _a0_) + pow2((((T / ((_a0_ / T) * (_a4_ / P))) * _a2_) + (fac((P / (_a1_ * (T * _a1_)))) / (P * T))))))))	{'Belgium': {'_a0_': 9.899481141732674e+70, '_a1_': 1.036723182421759, '_a2_': 1.0991966127246293e+116, '_a3_': 0.3798111161970625, '_a4_': 1629.9088843317325}}	{'Belgium': 0.03676963993920487}	-521.73272320262	130.65101290087074
42000	42000	-137.343653699785	(((_a4_ * _a0_) * (_a1_ ** log(((((_a4_ * _a3_) / (exp(_a3_) / sqrt(_a0_))) / (P + (_a3_ * (exp((P + _a1_)) + (_a1_ + _a1_))))) ** (P / (((T * _a2_) * (_a3_ + _a3_)) * T)))))) + (_a3_ * (P + _a2_)))	{'Belgium': {'_a0_': 0.00026146232017899715, '_a1_': 0.9978488798845673, '_a2_': -0.38109887979070783, '_a3_': 0.721119047312479, '_a4_': 625.800220035429}}	{'Belgium': 0.034209056489025565}	-529.456206232177	127.38444941630289
40000	40000	-142.262307887889	(((_a4_ * _a0_) * (_a1_ ** log((((_a4_ / (exp(_a1_) / sqrt(_a0_))) / (P + (_a3_ * (exp((P + _a1_)) + (_a1_ + _a1_))))) ** (P / (((T * _a2_) * (_a3_ + _a3_)) * T)))))) + (_a3_ * (P + _a2_)))	{'Belgium': {'_a0_': 0.00028904779178939686, '_a1_': 0.9978547821864675, '_a2_': -0.3824195952150917, '_a3_': 0.7164552818624144, '_a4_': 562.5176013333855}}	{'Belgium': 0.034205676683848524}	-529.46677819928	122.47108121175036
50000	50000	-124.394002358962	(((_a4_ ** (-(((T + ((((((pow2((_a0_ * (pow2(_a2_) * _a0_))) * pow2(_a2_)) * _a1_) / _a0_) * _a2_) + exp(P)) * P)) / T)) ** (_a2_ / (T / _a4_)))) + _a3_) + (T + (((_a0_ * P) * (_a2_ * P)) / (_a0_ * _a0_))))	{'Belgium': {'_a0_': 0.00012642249395695453, '_a1_': -9.350474796230243e+36, '_a2_': 0.00024677219473190007, '_a3_': -0.22737958789418589, '_a4_': 7.700013169911546}}	{'Belgium': 0.04058168705478049}	-511.177771967685	131.1948836248798
40000	40000	-145.255074990003	(((_a4_ ** (sqrt(((T + ((((((pow2((_a2_ * (_a2_ * _a2_))) * pow2(_a2_)) * _a1_) * _a2_) * _a2_) + P) * P)) / T)) ** (_a2_ / T))) + _a0_) + ((_a3_ ** (P * P)) * pow2(pow2(_a3_))))	{'Belgium': {'_a0_': -5.136766244023362, '_a1_': -6.1060454792685605e+22, '_a2_': 0.0039162375571385665, '_a3_': 1.4886885500855511, '_a4_': 0.13037903970381812}}	{'Belgium': 0.04059366577850055}	-511.146192839228	110.31802142961072
65000	65000	-114.426371497948	(((_a4_ + (((_a0_ / T) ** (T * (pow2(T) * _a1_))) ** T)) / _a0_) * (_a1_ * _a1_))	{'Belgium': {'_a0_': 3.5241612679055104e+18, '_a1_': -1064629841.8816863, '_a4_': -0.36226790855599267, '_a2_': 1.0, '_a3_': 1.0}}	{'Belgium': 0.25603658637052273}	-323.429061268622	47.288159136363205
20000	20000	-164.736827959081	(((_a4_ + (_a3_ * -((((pow2(_a4_) + ((P / (_a3_ * _a1_)) + (_a0_ * _a1_))) / _a0_) ** (P / (T * T)))))) + (((_a3_ + _a3_) + P) * (_a1_ + _a3_))) + _a3_)	{'Belgium': {'_a0_': 1619.5701530348333, '_a1_': 1.0001468111641931, '_a3_': -0.1827951260904411, '_a4_': 0.1818658779290191, '_a2_': 1.0}}	{'Belgium': 0.04062470637401019}	-515.737233679342	93.13178888059052
30000	30000	-115.90091072742	(((_a4_ + P) / (((sqrt((sqrt(_a0_) ** P)) / (((_a0_ + _a1_) * ((((P + _a3_) + exp(P)) / T) + ((_a1_ * (_a2_ * ((_a4_ + (-(_a1_) + P)) + T))) * (P / (_a0_ ** _a1_))))) + _a3_)) + _a4_) * _a1_)) * sin(_a2_))	{'Belgium': {'_a0_': 3.6840783116315346e-92, '_a1_': -0.021689439380529557, '_a2_': -13789823.038943768, '_a3_': -1.1088763386373204, '_a4_': -0.3642215371457923}}	{'Belgium': 0.04151810938127974}	-508.736802838333	138.46749069174712
34000	34000	-119.118931516906	(((_a4_ + P) / (((sqrt((sqrt(_a0_) ** P)) / ((_a1_ * ((((P + _a3_) + exp(P)) / T) + ((_a1_ * (_a2_ * ((_a4_ + (-(_a1_) + P)) + T))) * (P / (_a0_ ** _a1_))))) + _a3_)) + _a4_) * _a1_)) * cos(_a2_))	{'Belgium': {'_a0_': 3.8157659715906586e-92, '_a1_': -0.021665465450933855, '_a2_': -13789812.043576764, '_a3_': -1.1089747323403387, '_a4_': -0.3630472994018577}}	{'Belgium': 0.04361207514797932}	-503.471936076729	132.6170365214581
39000	39000	-119.118931516906	(((_a4_ + P) / (((sqrt((sqrt(_a0_) ** P)) / ((_a1_ * ((((P + _a3_) + exp(P)) / T) + ((_a1_ * (_a2_ * ((_a4_ + (-(_a1_) + P)) + T))) * (P / (_a0_ ** _a1_))))) + _a3_)) + _a4_) * _a1_)) * cos(_a2_))	{'Belgium': {'_a0_': 3.8157659715906586e-92, '_a1_': -0.021665465450933855, '_a2_': -13789812.043576764, '_a3_': -1.1089747323403387, '_a4_': -0.3630472994018577}}	{'Belgium': 0.04361207514797932}	-503.471936076729	132.6170365214581
61000	61000	-110.005803650407	(((_a4_ + P) / (((sqrt((sqrt(_a0_) ** P)) / ((_a1_ * ((((P + _a3_) + exp(P)) / T) + ((_a1_ * (_a2_ * ((_a4_ + P) + -(sqrt((sqrt(_a0_) * T)))))) * (P / (_a0_ ** _a1_))))) + _a3_)) + _a4_) * _a1_)) * cos(_a2_))	{'Belgium': {'_a0_': 8.227941289712112e-92, '_a1_': -0.022673009162301173, '_a2_': -14594543.568356095, '_a3_': -1.107154447236307, '_a4_': -0.35253263546086583}}	{'Belgium': 0.04301024219765245}	-504.958785282749	142.47358899096764
65000	65000	-125.72556182489	(((_a4_ + P) / (((sqrt((sqrt(_a0_) ** P)) / ((_a1_ * ((((P + _a3_) + exp(P)) / T) + ((_a1_ * (_a2_ * ((_a4_ + P) + T))) * (P / (_a0_ ** _a1_))))) + _a3_)) + _a4_) * _a4_)) * cos((_a3_ + _a4_)))	{'Belgium': {'_a0_': 9.434688197373012e-92, '_a1_': -0.022175848516512085, '_a2_': -13650978.64297065, '_a3_': -1.1080783584671732, '_a4_': -0.3565608596161629}}	{'Belgium': 0.04121690214353808}	-509.515900253942	129.03238830208088
74000	74000	-129.292147443489	(((_a4_ + P) / (((sqrt((sqrt(_a0_) ** P)) / ((_a1_ * ((((P + _a3_) + exp(P)) / T) + ((_a1_ * (_a2_ * ((_a4_ + P) + T))) * (P / (_a0_ ** _a1_))))) + _a3_)) + _a4_) * _a4_)) * cos(_a2_))	{'Belgium': {'_a0_': 4.9339771435305866e-92, '_a1_': -0.022295637015128416, '_a2_': -13650978.881145695, '_a3_': -1.1075099201101943, '_a4_': -0.36341536022117277}}	{'Belgium': 0.04258668558315333}	-506.0177234673	123.71671429016092
54000	54000	-129.212377205487	(((_a4_ + P) / (((sqrt((sqrt(_a0_) ** P)) / ((_a1_ * ((((P + _a3_) + exp(P)) / T) + ((_a1_ * (_a2_ * ((_a4_ + P) + _a0_))) * (P / (_a0_ ** _a1_))))) + _a3_)) + _a4_) * _a1_)) * cos(_a2_))	{'Belgium': {'_a0_': 8.47760260825003e-92, '_a1_': -0.022667802296618463, '_a2_': -14594543.56834541, '_a3_': -1.1071724680000021, '_a4_': -0.3526559488326238}}	{'Belgium': 0.04265023107725464}	-505.858182991296	123.71671429016084
64000	64000	-123.220539550463	(((_a4_ + P) / (((sqrt((sqrt(_a0_) ** P)) / ((_a1_ * ((((P + _a3_) + exp(P)) / T) + ((_a1_ * (_a2_ * ((_a4_ + P) + _a0_))) * (P / (_a0_ ** _a1_))))) + _a3_)) + _a4_) * _a1_)) * sin((_a3_ * _a2_)))	{'Belgium': {'_a0_': 5.5874272337334766e-92, '_a1_': -0.02262633252807921, '_a2_': -14594526.303457469, '_a3_': -1.1071551411397311, '_a4_': -0.353060679369065}}	{'Belgium': 0.04318338334899121}	-504.528912934445	129.04391691675943
81000	81000	-116.811280734922	(((_a4_ + P) / (((sqrt((sqrt(_a0_) ** P)) / ((_a1_ * ((((P + _a3_) + exp(T)) / T) + ((_a1_ * ((_a1_ * _a2_) * ((_a4_ + (P + T)) + T))) * (P / sqrt(_a2_))))) + _a3_)) + _a4_) * _a4_)) * cos((_a3_ / _a1_)))	{'Belgium': {'_a0_': 8.824573876530388e-92, '_a1_': -0.04451448709455279, '_a2_': 515750776185.25006, '_a3_': -1.053595150625578, '_a4_': -0.3594832372842217}}	{'Belgium': 0.040776413484008664}	-510.665572996075	138.521505763116
31000	31000	-57.5790932422669	(((_a4_ / (pow2(((_a0_ * _a0_) * ((T / (_a2_ * _a3_)) * _a0_))) * (pow2(pow2(T)) * (pow2((_a0_ * pow2(_a0_))) / ((_a0_ / T) + _a1_))))) * tanh(((T ** (_a3_ / _a2_)) + _a2_))) + _a1_)	{'Belgium': {'_a0_': 0.00013474544922619395, '_a1_': -0.09938764092493947, '_a2_': -1062.0696596163232, '_a3_': 1229.494452795933, '_a4_': -4.965289102085399e-75}}	{'Belgium': 0.2172664832839673}	-331.652345221041	108.24707936825357
44000	44000	-150.028420187195	(((abs((((P / ((_a3_ + _a4_) * pow2(_a3_))) + (sqrt((_a1_ + pow2(P))) ** (_a4_ * T))) / (_a3_ * pow2((_a0_ / _a4_))))) + (exp(P) * _a2_)) * (_a1_ * P)) / (_a2_ * _a2_))	{'Belgium': {'_a0_': 309740.53532711783, '_a1_': 1.0255812864740177, '_a2_': -0.5023746396545491, '_a3_': 0.00808758326213211, '_a4_': -110703.49693279756}}	{'Belgium': 0.03909179386276282}	-515.180036107451	107.5615978665304
43000	43000	-164.41265216551	(((abs((((P / (_a4_ * pow2(_a3_))) + (sqrt((_a1_ + pow2(P))) ** (_a4_ * T))) / (_a3_ * pow2(_a3_)))) + (exp(P) * _a4_)) * P) * pow2((_a3_ * _a0_)))	{'Belgium': {'_a0_': 0.5983784726069432, '_a1_': 1.0211640429855702, '_a3_': 0.006901932732485002, '_a4_': -121116.64983723684, '_a2_': 1.0}}	{'Belgium': 0.039512023074467155}	-518.708774087385	94.9417348781828
94000	94000	-115.384881976076	(((cos((((P * _a4_) ** (_a1_ + _a1_)) ** (_a1_ + _a2_))) * (pow2(pow3(_a4_)) * ((_a0_ / _a3_) / (_a3_ * T)))) / ((_a0_ ** _a4_) + pow2((((T + ((_a1_ / (_a3_ ** _a2_)) / _a2_)) * -((pow2(_a3_) * _a3_))) * T)))) + _a2_)	{'Belgium': {'_a0_': -4.888257474598013e-304, '_a1_': 0.273731020491434, '_a2_': -0.10665743537432423, '_a3_': 9.276417128358429e-25, '_a4_': 1.7830509335287298e+16}}	{'Belgium': 0.04443141307404404}	-501.480381884878	135.3553089663631
78000	78000	-135.55071631283	(((cos((P + -(T))) ** ((_a3_ / (((_a3_ + _a0_) * (_a0_ / _a4_)) + (_a1_ ** (-(P) * pow2((pow2(_a2_) * (pow2(((T * _a0_) * _a0_)) * (P * T)))))))) * _a0_)) / ((_a1_ * T) / P)) + (_a0_ + P))	{'Belgium': {'_a0_': -0.3322795767824111, '_a1_': 24.03953278269243, '_a2_': -236745.33683790424, '_a3_': 2277.9455745954724, '_a4_': 501.3512922024609}}	{'Belgium': 0.03714565662784979}	-520.644068089874	124.7713177321076
