	t	H	expr	parvals	sse	bic	Hp
34000	34000	-185.69673206716	((_a1_ * (_a1_ * (((_a3_ + _a3_) ** (_a1_ * T)) + (pow2(T) * _a1_)))) * (_a1_ * _a1_))	{'UK': {'_a1_': -5.964133994313383, '_a3_': 3.444294159685494e+307, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0}}	{'UK': 0.07340031129590466}	-461.786852622417	45.196694244048345
91000	91000	-185.701405527652	((_a1_ * (_a1_ * ((_a3_ ** (_a1_ * T)) + (pow2(T) * _a1_)))) * ((T + _a1_) * _a1_))	{'UK': {'_a1_': -5.9649478345394975, '_a3_': 6.18790995757121e+307, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0}}	{'UK': 0.07339389973566854}	-461.796199543401	45.196694244048366
55000	55000	-190.889510813276	((_a1_ * (_a1_ * ((_a3_ ** (_a1_ * T)) + (pow2(T) * _a1_)))) * (_a1_ * _a1_))	{'UK': {'_a1_': -5.964134028449484, '_a3_': 6.88802807561482e+307, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0}}	{'UK': 0.07340031129585448}	-461.78685262249	40.00391549796834
40000	40000	-166.47953790688	((_a1_ * (_a2_ + (pow2(_a1_) * (-((T * _a2_)) + _a4_)))) + pow2((_a1_ / pow2((pow3(pow2(T)) * (pow2(T) * _a1_))))))	{'UK': {'_a1_': 4.3164755235428024e+42, '_a2_': 6.888905229023575e-127, '_a4_': 1.249007487619052e-129, '_a0_': 1.0, '_a3_': 1.0}}	{'UK': 0.06412679275601232}	-471.566076841812	69.30350051402559
63000	63000	-142.566332966238	((_a1_ * T) + ((_a2_ / ((P / ((T * _a0_) * pow2(_a0_))) / (((T + (-(pow2(sin(T))) * (P + (_a0_ / _a3_)))) ** _a1_) * (_a3_ * _a0_)))) + pow2(_a4_)))	{'UK': {'_a0_': 8.466639050317422e+25, '_a1_': -63.29816067370987, '_a2_': 6.125023145239697e-307, '_a3_': 5.784048627626215e+23, '_a4_': -0.3539757550983738}}	{'UK': 0.056209652483125525}	-476.320212112229	95.59377308987708
90000	90000	-120.747586061585	((_a1_ * T) + ((_a2_ / ((exp(_a1_) / (_a3_ * pow2((_a4_ * pow2(_a0_))))) / (((T + (-(pow2(T)) * (P + (_a0_ / _a3_)))) ** _a1_) * (((pow2(T) * pow2((T * _a3_))) * _a3_) * _a0_)))) + _a4_))	{'UK': {'_a0_': 6840446680144.685, '_a1_': -65.07196824875075, '_a2_': 3.701191365313311e-307, '_a3_': 49068696431.27674, '_a4_': 0.1314346754769197}}	{'UK': 0.05750971505390746}	-473.873614689919	116.18922128337556
45000	45000	-113.56585393755	((_a1_ + ((P * _a4_) ** (-(((T * _a1_) + _a4_)) / (T / T)))) * ((((T + _a4_) * pow2(T)) ** -((_a2_ / (_a0_ + (((pow2((P + T)) + (_a2_ / _a0_)) * ((_a1_ * (_a0_ + _a1_)) / -(_a1_))) + P))))) * T))	{'UK': {'_a0_': -18215.21253039101, '_a1_': -7827.521432893758, '_a2_': 1.0502624013747693e+183, '_a4_': 23.696206053044385, '_a3_': 1.0}}	{'UK': 0.05262786627180961}	-488.038213915764	130.4532530203314
20000	20000	-94.8762433776546	((_a1_ + (abs(T) + (((-(-(T)) / _a2_) * _a1_) ** (_a2_ * ((P / (pow2(P) ** ((_a1_ + _a1_) / _a3_))) / (_a0_ ** cos(exp(_a4_)))))))) * (((T + _a2_) * _a0_) * sqrt(((_a0_ * _a4_) ** (_a1_ * pow2(exp(_a0_)))))))	{'UK': {'_a0_': 1.185506754713798e-42, '_a1_': -0.7094971096943838, '_a2_': -0.0017111339772011922, '_a3_': 0.3734227913836997, '_a4_': 2.843230685675154e-82}}	{'UK': 0.05919816518673651}	-470.777392396108	140.51245282039935
37000	37000	-139.95668464545	((_a1_ + (pow2((pow2((_a0_ + (fac(T) / ((_a2_ + _a4_) * (((T + _a4_) * T) + _a1_))))) + _a3_)) / (pow2(T) / (_a0_ + _a1_)))) * (_a3_ ** (_a4_ / (-(_a4_) / T))))	{'UK': {'_a0_': 55.00155080941505, '_a1_': -0.008085464276756892, '_a2_': 2.2476912247614322, '_a3_': 9.722997219401985e-300, '_a4_': -0.0023478601953620267}}	{'UK': 0.0513189881893419}	-486.060172875609	103.0734017923547
35000	35000	-148.260144696028	((_a1_ + (pow2((pow2((_a0_ + (fac(T) / (_a2_ * (((T + _a4_) * T) + _a1_))))) + _a3_)) / (pow2(T) / _a0_))) * (_a3_ ** (_a4_ / (-(_a4_) / T))))	{'UK': {'_a0_': 39.48103378889931, '_a1_': -0.007478819535938034, '_a2_': 3.3812037532537205, '_a3_': 1.18163705575495e-309, '_a4_': -0.002693990429094607}}	{'UK': 0.05335557831556786}	-481.895977992444	92.6878443001947
96000	96000	-112.845601488492	((_a1_ + T) + (-(_a0_) + (pow2(((((_a4_ * ((T / _a4_) / _a2_)) / pow2(_a2_)) * (pow2((_a2_ + T)) * _a0_)) * ((_a2_ / (-((((_a0_ * (tanh((T / _a4_)) + T)) + _a1_) * _a4_)) / (_a3_ / _a3_))) + T))) * _a3_)))	{'UK': {'_a0_': 0.07805672683261222, '_a1_': -0.07788516113881838, '_a2_': 1.4974801203645716e-09, '_a3_': 2.890078164318735e-32, '_a4_': 0.000678734859243052}}	{'UK': 0.051968206057815707}	-484.715045296418	129.51192115971665
20000	20000	-191.928873328379	((_a2_ * pow2(T)) * ((_a4_ / ((T ** exp(_a2_)) * cos(_a0_))) + _a0_))	{'UK': {'_a0_': -2245.4000393946244, '_a2_': 3.3309396366538615, '_a4_': -9.309569390318532e-71, '_a1_': 1.0, '_a3_': 1.0}}	{'UK': 0.0649543673027321}	-470.194045636628	43.16814948993543
25000	25000	-186.324542707863	((_a2_ + (T * ((_a4_ * _a1_) / _a4_))) + (_a4_ + ((((T * T) + (T / _a4_)) * _a0_) ** _a1_)))	{'UK': {'_a0_': -96495.25960203432, '_a1_': -64.58153539406732, '_a2_': 143.9067940783523, '_a4_': -143.77673344601178, '_a3_': 1.0}}	{'UK': 0.05707936248207854}	-479.350149124834	53.35053185455361
71000	71000	-191.266194868258	((_a2_ + (T * _a3_)) + pow2(((_a1_ * pow2(((_a3_ + _a1_) * (pow2((T + _a4_)) / _a4_)))) + _a2_)))	{'UK': {'_a1_': -103.63524618825416, '_a2_': 0.1255749025253674, '_a3_': -65.90667350582505, '_a4_': -0.003474420939847494, '_a0_': 1.0}}	{'UK': 0.05046491675566765}	-492.528723506039	54.99816688476066
48000	48000	-119.104950895096	((_a2_ + T) * (((_a0_ / (_a1_ * (_a1_ * T))) + _a2_) * (((-((exp(_a2_) + ((_a4_ * _a4_) * T))) * (T + ((_a1_ * (((_a3_ + pow2(_a3_)) * _a3_) * (_a3_ * _a3_))) * (pow2(_a3_) / T)))) + T) * (_a3_ * T))))	{'UK': {'_a0_': 7.89420851426059e-215, '_a1_': 2.586312967443612e-105, '_a2_': -0.0024261849101973034, '_a3_': 62860543333480.25, '_a4_': -0.6991051382808944}}	{'UK': 0.05384226799129596}	-480.924388452043	121.35724333092536
47000	47000	-127.839412596937	((_a2_ + T) * (((_a0_ / (_a1_ * (_a1_ * T))) + _a2_) * (((-((exp(_a2_) + (_a4_ * T))) * (T + ((_a1_ * (((_a0_ + _a3_) * _a3_) * (_a3_ * _a3_))) * (pow2(_a3_) / T)))) + T) * (_a3_ * T))))	{'UK': {'_a0_': 3.114592118139865e-187, '_a1_': 1.6245321871595724e-91, '_a2_': -0.0024261850188537935, '_a3_': 62868496990517.055, '_a4_': 0.4887449043855793}}	{'UK': 0.05384226720296284}	-480.924390018686	112.62278241240656
27000	27000	-86.2780051289819	((_a3_ * (-(_a3_) + (((-(-(T)) / _a2_) / _a2_) ** (_a1_ * ((P / (pow2(T) ** ((_a1_ + _a1_) / _a3_))) / (_a0_ ** cos(cosh(_a1_)))))))) * ((pow2(T) * _a0_) * sqrt((((_a0_ + _a0_) * _a4_) ** (_a1_ ** pow2((_a4_ / _a4_)))))))	{'UK': {'_a0_': 7.103080296251067e-126, '_a1_': -0.8039958517067327, '_a2_': -0.0477576719710621, '_a3_': 0.3363863451213603, '_a4_': 1.7390439795566507e-199}}	{'UK': 0.06229851720160775}	-465.315355196642	146.3796724693391
26000	26000	-124.40269725467	((_a3_ * (-(sin((_a2_ + cos((-(_a3_) + log((pow2(((_a4_ / -(sqrt(T))) + (_a3_ / ((_a1_ * T) / exp(_a1_))))) * _a3_))))))) * ((_a1_ * pow2(_a2_)) + _a0_))) + (_a3_ / T))	{'UK': {'_a0_': -483.48268151907246, '_a1_': 5.4016969530368355e-05, '_a2_': 588.5452416532148, '_a3_': 0.0006670090233350351, '_a4_': 154.80727833927526}}	{'UK': 0.05648462205116505}	-475.798059548781	113.49633251972122
22000	22000	-183.792571104235	((_a3_ * (_a1_ * (cosh((T ** _a4_)) * _a0_))) + ((_a3_ * T) * -((_a3_ * T))))	{'UK': {'_a0_': -8.071546672717614e-22, '_a1_': 0.9604500491427097, '_a3_': -86.48913617057183, '_a4_': -0.6188884607003488, '_a2_': 1.0}}	{'UK': 0.0650261922973593}	-465.402964115288	48.90891095340841
23000	23000	-117.045517393654	((_a3_ * (_a1_ / _a3_)) + (pow2((((T + _a4_) ** _a2_) * ((pow2(T) + (_a0_ / (T * _a1_))) * _a3_))) * (T ** (((((_a4_ / _a0_) * -((T / (T * (pow2(_a2_) * T))))) / _a1_) * (sin(_a3_) * _a4_)) + _a3_))))	{'UK': {'_a0_': 1.3433755908066708e-08, '_a1_': -0.1617969768476582, '_a2_': -38.12229283831893, '_a3_': 65.9751135632221, '_a4_': 0.005396783065376733}}	{'UK': 0.053822898508597096}	-480.962888084533	123.43592664861325
