	t	H	expr	parvals	sse	bic	Hp
55000	55000	-95.9082792872759	((_a1_ / _a2_) * cos((exp(((_a2_ * _a3_) + _a0_)) + (_a1_ ** (T * log(((((_a0_ * (_a4_ * -(T))) * _a1_) / _a3_) * ((T / (_a0_ / T)) ** ((_a0_ + _a1_) * _a0_)))))))))	{'Croatia': {'_a0_': 2.761564306692974, '_a1_': 0.44606126889163134, '_a2_': 0.9999417484231051, '_a3_': -4.386685788792908e-223, '_a4_': 7.749034692438035e+144}}	{'Croatia': 0.11806532254582376}	-396.91020944128	102.54682543336428
86000	86000	-127.193391886122	((_a2_ * (((T + _a1_) + ((cos(P) / (T ** (pow2(_a1_) + (_a3_ / _a0_)))) ** (_a4_ ** -((_a1_ * (_a4_ * P)))))) + -(sqrt(P)))) * exp(((_a4_ + _a4_) + _a1_)))	{'Croatia': {'_a0_': 2.47865518715476e+260, '_a1_': 1.9551107762671518, '_a2_': -2.1843436375931765e-26, '_a3_': -2.8137416759795434e+262, '_a4_': 27.716981561101427}}	{'Croatia': 0.06330073542854037}	-463.607707672648	104.6104619502022
89000	89000	-134.817908447807	((_a2_ * ((_a1_ + ((pow2(_a4_) / (T ** (pow2(_a1_) + (_a3_ / _a0_)))) ** (_a4_ ** -((_a1_ * (_a4_ * P)))))) + -(sqrt(P)))) * exp(((_a4_ + _a4_) + _a1_)))	{'Croatia': {'_a0_': 2.47865518715476e+260, '_a1_': 1.9551107762671518, '_a2_': -2.1843436375931765e-26, '_a3_': -2.8137416759795434e+262, '_a4_': 27.716981561101427}}	{'Croatia': 0.06336985182607716}	-463.490940940439	96.92756202241225
96000	96000	-133.150062004701	((_a2_ * ((_a1_ + ((sqrt(_a1_) / (T ** (pow2(_a1_) + (_a3_ / _a0_)))) ** (_a4_ ** -((_a1_ * (_a4_ * P)))))) + -(sqrt(P)))) * exp(((_a4_ + _a4_) + _a1_)))	{'Croatia': {'_a0_': 2.47865518715476e+260, '_a1_': 1.9551107762671518, '_a2_': -2.1843436375931765e-26, '_a3_': -2.8137416759795434e+262, '_a4_': 27.716981561101427}}	{'Croatia': 0.06341143343185593}	-463.420753420746	98.56031470567224
33000	33000	-112.492796652206	((_a2_ ** ((((_a2_ + _a2_) * _a3_) / cos(_a3_)) + ((((T ** ((_a2_ ** _a2_) / _a2_)) ** _a3_) ** (_a0_ / (_a3_ * -(_a3_)))) ** _a2_))) * (_a2_ * _a1_))	{'Croatia': {'_a0_': 1.243769386942573, '_a1_': -1.7375848167539816e-63, '_a2_': 1.8825546038024055, '_a3_': -59.75762134640282, '_a4_': 1.0}}	{'Croatia': 0.11993192280568975}	-399.904612772637	87.45950973411261
30000	30000	-145.704106794103	((_a2_ ** (T ** (pow3((_a0_ * pow2((T ** _a4_)))) * (_a2_ * exp(_a1_))))) / _a3_)	{'Croatia': {'_a0_': 1.2436307353087225e-71, '_a1_': 709.7826661050943, '_a2_': 0.6582279039987814, '_a3_': -2.2507915835861505, '_a4_': 5.410494970512047}}	{'Croatia': 0.12350276864048933}	-392.092478612396	50.34213251209536
31000	31000	-128.98651985918	((_a2_ ** (_a2_ ** ((_a1_ * (((pow2(_a4_) * (_a2_ + (T * (_a2_ * _a2_)))) * _a2_) ** (_a2_ / -(T)))) + T))) + (_a0_ * _a2_))	{'Croatia': {'_a0_': -1.5243992150011345, '_a1_': 1.239453075e-314, '_a2_': 0.8498418015957278, '_a4_': 0.7350380666695217, '_a3_': 1.0}}	{'Croatia': 0.1200704246313955}	-399.781116505589	70.9040383936142
49000	49000	-121.349705242122	((_a2_ ** (_a4_ / (T ** (_a3_ * pow2(((_a3_ / (((_a1_ * _a3_) + (_a1_ / T)) * _a0_)) * (T * ((_a4_ / (_a1_ + (_a4_ * _a3_))) + T)))))))) / (_a3_ / _a4_))	{'Croatia': {'_a0_': -1.2300524424336124e-08, '_a1_': -8872.09869386883, '_a2_': 0.9988011718865474, '_a3_': -882.2303414821905, '_a4_': 401.25304928043204}}	{'Croatia': 0.09670382888544432}	-418.265810327519	87.78319992163723
58000	58000	-124.832793466755	((_a2_ ** P) + (log(((T + _a2_) * T)) / ((_a3_ * _a4_) + (_a1_ + ((cos(T) ** ((_a2_ * (_a1_ ** (_a2_ + ((_a0_ * T) / _a4_)))) + (pow2(_a3_) / _a1_))) * (_a4_ * _a3_))))))	{'Croatia': {'_a0_': -2.784125012233783e+61, '_a1_': 5.581030907950942e-122, '_a2_': 9.329928987378574e-31, '_a3_': 2.668249595624951e-58, '_a4_': 1.0412950813538862e+59}}	{'Croatia': 0.06344938371603079}	-463.356735536909	106.84557430169994
49000	49000	-116.876741169503	((_a2_ ** P) + (log((T + (_a3_ + T))) / (((_a2_ * _a2_) * _a4_) + (P + ((cos(T) ** ((_a2_ * (_a1_ ** (T + ((_a0_ * (T + _a1_)) / _a4_)))) + (pow2(_a3_) / _a1_))) * (_a4_ * _a3_))))))	{'Croatia': {'_a0_': -1.5999488198601705e+59, '_a1_': 3.326221587239018e-118, '_a2_': 1.3997055610002131e-28, '_a3_': 2.4807860107338073e-56, '_a4_': 6.159411863120731e+56}}	{'Croatia': 0.06035458714020011}	-468.707326990086	117.47692232553986
