	t	H	expr	parvals	sse	bic	Hp
91000	91000	-131.606021053475	(((((pow2(_a0_) * pow2((_a0_ * T))) / (T ** _a1_)) * _a3_) * -((((_a2_ * pow3((((T / _a2_) + _a4_) / (_a4_ / T)))) * (sinh(_a1_) * (_a4_ * _a0_))) + -(_a2_)))) / (_a4_ / pow2((abs(_a0_) * T))))	{'Catalonia': {'_a0_': -1.3147621409828155e+36, '_a1_': 13.896552474069876, '_a2_': 9.965755657574783e+27, '_a3_': 4.705532628117426e-305, '_a4_': -1.7329751196787642e-31}}	{'Catalonia': 0.03852515437414661}	-516.742362476319	126.7651601846851
92000	92000	-138.332228818963	(((((pow2(_a0_) * pow2((_a0_ * pow2(T)))) / (T ** _a1_)) * _a3_) * -((((_a2_ * pow3((((T / _a2_) + _a4_) / (_a4_ / T)))) * (log(_a2_) * (_a4_ * _a0_))) + -(_a2_)))) / (_a4_ / pow2((_a0_ * T))))	{'Catalonia': {'_a0_': -2.686275678238988e+37, '_a1_': 15.896562460694563, '_a2_': 2.1912201136469207e+25, '_a3_': 1.3378869805697086e-307, '_a4_': -7.881649106324296e-29}}	{'Catalonia': 0.0385251543822927}	-516.742362453695	120.03895240788508
20000	20000	-169.39890268836	(((((sin((_a3_ * (_a1_ * (_a3_ + pow2((log(_a2_) + T)))))) * (T + ((_a0_ / _a0_) / (_a1_ * T)))) * _a0_) * pow2(pow2(_a1_))) * _a1_) + _a4_)	{'Catalonia': {'_a0_': 2.930365389664785e-28, '_a1_': 614136.4962212828, '_a2_': 0.9951652327243677, '_a3_': -0.8138175861130673, '_a4_': -0.0920828277103824}}	{'Catalonia': 0.04294919184119635}	-505.110773003753	83.15648381351699
53000	53000	-161.473696127281	(((((sin((_a3_ * (_a3_ + (((_a1_ * (_a1_ * (pow2(_a1_) / pow2(cos(_a2_))))) / _a4_) ** T)))) * (_a1_ * ((T ** P) * _a4_))) + T) + _a2_) / _a4_) * T)	{'Catalonia': {'_a1_': -40.46664611107403, '_a2_': -1.031708117012933e+308, '_a3_': 22.66309693024577, '_a4_': 2.9202297735495834e+306, '_a0_': 1.0}}	{'Catalonia': 0.04213309317931325}	-511.836326091178	94.44446691830814
41000	41000	-123.407747863036	((((-(((T * (cos(((((_a4_ * _a4_) * _a3_) * (((sqrt(((_a0_ + (_a0_ + _a0_)) + _a0_)) * _a0_) + T) ** (_a4_ + pow2((_a2_ + pow2(_a2_)))))) ** _a0_)) + _a2_)) * (_a3_ * _a0_))) / _a1_) * (_a0_ + _a3_)) * _a0_) / pow2(_a4_))	{'Catalonia': {'_a0_': 0.019569444445092187, '_a1_': 6.499988196359196e-272, '_a2_': 1.7151093174794787, '_a3_': 5.202645378957879e-261, '_a4_': -164.65719453193515}}	{'Catalonia': 0.04370786509226401}	-503.237178056471	128.21084116519955
21000	21000	-125.553798012361	((((-(-((((P + T) / ((((T * ((-((((sqrt(_a1_) / _a4_) / (T + P)) / _a0_)) / _a1_) + _a4_)) * (_a2_ + _a0_)) + P) ** (_a0_ / (T + T)))) + pow2(_a1_)))) / _a3_) / (_a4_ * _a2_)) * P) * exp(_a0_))	{'Catalonia': {'_a0_': -0.12482166551537742, '_a1_': 2195.6348030247755, '_a2_': -200.23479512337525, '_a3_': -16970.655724663568, '_a4_': -3.5205322022346386}}	{'Catalonia': 0.037853590622775275}	-518.624016154242	133.75821006475994
93000	93000	-115.0629308202	((((T * pow2((_a2_ * pow2((T + _a1_))))) ** log((((pow2(T) * ((_a1_ * ((pow3(pow2(T)) * (-((pow2(pow2(T)) * pow3(T))) * _a4_)) / _a2_)) * ((pow3(pow3(T)) * _a4_) * T))) * _a4_) / _a0_))) ** _a4_) * (-(_a3_) ** T))	{'Catalonia': {'_a0_': -2.903361864974213e-78, '_a1_': -0.0019740167027223017, '_a2_': 315884.47054248274, '_a3_': 2.0453243285012848e-271, '_a4_': -0.012475945576367307}}	{'Catalonia': 0.03627914122516049}	-523.169684924833	146.52191164221682
92000	92000	-115.004967748684	((((T * pow2((_a2_ * pow2((T + _a1_))))) ** log((((pow2(_a1_) * ((_a4_ * ((pow3(pow2(T)) * (-((pow2(pow2(_a1_)) * pow3(T))) * _a1_)) / _a2_)) * ((pow3(pow3(T)) * _a1_) * T))) * _a4_) / _a0_))) ** _a4_) * (-(_a3_) ** T))	{'Catalonia': {'_a0_': -1.5784600523172122e-79, '_a1_': -0.00196359843213349, '_a2_': 599155.3669442853, '_a3_': 1.487417288234007e-247, '_a4_': -0.016252399331520933}}	{'Catalonia': 0.03631846814115989}	-523.053758781802	146.52191164221682
98000	98000	-115.004967748867	((((T * pow2((_a2_ * pow2((T + _a1_))))) ** log((((pow2(_a4_) * ((_a1_ * ((pow3(pow2(T)) * (-((pow2(pow2(_a1_)) * pow3(T))) * _a1_)) / _a2_)) * ((pow3(pow3(T)) * _a1_) * T))) * _a1_) / _a0_))) ** _a4_) * (-(_a3_) ** T))	{'Catalonia': {'_a0_': -1.5784777404881618e-79, '_a1_': -0.0019635983374957484, '_a2_': 599161.6819456526, '_a3_': 1.488556562638606e-247, '_a4_': -0.01625239844512816}}	{'Catalonia': 0.03631846814103619}	-523.053758782166	146.52191164221682
97000	97000	-112.270554805081	((((T * pow3((_a2_ * pow2((T + _a1_))))) ** log((((pow2(T) * ((_a1_ * ((pow3(pow2(_a1_)) * (-((pow2(pow2(_a1_)) * pow3(T))) * _a1_)) / _a2_)) * ((pow3(pow3(T)) * _a1_) * T))) * _a4_) / _a0_))) ** _a4_) * (-(_a3_) ** T))	{'Catalonia': {'_a0_': -4.862444338107888e-81, '_a1_': -0.0019743758101036725, '_a2_': 135524.40570324598, '_a3_': 1.1999296545411134e-271, '_a4_': -0.014289401719087906}}	{'Catalonia': 0.0362352266274338}	-523.299283035396	149.3790867126168
