	t	H	expr	parvals	sse	bic	Hp
60000	60000	-139.599364965477	((P + cos(_a2_)) + (((T ** (_a3_ * (P / _a1_))) ** (P + ((_a2_ / _a3_) / _a3_))) * (-(log(((T + _a4_) + (((((_a2_ * _a3_) * P) * _a3_) * (_a2_ * _a2_)) * _a0_)))) * ((_a1_ * (tan(_a1_) + T)) + _a1_))))	{'Hungary': {'_a0_': -2.0825884287548948e-22, '_a1_': 21.206054972053597, '_a2_': -44713.25354906083, '_a3_': 771.1635925129127, '_a4_': -0.0003997459313696614}}	{'Hungary': 0.0285680983971322}	-548.737580983831	134.76942552643916
61000	61000	-139.639389020458	((P + cos(_a2_)) + (((T ** (_a3_ * (P / _a1_))) ** (P + ((_a2_ / _a3_) / _a3_))) * (-(log(((T + _a4_) + (((((_a2_ * _a3_) * P) * _a3_) * (_a2_ * _a2_)) * _a0_)))) * ((_a1_ * (tan(_a3_) + T)) + _a4_))))	{'Hungary': {'_a0_': -2.0132671982665547e-22, '_a1_': 22.021327192283934, '_a2_': -44713.2539513244, '_a3_': 779.1155878312704, '_a4_': -0.0003978406322250525}}	{'Hungary': 0.02854673421868112}	-548.817629093794	134.76942552643916
37000	37000	-141.917285499354	((P + cos(_a2_)) + (((T ** (_a3_ * (P / _a1_))) ** (P + ((_a2_ / _a3_) / _a3_))) * (-(log(((T + _a4_) + (((((_a3_ * _a3_) * P) + _a3_) * (_a2_ * _a2_)) * _a0_)))) * ((_a1_ * (-(_a1_) + T)) + _a3_))))	{'Hungary': {'_a0_': 6.57137478410097e-18, '_a1_': 29.366317192987662, '_a2_': -44608.505940374635, '_a3_': 862.393825399484, '_a4_': -0.0003935360339016567}}	{'Hungary': 0.030042735492424547}	-543.3522463935	129.75883769739644
40000	40000	-141.920745132384	((P + cos(_a2_)) + (((T ** (_a3_ * (P / _a1_))) ** (P + ((_a2_ / _a3_) / _a3_))) * (-(log(((T + _a4_) + (((((_a3_ * _a3_) * P) + _a3_) * (_a2_ * _a2_)) * _a0_)))) * ((_a1_ * (-(_a1_) + T)) + _a3_))))	{'Hungary': {'_a0_': 6.566300280764805e-18, '_a1_': 29.368419963160513, '_a2_': -44621.072313059914, '_a3_': 862.5173298619048, '_a4_': -0.0003935450469426901}}	{'Hungary': 0.030040792810564338}	-543.359165659561	129.75883769739644
44000	44000	-141.920745132384	((P + cos(_a2_)) + (((T ** (_a3_ * (P / _a1_))) ** (P + ((_a2_ / _a3_) / _a3_))) * (-(log(((T + _a4_) + (((((_a3_ * _a3_) * P) + _a3_) * (_a2_ * _a2_)) * _a0_)))) * ((_a1_ * (-(_a1_) + T)) + _a3_))))	{'Hungary': {'_a0_': 6.566300280764805e-18, '_a1_': 29.368419963160513, '_a2_': -44621.072313059914, '_a3_': 862.5173298619048, '_a4_': -0.0003935450469426901}}	{'Hungary': 0.030040792810564338}	-543.359165659561	129.75883769739644
30000	30000	-148.212298546801	((P + cos(_a2_)) + (((T ** (_a3_ * (P / _a1_))) ** (P + ((_a2_ / _a3_) / _a3_))) * (-(log(((T + _a4_) + (((P + P) * (_a2_ * (_a4_ + _a2_))) * _a0_)))) * ((_a1_ * (-(_a1_) + T)) + _a3_))))	{'Hungary': {'_a0_': 1.6201622993753649e-12, '_a1_': 31.18055424405361, '_a2_': -56381.12971638984, '_a3_': 972.2391914796459, '_a4_': -0.00038973134821450615}}	{'Hungary': 0.029123245811283442}	-546.678256221378	125.1268295638884
24000	24000	-147.068817471209	((P + cos(_a2_)) + (((sin(T) ** (_a3_ * (P / _a1_))) ** (P + ((_a2_ / _a3_) / _a3_))) * (-(log(((T + _a4_) + (((P + P) * (_a2_ * _a2_)) * _a0_)))) * ((_a1_ * (-(_a1_) + T)) + _a3_))))	{'Hungary': {'_a0_': 1.620164463452855e-12, '_a1_': 31.180549471245968, '_a2_': -56381.12971642637, '_a3_': 972.2388938398232, '_a4_': -0.0003897315260505864}}	{'Hungary': 0.029123245642494997}	-546.678256841513	126.27031094954737
50000	50000	-142.142404311798	((P + cos(_a3_)) + (((T ** (_a3_ * (P / _a1_))) ** (P + ((_a2_ / _a3_) / _a3_))) * (-(log(((T + _a4_) + (((((_a2_ * _a3_) * P) * _a3_) * (_a2_ * _a2_)) * _a0_)))) * ((_a1_ * (-(_a1_) + T)) + _a3_))))	{'Hungary': {'_a0_': -1.4642392639455255e-22, '_a1_': 29.375046922806376, '_a2_': -45025.69188682459, '_a3_': 862.9065549361353, '_a4_': -0.0003852067372770152}}	{'Hungary': 0.030006422885350787}	-543.481655348945	129.59842336267494
49000	49000	-142.142404311798	((P + cos(_a3_)) + (((T ** (_a3_ * (P / _a1_))) ** (P + ((_a2_ / _a3_) / _a3_))) * (-(log(((T + _a4_) + (((((_a2_ * _a3_) * P) * _a3_) * (_a2_ * _a2_)) * _a0_)))) * ((_a1_ * (-(_a1_) + T)) + _a3_))))	{'Hungary': {'_a0_': -1.4642392639455255e-22, '_a1_': 29.375046922806376, '_a2_': -45025.69188682459, '_a3_': 862.9065549361353, '_a4_': -0.0003852067372770152}}	{'Hungary': 0.030006422885350787}	-543.481655348945	129.59842336267494
55000	55000	-142.026169945111	((P + cos(_a3_)) + (((T ** (_a3_ * (P / _a1_))) ** (P + ((_a2_ / _a3_) / _a3_))) * (-(log(((T + _a4_) + (((((_a2_ * _a3_) * P) * _a3_) * (_a2_ * _a2_)) * _a0_)))) * ((_a1_ * (-(_a1_) + T)) + _a3_))))	{'Hungary': {'_a0_': -1.5181476874750108e-22, '_a1_': 29.3031213452569, '_a2_': -44608.06030498083, '_a3_': 858.6861323259227, '_a4_': -0.0003849991112205056}}	{'Hungary': 0.03007168585894715}	-543.249186615571	129.59842336267494
