strata,patch,time,cases
1,3,97,2.789846413115266e-6
2,3,97,1.192107423771996e-5
3,3,97,5.114518792607621e-6
1,4,97,5.908183606590186e-6
2,4,97,2.569876392624544e-5
3,4,97,1.0927798515433121e-5
1,5,97,7.374878266784954e-6
2,5,97,3.315800220759058e-5
3,5,97,1.3964310424592802e-5
1,1,98,4.945048698763804e-7
2,1,98,1.0699948410156914e-7
3,1,98,2.218602980871317e-7
1,2,98,9.874597305903357e-7
2,2,98,-5.096946001113646e-7
3,2,98,6.562257680527446e-8
1,3,98,1.5154427914612578e-6
2,3,98,4.210925343782832e-8
3,3,98,5.500952451686371e-7
1,4,98,3.213797483141055e-6
2,4,98,7.983700573640666e-7
3,4,98,1.2042856739492174e-6
1,5,98,4.057479417817623e-6
2,5,98,1.5530727241968858e-6
3,5,98,1.918748027009589e-6
1,1,99,1.4075818146354187e-7
2,1,99,-2.7692956427694553e-6
3,1,99,-8.918634590250157e-7
1,2,99,2.238078174013693e-7
2,2,99,-6.3394358681643565e-6
3,2,99,-2.167775840692077e-6
1,3,99,4.1560523266169993e-7
2,3,99,-8.483433921223985e-6
3,3,99,-2.7558062145259285e-6
1,4,99,8.906704215859057e-7
2,4,99,-1.7142541561636007e-5
3,4,99,-5.837607307933229e-6
1,5,99,1.1727670093257e-6
2,5,99,-2.13380076224044e-5
3,5,99,-6.880091303481117e-6
1,1,100,-1.255181907500408e-7
2,1,100,-4.439285024803195e-6
3,1,100,-1.5531228512237721e-6
1,2,100,-3.3924352567211317e-7
2,2,100,-9.629834609717794e-6
3,2,100,-3.4450836474880586e-6
1,3,100,-4.0848264898634174e-7
2,3,100,-1.3395003135916289e-5
3,3,100,-4.703027021235414e-6
1,4,100,-8.504935652931596e-7
2,4,100,-2.7564173435351823e-5
3,4,100,-9.992482383308979e-6
1,5,100,-1.0041009136635555e-6
2,5,100,-3.471717027903156e-5
3,5,100,-1.2128220624003773e-5
1,1,101,-2.928864930525342e-7
2,1,101,-5.007666835628395e-6
3,1,101,-1.7996039251348216e-6
1,2,101,-6.832873154502716e-7
2,2,101,-1.0638594760471574e-5
3,2,101,-3.865403002901037e-6
1,3,101,-9.23277508576918e-7
2,3,101,-1.5020791962145845e-5
3,3,101,-5.411145472976832e-6
1,4,101,-1.9405595190835284e-6
2,4,101,-3.113329196296229e-5
3,4,101,-1.1517483080568777e-5
1,5,101,-2.376594450647169e-6
2,5,101,-3.9374997436938775e-5
3,5,101,-1.4110861848688621e-5
1,1,102,-3.6702547855223407e-7
2,1,102,-4.706160924013857e-6
3,1,102,-1.7165850477097908e-6
1,2,102,-8.25349732519651e-7
2,2,102,-9.871304845805192e-6
3,2,102,-3.6183092331304313e-6
1,3,102,-1.1480083295793435e-6
2,3,102,-1.4062403288160122e-5
3,3,102,-5.139435274229719e-6
