strata,patch,time,R_eff
1,5,11,7.5707051803040475
2,5,11,12.190774491055551
3,5,11,6.48655606253524
1,1,12,7.53934459842355
2,1,12,12.163704326419824
3,1,12,6.47112172633856
1,2,12,7.540293458878584
2,2,12,12.163817587545365
3,2,12,6.47159476848934
1,3,12,7.539578403737259
2,3,12,12.163794400527005
3,3,12,6.471178159509875
1,4,12,7.540565385606305
2,4,12,12.16420591827592
3,4,12,6.471782965225439
1,5,12,7.540342826088767
2,5,12,12.163211883885698
3,5,12,6.471624081777224
1,1,13,7.5023083566842725
2,1,13,12.12723807575245
3,1,13,6.451221359749343
1,2,13,7.5033847433681835
2,2,13,12.127357139954578
3,2,13,6.451752071515833
1,3,13,7.502573321416839
2,3,13,12.127337257300551
3,3,13,6.451289218387711
1,4,13,7.5037004817690045
2,4,13,12.12780995483205
3,4,13,6.451968975265322
1,5,13,7.503464698090035
2,5,13,12.12667689631334
3,5,13,6.451803247154821
1,1,14,7.4573358660639695
2,1,14,12.078965410900533
3,1,14,6.42486446907314
1,2,14,7.458554119340737
2,2,14,12.07908930971593
3,2,14,6.425458156331522
1,3,14,7.45763542838815
2,3,14,12.07907447278065
3,3,14,6.4249449264449225
1,4,14,7.458921137274265
2,4,14,12.079615056543524
3,4,14,6.425706599923688
1,5,14,7.458672560606663
2,5,14,12.078327267237434
3,5,14,6.425537016111615
1,1,15,7.402726334077775
2,1,15,12.015193524041536
3,1,15,6.390024445210305
1,2,15,7.404101759347817
2,2,15,12.01532076641201
3,2,15,6.3906862720249284
1,3,15,7.4030641458146
2,3,15,12.015313301954802
3,3,15,6.390118684021037
1,4,15,7.404528479747775
2,4,15,12.015928083944328
3,4,15,6.390968596627665
1,5,15,7.40426820308855
2,5,15,12.014469717651851
3,5,15,6.390799876028455
1,1,16,7.336414547608064
2,1,16,11.93115435696662
3,1,16,6.344080835569779
1,2,16,7.3379632834377135
2,2,16,11.93128276597611
3,2,16,6.344815535403431
1,3,16,7.33679443714819
2,3,16,11.931285760619975
3,3,16,6.344190009592412
1,4,16,7.338459112814326
2,4,16,11.93198008781044
3,4,16,6.345133179448563
1,5,16,7.338189136165731
2,5,16,11.930335894425234
3,5,16,6.344972409310149
1,1,17,7.2558929069864355
2,1,17,11.820741538860496
3,1,17,6.283671811049612
1,2,17,7.257631706293047
2,2,17,11.820868048172235
3,2,17,6.284483291016508
1,3,17,7.256318820762808
2,3,17,11.820885567557768
3,3,17,6.2837969917836585
1,4,17,7.258207021424651
2,4,17,11.82166302720079
3,4,17,6.284836226846472
1,5,17,7.257930569775941
2,5,17,11.819819398196705
3,5,17,6.284693684495688
1,1,18,7.158116881617526
2,1,18,11.676216444236747
3,1,18,6.204527612266356
1,2,18,7.160062775441071
2,2,18,11.676336847865587
3,2,18,6.205418428064844
1,3,18,7.158592797056589
2,3,18,11.676374207757856
3,3,18,6.204669717233902
1,4,18,7.160728844383827
2,4,18,11.67723555850405
3,4,18,6.205804413534439
1,5,18,7.1604507793137975
2,5,18,11.67518195247257
3,5,18,6.205694603902902
1,1,19,7.039390415892358
2,1,19,11.487906331353336
3,1,19,6.1012963247782
1,2,19,7.0415602203120375
2,2,19,11.488014981815375
3,2,19,6.102267007218416
1,3,19,7.039920216844326
2,3,19,11.48807907642664
3,3,19,6.101456024139659
1,4,19,7.042329024128967
2,4,19,11.489020862330067
3,4,19,6.1026806249579835
1,5,19,7.042056375570824
2,5,19,11.48675167135875
3,5,19,6.102623558028792
1,1,20,6.8952271166091785
2,1,20,11.243944434941104
3,1,20,5.967387374495572
1,2,20,6.89763673211147
2,2,20,11.244033888512925
3,2,20,5.968435599591646
1,3,20,6.8958144199032265
2,3,20,11.244133576143591
3,3,20,5.967564973500128
1,4,20,6.8985206405838735
2,4,20,11.245146405845926
3,4,20,5.968867074695745
1,5,20,6.898263292568798
2,5,20,11.242663289248629
3,5,20,5.9688897845230136
1,1,21,6.720182225574433
2,1,21,10.930148849400483
3,1,21,5.7948827607738576
1,2,21,6.72284566437873
2,2,21,10.930209464932172
3,2,21,5.7960023807404415
1,3,21,6.7208301445298995
2,3,21,10.930356000209358
3,3,21,5.795078057805406
1,4,21,6.723856901660291
2,4,21,10.931422532699894
3,4,21,5.796436209058306
1,5,21,6.723628474981491
2,5,21,10.928737163903833
3,5,21,5.796574467852309
1,1,22,6.507649399570356
2,1,22,10.530217075989718
3,1,22,5.574608166880697
1,2,22,6.510577459984665
2,2,22,10.530236588295816
3,2,22,5.575788170056383
1,3,22,6.5083602270332035
2,3,22,10.530444069656278
3,3,22,5.574820291630718
1,4,22,6.511727274118302
2,4,22,10.531536867668017
3,4,22,5.576201672280683
1,5,22,6.5115462600806016
2,5,22,10.528673876373778
3,5,22,5.576501760055463
1,1,23,6.249615152094198
2,1,23,10.026547210599501
3,1,23,5.296526852973989
1,2,23,6.252813640164285
2,2,23,10.026510325512614
3,2,23,5.297750414923288
1,3,23,6.250389941938431
2,3,23,10.026796089321614
3,3,23,5.296754098406055
1,4,23,6.25411106353928
2,4,23,10.027875726300472
3,4,23,5.298112486780637
1,5,23,6.254002276395954
2,5,23,10.024875310299995
3,5,23,5.298632707561128
1,1,24,5.936362409910281
2,1,24,9.402218593107783
3,1,24,4.950736543594369
1,2,24,5.939829788205739
2,2,24,9.402106696256418
3,2,24,4.951980499305426
1,3,24,5.937200432111798
2,3,24,9.402491523969339
3,3,24,4.950976221862041
1,4,24,5.941279845299662
2,4,24,9.403505734350935
3,4,24,4.952251105625118
1,5,24,5.941276276499691
2,5,24,9.40042486293077
3,5,24,4.953062443385685
1,1,25,5.556112930557451
2,1,25,8.645028158791813
3,1,25,4.529542000846412
1,2,25,5.559837253236859
2,2,25,8.644819305998972
3,2,25,4.530777357597322
1,3,25,5.557010971148594
2,3,25,8.645327200067305
3,3,25,4.529790382038521
1,4,25,5.561438439720627
2,4,25,8.646212565674997
3,4,25,4.530908799960428
1,5,25,5.561583614229276
2,5,25,8.643122735116238
3,5,25,4.532093597174451
1,1,26,5.094596206362623
2,1,26,7.755069536874432
3,1,26,4.0313892875739725
1,2,26,5.098551180312848
2,2,26,7.75473901993317
3,2,26,4.032583887970873
1,3,26,5.095547680034321
2,3,26,7.755396118729321
3,3,26,4.031641728876853
1,4,26,5.100292007705279
2,4,26,7.756084981156346
3,4,26,4.032525694838798
1,5,26,5.100642960645631
2,5,26,7.753062847056226
3,5,26,4.034172378012265
1,1,27,4.534529794164619
2,1,27,6.758296590232376
3,1,27,3.467954516334405
1,2,27,4.538669789099914
2,2,27,6.757818578462878
3,2,27,3.469079776723033
1,3,27,4.535523634025464
2,3,27,6.758650473780871
3,3,27,3.468205970367715
1,4,27,4.540524166151838
2,4,27,6.759087766060098
3,4,27,3.4687904346865284
1,5,27,4.541155176101358
2,5,27,6.756192241389873
3,5,27,3.4709808866761627
1,1,28,3.85499256955393
2,1,28,5.7300481714228235
3,1,28,2.8764954889913086
1,2,28,3.8592463844015192
2,2,28,5.729399266239769
3,2,28,2.8775404802484976
1,3,28,3.8560118551175298
2,3,28,5.730425484387164
3,3,28,2.876741713549892
1,4,28,3.861167592606424
2,4,28,5.730603483457115
3,4,28,2.877011485794328
1,5,28,3.8621748261831947
2,5,28,5.72782837661143
3,5,28,2.879795325906131
1,1,29,3.1647524457188525
2,1,29,4.834969598284783
3,1,29,2.3408818760146946
1,2,29,3.169115275920925
2,2,29,4.834135684166613
3,2,29,2.341880200635929
1,3,29,3.165793660752333
2,3,29,4.835359274353833
3,3,29,2.3411218848992448
1,4,29,3.1710811375562336
2,4,29,4.835383681013485
3,4,29,2.3411816051051355
1,5,29,3.1725707427839493
2,5,29,4.832567575492854
3,5,29,2.3445278302220443
1,1,30,2.836905997060146
2,1,30,4.406929434699712
3,1,30,2.031735137788911
1,2,30,2.8416615351265384
2,2,30,4.405916579678403
3,2,30,2.0328156368498442
1,3,30,2.8380267992624852
2,3,30,4.4073065915092595
3,3,30,2.0319757327464925
1,4,30,2.8439218657908185
2,4,30,4.407519014980489
3,4,30,2.0321798081597353
1,5,30,2.8457347438333165
2,5,30,4.404174227350052
3,5,30,2.0358908241554996
1,1,31,2.805593170587289
2,1,31,4.359070130414822
3,1,31,2.0099292849589294
1,2,31,2.8110366886145783
2,2,31,4.358012151585835
3,2,31,2.0113010077409657
1,3,31,2.8068557287468923
2,3,31,4.3594030500834835
3,3,31,2.010197130620667
1,4,31,2.8141080557878317
2,4,31,4.360459622029875
3,4,31,2.011200316971608
1,5,31,2.815618729286174
2,5,31,4.355881626210608
3,5,31,2.014699894840575
1,1,32,2.768337393719715
2,1,32,4.301256451465249
3,1,32,1.9836090624351512
1,2,32,2.7745114398588693
2,2,32,4.30014180765683
3,2,32,1.9852906732784794
1,3,32,2.769748522991468
2,3,32,4.301535892149852
3,3,32,1.9839028976487727
1,4,32,2.7784767352342783
2,4,32,4.303527680101873
3,4,32,1.985786882062866
1,5,32,2.779661475228678
2,5,32,4.297595586816414
3,5,32,1.9890566409598591
1,1,33,2.7243428172587856
2,1,33,4.231882308135627
3,1,33,1.9520390818852418
1,2,33,2.731284973935395
2,2,33,4.230698391500725
3,2,33,1.9540467785442879
1,3,33,2.7259079617618194
2,3,33,4.232098210801469
3,3,33,1.9523567518345029
1,4,33,2.7362265858258836
2,4,33,4.2351159268839735
3,4,33,1.9552024745547403
1,5,33,2.737063022212848
2,5,33,4.22771192276568
3,5,33,1.9582246915527812
1,1,34,2.67277012430203
2,1,34,4.149212746212128
3,1,34,1.9144195925216094
1,2,34,2.68051132075127
2,2,34,4.147946185309223
3,2,34,1.9167660283768213
1,3,34,2.6744929915539073
2,3,34,4.149354398881503
3,3,34,1.9147579110393766
1,4,34,2.6865094640654594
2,4,34,4.153485289512867
3,4,34,1.918642816061452
1,5,34,2.6869771352174268
2,5,34,4.144499467738976
3,5,34,1.9214009472361537
1,1,35,2.6127451102399215
2,1,35,4.051419283404519
3,1,35,1.8699016294281423
1,2,35,2.621307419140837
2,2,35,4.050056351716448
3,2,35,1.872594563251468
1,3,35,2.614627209438742
2,3,35,4.051475602642635
3,3,35,1.8702562394572588
1,4,35,2.6284377085284847
2,4,35,4.056799088563244
3,4,35,1.8752504669236896
1,5,35,2.628518870331125
2,5,35,4.046135862306985
3,5,35,1.87772994569772
1,1,36,2.543373543136784
2,1,36,3.936636435674194
3,1,36,1.8176112776528246
1,2,36,2.552767369757117
2,2,36,3.935163614357068
3,2,36,1.8206519661407305
1,3,36,2.545413615146108
2,3,36,3.936596391293356
3,3,36,1.817976519678353
1,4,36,2.561097323608138
2,4,36,3.943178320862636
3,4,36,1.8241379329334324
1,5,36,2.5607780983368866
2,5,36,3.930764587968597
3,5,36,1.8263272677252733
1,1,37,2.463766572055339
2,1,37,3.8030455835519588
3,1,37,1.7566857255558832
1,2,37,2.473987206327148
2,2,37,3.801450316310896
3,2,37,1.76006710846552
1,3,37,2.465959917151414
2,3,37,3.8028987907554064
3,3,37,1.7570545352037445
1,4,37,2.4835714301949072
2,4,37,3.8107842696400547
3,4,37,1.764422556957291
1,5,37,2.4828433432722607
2,5,37,3.796579329303636
3,5,37,1.766314721013057
1,1,38,2.373080711125775
2,1,38,3.648991457798027
3,1,38,1.6863235884676693
1,2,38,2.384104311694786
2,2,38,3.647263116682174
3,2,38,1.690028363211565
1,3,38,2.3754184424522955
2,3,38,3.6487289505330147
3,3,38,1.6866874529047762
1,4,38,2.3949782377464275
2,4,38,3.6579338772282677
3,4,38,1.695275819254294
1,5,38,2.393840146459347
2,5,38,3.6419408519863037
3,5,38,1.6968698941827074
1,1,39,2.2706416011151327
2,1,39,3.4733282167681065
3,1,39,1.6058511061977792
1,2,39,2.282420762807631
2,2,39,3.471458907433588
3,2,39,1.6098496930020816
1,3,39,2.2731097969645706
2,3,39,3.472943057603111
3,3,39,1.6062000093414461
1,4,39,2.2945932489664633
2,4,39,3.483444632412653
3,4,39,1.6159887042914984
1,5,39,2.293053701603272
2,5,39,3.4657231477834274
3,5,39,1.6172920703315112
1,1,40,2.1544956009610337
2,1,40,3.2741057540731786
3,1,40,1.514004847578485
1,2,40,2.1669540100797477
2,2,40,3.2720918823903977
3,2,40,1.5182535864845825
1,3,40,2.1570745362985644
2,3,40,3.2735947270834824
3,3,40,1.5143275718279563
1,4,40,2.180396095611969
2,4,40,3.2853203960648263
3,4,40,1.525253075755853
1,5,40,2.178478272379627
2,5,40,3.2659999185385953
3,5,40,1.5262841641562972
1,1,41,2.0254149063341167
2,1,41,3.051875141514013
3,1,41,1.4111563565418408
1,2,41,2.03844497764358
2,2,41,3.0497191239952146
3,2,41,1.4155970574719217
1,3,41,2.028078776678773
2,3,41,3.05123959057278
3,3,41,1.4114408472924556
1,4,41,2.05308419552861
2,4,41,3.064060652101818
3,4,41,1.4233910282082458
1,5,41,2.0508238925578897
2,5,41,3.043348914525949
3,5,41,1.4241787892191524
1,1,42,1.8834451826944738
2,1,42,2.807371626858012
3,1,42,1.297463356434991
1,2,42,1.8969042961619635
2,2,42,2.80508289573289
3,2,42,1.302022776913557
1,3,42,1.8861616770398206
2,3,42,2.80661858378688
3,3,42,1.2976972223245167
1,4,42,1.9126138059261835
2,4,42,2.820342247389858
3,4,42,1.3105042427833837
1,5,42,1.9100638984712939
2,5,42,2.7985338547335328
3,5,42,1.3110906117223877
1,1,43,1.72912959511676
2,1,43,2.542454812059101
3,1,43,1.1735592513881696
1,2,43,1.742839021719187
2,2,43,2.540050782990863
3,2,43,1.1781501580628981
1,3,43,1.7318600774054331
2,3,43,2.541597873219874
3,3,43,1.173730511220375
1,4,43,1.759429867786278
2,4,43,2.555964401044334
3,4,43,1.1871680973233127
1,5,43,1.7566620003595497
2,5,43,2.5334424995987668
3,5,43,1.1876085906198055
1,1,44,1.5636245285853239
2,1,44,2.2602611949476916
3,1,44,1.0406234213436079
1,2,44,1.5773712395697057
2,2,44,2.2577676594171225
3,2,44,1.0451472343896782
1,3,44,1.5663248379249317
2,3,44,2.2593209555757547
3,3,44,1.040721433360913
1,4,44,1.5945878564124703
2,4,44,2.274006664789145
3,4,44,1.0545069472701372
1,5,44,1.5916929828075086
2,5,44,2.251236378004346
3,5,44,1.0548701671788396
1,1,45,1.388791576301089
2,1,45,1.965258337935269
3,1,45,0.9004104255633496
1,2,45,1.4023339438016142
2,2,45,1.962708995333998
3,2,45,0.9047616503038582
1,3,45,1.391413597613192
2,3,45,1.9642621462235288
3,3,45,0.9004269337827331
1,4,45,1.4198550622623316
2,4,45,1.9788900556704676
3,4,45,0.914229738914491
1,5,45,1.4169422393134548
2,5,45,1.9564015350977364
3,5,45,0.914595461606841
1,1,46,1.2072385174644398
2,1,46,1.6631511488430042
3,1,46,0.755216126462848
1,2,46,1.2203167089249018
2,2,46,1.6605860372124965
3,2,46,0.7592885358594229
1,3,46,1.2097326072745693
2,3,46,1.6621319708325388
3,3,46,0.7551463064758134
1,4,46,1.2377639370121762
2,4,46,1.676291187435121
3,4,46,0.7686033849424653
1,5,46,1.234956789701336
2,5,46,1.6546511663863968
3,5,46,0.7690590306625114
1,1,47,1.0222773792397188
2,1,47,1.3605990186644974
3,1,47,0.6077616358571636
1,2,47,1.034628687254267
2,2,47,1.3580617372763182
3,2,47,0.6114558108745137
1,3,47,1.0245955986951476
2,3,47,1.3595933073112472
3,3,47,0.607604971892453
1,4,47,1.0515845815238962
2,4,47,1.372866892514273
3,4,47,0.6203436948971028
1,5,47,1.0490150447025637
2,5,47,1.3526395259004331
3,5,47,0.6209792201877551
1,1,48,0.8377700653454218
2,1,48,1.0647276000587327
3,1,48,0.46098601581331355
1,2,48,0.8491484268443814
2,2,48,1.0622614524768241
3,2,48,0.4642174227157161
1,3,48,0.8398699727160378
2,3,48,1.0637722485547294
3,3,48,0.4607468099528641
1,4,48,0.8651845414674432
2,4,48,1.0757713194705472
3,4,48,0.47241319384578423
1,5,48,0.8629839153301975
2,5,48,1.057471748205786
3,5,48,0.47331479822999817
1,1,49,0.6578462317280004
2,1,49,0.7824625539176007
3,1,49,0.3177568849893679
1,2,49,0.6680438530098486
2,2,49,0.7801060493007266
3,2,49,0.32046327576232647
1,3,49,0.6596947494654017
2,3,49,0.7815912652288808
3,3,49,0.31744421093371716
1,4,49,0.6827569389144841
2,4,49,0.7919908150826814
3,4,49,0.3277331703833548
1,5,49,0.6810449813951837
2,5,49,0.7760378019295113
3,5,49,0.32897661439882997
1,1,50,0.48650660281411234
2,1,50,0.5197687789326715
3,1,50,0.18053254477872652
1,2,50,0.4953742446462805
2,2,50,0.5175512299692496
3,2,50,0.18267927019733565
1,3,50,0.48808327278574476
2,3,50,0.5190084365773733
3,3,50,0.18015953157511114
1,4,50,0.508425801456246
2,4,50,0.5275785255036382
3,4,50,0.188842112556132
1,5,50,0.5072994020276672
2,5,50,0.514254698067628
3,5,50,0.19048677758301294
1,1,51,0.3271638626146053
2,1,51,0.28093129152560475
3,1,51,0.0510338188998366
1,2,51,0.3346255362445503
2,2,51,0.27886941064081455
3,2,51,0.052615809800178354
1,3,51,0.3284627444601944
2,3,51,0.2802990663870844
3,3,51,0.05061628654757638
1,4,51,0.3457772603346832
2,4,51,0.2869245968717147
3,4,51,0.05755836717803929
1,5,51,0.3453009083019454
2,5,51,0.27635307080663757
3,5,51,0.05964328380410567
1,1,52,0.18220943395640365
2,1,52,0.06803913410533849
3,1,52,-0.07000089542319202
1,2,52,0.18826766738582645
2,2,52,0.06613542996005979
3,2,52,-0.06896111545116387
1,3,52,0.1832390816883277
2,3,52,0.06754100216826942
3,3,52,-0.07044625441268067
1,4,52,0.1974044294633592
2,4,52,0.0722250268728466
3,4,52,-0.06527814248246444
1,5,52,0.1976048100306187
2,5,52,0.06436855190119957
3,5,52,-0.06273535277211832
1,1,53,0.052708049891956855
2,1,53,-0.1191892361131708
3,1,53,-0.18290613429016186
1,2,53,0.057437817789145175
2,2,53,-0.12094585853722231
3,2,53,-0.18236409741963802
1,3,53,0.05348943305096776
2,3,53,-0.11955819882291124
3,3,53,-0.18336368343307177
1,4,53,0.06457184413649798
2,4,53,-0.1167088032566737
3,4,53,-0.17991088170797306
1,5,53,0.06543817128915438
2,5,53,-0.12202536518709811
3,5,53,-0.17691188402205
1,1,54,-0.061702651251911454
2,1,54,-0.28317271289843426
3,1,54,-0.28897441639709776
1,2,54,-0.058170219772778274
2,2,54,-0.2848043200710366
3,2,54,-0.2888717406158093
1,3,54,-0.06113985870258293
2,3,54,-0.28342636079184824
3,3,54,-0.2894312085882024
1,4,54,-0.05291535479694663
2,4,54,-0.2822291631544524
3,4,54,-0.28756350015117554
1,5,54,-0.051425151416336565
2,5,54,-0.2852785920817875
3,5,54,-0.2841245765335691
1,1,55,-0.16269073330511774
2,1,55,-0.4278521561661158
3,1,55,-0.3901105500326959
1,2,55,-0.16019085118501003
2,2,55,-0.42938778260961985
3,2,55,-0.3903834587112201
1,3,55,-0.16231262321359413
2,3,55,-0.42801015716893515
3,3,55,-0.3905573228848172
1,4,55,-0.15661181417078912
2,4,55,-0.428241854024013
3,4,55,-0.3901000352984538
1,5,55,-0.15456063073930085
2,5,55,-0.42934692036316296
3,5,55,-0.3862463166683361
1,1,56,-0.2529409161043342
2,1,56,-0.5577798166945706
3,1,56,-0.48823834654691284
1,2,56,-0.251298389949348
2,2,56,-0.5592508930660574
3,2,56,-0.4888247738969887
1,3,56,-0.2527135706543343
2,3,56,-0.557864081013681
3,3,56,-0.4886696962354597
1,4,56,-0.249150389586395
2,4,56,-0.5592929147699104
3,4,56,-0.4894305294947607
1,5,56,-0.2466099166135575
2,5,56,-0.5587828199779127
3,5,56,-0.48519103637544514
1,1,57,-0.3357987487282907
2,1,57,-0.6769861392350106
3,1,57,-0.5844107699528247
1,2,57,-0.3348471894572066
2,2,57,-0.6784218474324076
3,2,57,-0.5852546604774725
1,3,57,-0.33569144825631975
2,3,57,-0.6770173049755138
3,3,57,-0.5848244929465893
1,4,57,-0.3338795655032906
2,4,57,-0.6794263065171358
3,4,57,-0.5866141731312187
1,5,57,-0.3309194041533254
2,5,57,-0.6776060617198367
3,5,57,-0.5820196391000912
1,1,58,-0.4149511091290596
2,1,58,-0.7875928284942105
3,1,58,-0.6774876119862504
1,2,58,-0.4145454954246821
2,2,58,-0.7890152286347364
3,2,58,-0.6785396986890723
1,3,58,-0.414938202635797
2,3,58,-0.7875868670209134
3,3,58,-0.6778832954924497
1,4,58,-0.41452811146483437
2,4,58,-0.7907842959641099
3,4,58,-0.6805263747705999
1,5,58,-0.4112078055808023
2,5,58,-0.7879213793845009
3,5,58,-0.6756117587510804
1,1,59,-0.49517118485544453
2,1,59,-0.8879646394979023
3,1,59,-0.7620967868204279
1,2,59,-0.49519312036360974
2,2,59,-0.8893826084384808
3,2,59,-0.763311555541517
1,3,59,-0.49523159666498046
2,3,59,-0.8879290919584355
3,3,59,-0.762473681448886
1,4,59,-0.49593520394990026
2,4,59,-0.8917452329569964
3,4,59,-0.7658078580105708
1,5,59,-0.49230091666622344
2,5,59,-0.8880741569239947
3,5,59,-0.7606216747446415
1,1,60,-0.562810177428343
2,1,60,-0.9703952961822987
3,1,60,-0.825375608349565
1,2,60,-0.5631540431157726
2,2,60,-0.9717946407400773
3,2,60,-0.8267037129892567
1,3,60,-0.5629231880288449
2,3,60,-0.9703233437475418
3,3,60,-0.8257293890290603
1,4,60,-0.5644846827064652
2,4,60,-0.9745934760659097
3,4,60,-0.829592356549926
1,5,60,-0.5606063999537519
2,5,60,-0.9703384885277289
3,5,60,-0.8242167220033725
1,1,61,-0.5797795788785455
2,1,61,-0.9911060621733533
3,1,61,-0.8398725099845311
1,2,61,-0.5803376861569143
2,2,61,-0.9924767385957117
3,2,61,-0.8412654362003177
1,3,61,-0.5799260385610104
2,3,61,-0.9910085928600284
3,3,61,-0.8402032747504569
1,4,61,-0.5820586275100972
2,4,61,-0.9955490286320364
3,4,61,-0.8444061878767989
1,5,61,-0.5780642658140939
2,5,61,-0.9909296069939416
3,5,61,-0.838950230056889
1,1,62,-0.592801481986629
2,1,62,-1.0068795796751837
3,1,62,-0.8512822500890355
1,2,62,-0.5935176970853131
2,2,62,-1.0082292384088047
3,2,62,-0.8527225866327826
1,3,62,-0.5929722279555464
2,3,62,-1.0067632735990524
3,3,62,-0.8515933659785188
1,4,62,-0.5955293536967825
2,4,62,-1.0115024734859317
3,4,62,-0.8560570429681704
1,5,62,-0.5914490670648069
2,5,62,-1.006615199015608
3,5,62,-0.8505395822585455
1,1,63,-0.602842874489686
2,1,63,-1.0189750360746317
3,1,63,-0.8602954691725836
1,2,63,-0.6036759887299922
2,2,63,-1.0203092825460713
3,2,63,-0.86177059451838
1,3,63,-0.6030313286614583
2,3,63,-1.0188448552349259
3,3,63,-0.860590107862029
1,4,63,-0.6059040859669933
2,4,63,-1.0237304889347443
3,4,63,-0.865253869220207
1,5,63,-0.6017602422517128
2,5,63,-1.018645805879462
3,5,63,-0.8596893656031388
1,1,64,-0.6106331361635816
2,1,64,-1.0283213808518477
3,1,64,-0.8674463041057784
1,2,64,-0.611553132180037
2,2,64,-1.0296442955917102
3,2,64,-0.8689471195208985
1,3,64,-0.6108346084351882
2,3,64,-1.028180983876136
3,3,64,-0.8677273021536032
1,4,64,-0.6139428437703779
