strata,patch,time,cases
2,1,136,1.1209883093195096e-5
3,1,136,3.808771237728587e-5
1,2,136,7.372730106208278e-8
2,2,136,1.0705732847924736e-5
3,2,136,2.4280560483547257e-5
1,3,136,2.4911782981434146e-7
2,3,136,2.5769737253672987e-5
3,3,136,0.00012894656713236796
1,4,136,2.9145651409320544e-7
2,4,136,4.526196188993831e-5
3,4,136,9.649337280377347e-5
1,5,136,1.099298326304376e-6
2,5,136,0.00011783879344324685
3,5,136,0.0003352303964319203
1,1,137,1.1422511958918655e-7
2,1,137,1.0649393298436254e-5
3,1,137,3.618333590190939e-5
1,2,137,7.004098716126286e-8
2,2,137,1.017045489641276e-5
3,2,137,2.30665501524608e-5
1,3,137,2.3666201556506514e-7
2,3,137,2.448126347140018e-5
3,3,137,0.0001224992662706829
1,4,137,2.768838409651164e-7
2,4,137,4.2998889626730746e-5
3,4,137,9.166875708504097e-5
1,5,137,1.0443336144983619e-6
2,5,137,0.00011194688863734766
3,5,137,0.0003184689494543903
1,1,138,1.085138837611326e-7
2,1,138,1.0116927925308672e-5
3,1,138,3.437417877981473e-5
1,2,138,6.653897956381339e-8
2,2,138,9.661940761112726e-6
3,2,138,2.191324165478065e-5
1,3,138,2.2482897734674538e-7
2,3,138,2.325721314414056e-5
3,3,138,0.0001163743319200222
1,4,138,2.630397738862947e-7
2,4,138,4.084897078555678e-5
3,4,138,8.708537649851057e-5
1,5,138,9.92117099768967e-7
2,5,138,0.000106349578466194
3,5,138,0.00030254557890625966
1,1,139,1.030882039005764e-7
2,1,139,9.611085256806994e-6
3,1,139,3.2655478508909794e-5
1,2,139,6.321206045244846e-8
2,2,139,9.178851231097905e-6
3,2,139,2.081759676014952e-5
1,3,139,2.135875728732045e-7
2,3,139,2.2094363627085266e-5
3,3,139,0.00011055564120931434
1,4,139,2.498878747862371e-7
2,4,139,3.880654463425717e-5
3,4,139,8.273115966499767e-5
1,5,139,9.425113628946995e-7
2,5,139,0.0001010321292644083
3,5,139,0.00028741836884807
1,1,140,9.793380222145882e-8
2,1,140,9.13053390109778e-6
3,1,140,3.102271140278032e-5
1,2,140,6.005147533537813e-8
2,2,140,8.719914543523654e-6
3,2,140,1.9776730541813934e-5
1,3,140,2.0290822054227664e-7
2,3,140,2.098965412123842e-5
3,3,140,0.00010502787946728873
1,4,140,2.3739353487621595e-7
2,4,140,3.6866234933278326e-5
3,4,140,7.859464300468202e-5
1,5,140,8.953858650963333e-7
2,5,140,9.598054595365022e-5
3,5,140,0.00027304750459630187
1,1,141,9.303711556827186e-8
2,1,141,8.67400922228201e-6
3,1,141,2.9471580502111766e-5
1,2,141,5.704890900937803e-8
2,2,141,8.283922903787516e-6
3,2,141,1.8787903416433633e-5
1,3,141,1.9276282011645522e-7
2,3,141,1.994017742248039e-5
3,3,141,9.977649937070295e-5
1,4,141,2.2552388057594968e-7
2,4,141,3.502293539273067e-5
3,4,141,7.466493946233132e-5
1,5,141,8.506166006084925e-7
2,5,141,9.118153469135713e-5
3,5,141,0.0002593951664920216
1,1,142,8.838525932842668e-8
2,1,142,8.240309946358781e-6
3,1,142,2.799800408005069e-5
1,2,142,5.4196462854730226e-8
2,2,142,7.869729173083495e-6
3,2,142,1.7848513559565878e-5
1,3,142,1.8312467755652686e-7
2,3,142,1.8943172073918975e-5
3,3,142,9.478768210356497e-5
1,4,142,2.1424768450842284e-7
2,4,142,3.327179583509855e-5
3,4,142,7.093170872203324e-5
1,5,142,8.080857671177168e-7
2,5,142,8.662246736081469e-5
3,5,142,0.0002464254288980685
1,1,143,8.39659932291187e-8
2,1,143,7.828294941254874e-6
3,1,143,2.6598104732996095e-5
1,2,143,5.148663342815695e-8
2,2,143,7.4762437300032345e-6
3,2,143,1.6956089721345267e-5
1,3,143,1.7396843385618318e-7
2,3,143,1.7996014923546975e-5
3,3,143,9.004830049187985e-5
1,4,143,2.0353528144469808e-7
2,4,143,3.160820907462381e-5
3,4,143,6.738512897049582e-5
1,5,143,7.676814533213624e-7
2,5,143,8.22913478718624e-5
3,5,143,0.00023410416433199363
1,1,144,7.976768893117917e-8
2,1,144,7.436880166584815e-6
3,1,144,2.5268199041156562e-5
1,2,144,4.8912292303455173e-8
2,2,144,7.102431506991803e-6
3,2,144,1.6108284449922637e-5
1,3,144,1.6526999769911576e-7
2,3,144,1.7096214080422593e-5
3,3,144,8.554588405404764e-5
1,4,144,1.9335848897130467e-7
2,4,144,3.0027798505328325e-5
3,4,144,6.401587021557327e-5
1,5,144,7.292973428240832e-7
2,5,144,7.81767802164116e-5
3,5,144,0.00022239895258334012
1,1,145,7.577929931639218e-8
2,1,145,7.0650357866510695e-6
3,1,145,2.4004787775813335e-5
1,2,145,4.646666707596375e-8
2,2,145,6.747309196786404e-6
3,2,145,1.530286771273642e-5
1,3,145,1.5700648172120164e-7
2,3,145,1.624140225516341e-5
3,3,145,8.126858588852215e-5
1,4,145,1.8369053260311623e-7
2,4,145,2.8526406374130846e-5
3,4,145,6.081506912041509e-5
1,5,145,6.928324334410013e-7
2,5,145,7.42679382063606e-5
3,5,145,0.0002112789946099526
1,1,146,7.199032937320093e-8
2,1,146,6.7117834386665185e-6
3,1,146,2.2804546626534524e-5
1,2,146,4.4143323452850966e-8
2,2,146,6.40994262024617e-6
3,2,146,1.4537720898041984e-5
1,3,146,1.4915614215124025e-7
2,3,146,1.5429330465606764e-5
3,3,146,7.720515130761131e-5
1,4,146,1.7450597506681068e-7
2,4,146,2.7100082705979823e-5
3,4,146,5.777430527885209e-5
1,5,146,6.581907710508879e-7
2,5,146,7.055453681149675e-5
3,5,146,0.00020071503097930177
1,1,147,6.839080858669328e-8
2,1,147,6.376193647079466e-6
3,1,147,2.16643174193945e-5
1,2,147,4.1936148337163887e-8
2,2,147,6.089444245436272e-6
3,2,147,1.3810831171266203e-5
1,3,147,1.416983216185698e-7
2,3,147,1.4657862085990566e-5
3,3,147,7.334488812095138e-5
1,4,147,1.6578064938486765e-7
2,4,147,2.5745074840335686e-5
3,4,147,5.488557884241559e-5
1,5,147,6.252811971550064e-7
2,5,147,6.702680500597245e-5
3,5,147,0.00019067926460632307
1,1,148,6.497126474185308e-8
2,1,148,6.057383374897794e-6
3,1,148,2.0581099796554167e-5
1,2,148,3.9839333820602516e-8
2,2,148,5.784970846281364e-6
3,2,148,1.3120286157078847e-5
1,3,148,1.3461339492096168e-7
2,3,148,1.3924967216502212e-5
3,3,148,6.967763847013164e-5
1,4,148,1.5749159553503527e-7
2,4,148,2.445781753830475e-5
3,4,148,5.21412894013402e-5
1,5,148,5.940171093265882e-7
2,5,148,6.36754600339044e-5
3,5,148,0.00018114528752612006
1,1,149,6.172269905528993e-8
2,1,149,5.754513703025494e-6
3,1,149,1.9552043327014457e-5
1,2,149,3.784736201827027e-8
2,2,149,5.495721289701891e-6
3,2,149,1.2464268919425797e-5
1,3,149,1.2788271756141067e-7
2,3,149,1.3228717350941318e-5
3,3,149,6.619375211819197e-5
1,4,149,1.4961700036628522e-7
2,4,149,2.3234923618404606e-5
3,4,149,4.953421602053818e-5
1,5,149,5.643162337905505e-7
2,5,149,6.0491683006433584e-5
3,5,149,0.00017208801145187863
1,1,150,5.8636562555813825e-8
2,1,150,5.4667876292481195e-6
3,1,150,1.857444002297064e-5
1,2,150,3.595499067052728e-8
2,2,150,5.22093444057009e-6
3,2,150,1.1841053212950745e-5
1,3,150,1.2148857687466436e-7
2,3,150,1.256728032167322e-5
3,3,150,6.288406110686432e-5
1,4,150,1.4213614057164433e-7
2,4,150,2.2073175082320986e-5
3,4,150,4.7057498338046305e-5
1,5,150,5.361004094186663e-7
2,5,150,5.746709574720353e-5
3,5,150,0.00016348360188925352
1,1,151,5.5704733640822524e-8
2,1,151,5.193447978981797e-6
3,1,151,1.7645717235172605e-5
1,2,151,3.415723946602426e-8
2,2,151,4.959887174934613e-6
3,2,151,1.1248998982752763e-5
1,3,151,1.1541414558131157e-7
2,3,151,1.1938915502410828e-5
3,3,151,5.973985569492569e-5
1,4,151,1.3502932851278184e-7
2,4,151,2.0969514695120107e-5
3,4,151,4.470461864011477e-5
1,5,151,5.092953824983471e-7
2,5,151,5.4593738809450044e-5
3,5,151,0.00015530941558534122
