strata,patch,time,R_eff
3,2,64,0.4889084328290966
1,3,64,0.3551511504391012
2,3,64,0.600494368159221
3,3,64,0.48891564290198697
1,4,64,0.3552231040779666
2,4,64,0.6005494831724065
3,4,64,0.4889791485102643
1,5,64,0.354995374012364
2,5,64,0.6003113021754611
3,5,64,0.48875758425386784
1,1,65,0.35496911800394687
2,1,65,0.6003304991019619
3,1,65,0.48874741560057056
1,2,65,0.3551109386933298
2,2,65,0.6003642594093646
3,2,65,0.4888311140738079
1,3,65,0.3551010235565957
2,3,65,0.6003971307299067
3,3,65,0.4888385968263367
1,4,65,0.3551731808290251
2,4,65,0.6004525192325311
3,4,65,0.48890237509299045
1,5,65,0.3549446465514006
2,5,65,0.6002132166413302
3,5,65,0.4886797082269154
1,1,66,0.35492195817391853
2,1,66,0.6002394118743382
3,1,66,0.4886750367249121
1,2,66,0.35506392519880015
2,2,66,0.6002731502018523
3,2,66,0.4887589011148153
1,3,66,0.3550541772877352
2,3,66,0.6003063245742678
3,3,66,0.48876663585217917
1,4,66,0.3551265201496897
2,4,66,0.6003619630408492
3,4,66,0.4888306631158154
1,5,66,0.354897251215149
2,5,66,0.6001216353281486
3,5,66,0.48860698823443866
1,1,67,0.3548779075822283
2,1,67,0.6001543788426114
3,1,67,0.4886074631226245
1,2,67,0.35502000538956496
2,2,67,0.600188094438535
3,2,67,0.48869147644774885
1,3,67,0.35501041243973475
2,3,67,0.600221547944134
3,3,67,0.48869944393734394
1,4,67,0.35508292440401806
2,4,67,0.60027741481003
3,4,67,0.48876369852267554
1,5,67,0.3548529845721094
2,5,67,0.600036150464177
3,5,67,0.48853910242768445
1,1,68,0.3548367680947662
2,1,68,0.600075006357365
3,1,68,0.4885443834869774
1,2,68,0.35497898271778083
2,2,68,0.6001086987588264
3,2,68,0.4886285304175167
1,3,68,0.3549695333002484
2,3,68,0.6001424092988425
3,3,68,0.48863671282824966
1,4,68,0.35504219932287695
2,4,68,0.6001984848257865
3,4,68,0.4887011749086197
1,5,68,0.35481164694640227
2,5,68,0.5999563648843591
3,5,68,0.48847573712095665
1,1,69,0.3548280188996871
2,1,69,0.600087738280544
3,1,69,0.48848548588356694
1,2,69,0.35497037254029823
2,2,69,0.6001213889687999
3,2,69,0.4885697696734183
1,3,69,0.35496105168054504
2,3,69,0.6001553424503423
3,3,69,0.4885781477035488
1,4,69,0.3550338664398813
2,4,69,0.6002116067271418
3,4,69,0.4886428004222152
1,5,69,0.3548027414170729
2,5,69,0.5999687091676245
3,5,69,0.4884166004423202
1,1,70,0.35512920059600356
2,1,70,0.6003687116482271
3,1,70,0.48860614021133314
1,2,70,0.3552718318272774
2,2,70,0.6004023108099826
3,2,70,0.4886905995655093
1,3,70,0.35526266579080606
2,3,70,0.6004365345505297
3,3,70,0.48869918433565945
1,4,70,0.3553357218574083
2,4,70,0.600493012937589
3,4,70,0.48876405777811305
1,5,70,0.3551037128147135
2,5,70,0.600249228510772
3,5,70,0.4885369945010712
1,1,71,0.35550490327839135
2,1,71,0.6007710914840327
3,1,71,0.4887891285761101
1,2,71,0.35564784153742546
2,2,71,0.6008046298860823
3,2,71,0.48887377503665835
1,3,71,0.3556388279817548
2,3,71,0.6008391240722436
3,3,71,0.4888825603259822
1,4,71,0.35571213827294285
2,4,71,0.6008958148670935
3,4,71,0.4889476553864936
1,5,71,0.355479209705162
2,5,71,0.600651147639437
3,5,71,0.48871973586227474
1,1,72,0.35597041610274377
2,1,72,0.6013327648143434
3,1,72,0.48905344787641014
1,2,72,0.35611370033047207
2,2,72,0.6013662303134669
3,2,72,0.48913830154941945
1,3,72,0.3561048390325678
2,3,72,0.6014010022263283
3,3,72,0.48914728479721625
1,4,72,0.3561784226805444
2,4,72,0.6014579094150264
3,4,72,0.48921260893142654
1,5,72,0.3559445180967856
2,5,72,0.6012123391308085
3,5,72,0.4889838173351096
1,1,73,0.35654434500296944
2,1,73,0.6021036738950689
3,1,73,0.4894242056043954
1,2,73,0.35668802535073785
2,2,73,0.6021370504613432
3,2,73,0.4895092974005712
1,3,73,0.35667931847623435
2,3,73,0.6021721161850981
3,3,73,0.48951848045247226
1,4,73,0.356753201852819
2,4,73,0.602229250722875
3,4,73,0.489584049226229
1,5,73,0.35651824043642943
2,5,73,0.6019827272347905
3,5,73,0.4893543416994003
1,1,74,0.35724932006385146
2,1,74,0.6031493351171319
3,1,74,0.48993442121867226
1,2,74,0.3573934599980259
2,2,74,0.6031826015865809
3,2,74,0.49001979578984844
1,3,74,0.3573849124397781
2,3,74,0.6032179882580403
3,3,74,0.49002918589429223
1,4,74,0.35745913042726374
2,4,74,0.6032753697715361
3,4,74,0.49009502503267127
1,5,74,0.35722300288366887
2,5,74,0.6030278056522709
3,5,74,0.48986432283038306
1,1,75,0.3581128544278364
2,1,75,0.6045552191640182
3,1,75,0.49062728169265934
1,2,75,0.35825753331451204
2,2,75,0.6045883476565893
3,2,75,0.4907130012313441
1,3,75,0.3582491531149725
2,3,75,0.6046240963879187
3,3,75,0.4907226123488475
1,4,75,0.3583237506736814
2,4,75,0.6046817554029579
3,4,75,0.49078876040813574
1,5,75,0.3580863140993478
2,5,75,0.6044330162894366
3,5,75,0.4905569409332324
1,1,76,0.3591683872121802
2,1,76,0.6064320906615543
3,1,76,0.49155891359633996
1,2,76,0.35931370348188946
2,2,76,0.6064650445959998
3,2,76,0.4916450626845402
1,3,76,0.3593055023567109
2,3,76,0.6065012142195574
3,3,76,0.491654917181328
1,4,76,0.35938053645069534
2,4,76,0.6065591950330834
3,4,76,0.49172142898327986
1,5,76,0.3591416080208417
2,5,76,0.606309087192878
3,5,76,0.49148831423119643
1,1,77,0.3604565498449846
2,1,77,0.60892232687041
3,1,77,0.4928017021793721
1,2,77,0.3606026248589589
2,2,77,0.608955058511474
3,2,77,0.4928883938767407
1,3,77,0.3605946188428809
2,3,77,0.6089917303017205
3,3,77,0.4928985246796862
1,4,77,0.3606701607984747
2,4,77,0.6090500946243472
3,4,77,0.492965475655088
1,5,77,0.3604295100275488
2,5,77,0.6087983492018475
3,5,77,0.49273081756112563
1,1,78,0.36202670365297973
2,1,78,0.6122070653468525
3,1,78,0.4944481148024565
1,2,78,0.3621736864187945
2,2,78,0.6122395128406501
3,2,78,0.4945354981345023
1,3,78,0.3621658966593739
2,3,78,0.6122767963506912
3,3,78,0.4945459514207263
1,4,78,0.36224203504743824
2,4,78,0.612335627838061
3,4,78,0.4946134429967758
1,5,78,0.361999374323265
2,5,78,0.6120818812770142
3,5,78,0.4943769052117207
1,1,79,0.3639388067678407
2,1,79,0.616513702294084
3,1,79,0.4966148402882809
1,2,79,0.36408687968414943
2,2,79,0.6165457861992744
3,2,79,0.4967031092020144
1,3,79,0.36407933341438603
2,3,79,0.6165838262860014
3,3,79,0.49671394767451493
1,4,79,0.36415617756670166
2,4,79,0.6166432360364851
3,4,79,0.496782113787707
1,5,79,0.3639111505946649
2,5,79,0.6163870063565723
3,5,79,0.4965432495721748
1,1,80,0.36626568084634387
2,1,80,0.6221226649576673
3,1,80,0.4994467853039863
1,2,80,0.3664150666950879
2,2,80,0.6221542843874793
3,2,80,0.4995361889482438
1,3,80,0.36640779842267723
2,3,80,0.6221932693505956
3,3,80,0.4995474956925055
1,4,80,0.36648548271672
2,4,80,0.6222534023458716
3,4,80,0.4996165103812453
1,5,80,0.3662376504319933
2,5,80,0.6219940613962656
3,5,80,0.4993747367169945
1,1,81,0.36909576319093623
2,1,81,0.6293713304593036
3,1,81,0.5031199884384518
1,2,81,0.36924673364235805
2,2,81,0.6294023591534286
3,2,81,0.5032108422109163
1,3,81,0.3692397866014124
2,3,81,0.6294425296147832
3,3,81,0.5032227250094022
1,4,81,0.3693184756766288
2,4,81,0.6295035718713438
3,4,81,0.5032928107806693
1,5,81,0.3690672990873781
2,5,81,0.6292403145994153
3,5,81,0.5030473796382793
1,1,82,0.3725364481803425
2,1,82,0.6386511638059054
3,1,82,0.5078416834128398
1,2,82,0.3726893341331058
2,2,82,0.638681446818854
3,2,82,0.5079343794494053
1,3,82,0.37268276205402956
2,3,82,0.6387231044113243
3,3,82,0.5079469752059691
1,4,82,0.3727626571577721
2,4,82,0.6387852902166746
3,4,82,0.5080184113820824
1,5,82,0.3725074764668368
2,5,82,0.638517103716962
3,5,82,0.5077683806745112
1,1,83,0.37671814416599697
2,1,83,0.6503911215615257
3,1,83,0.5138443404534431
1,2,83,0.37687334831386193
2,2,83,0.6504204738946673
3,2,83,0.5139393548787161
1,3,83,0.3768672175790202
2,3,83,0.6504639878371326
3,3,83,0.5139528333989009
1,4,83,0.37694856428284196
2,4,83,0.6505276057355343
3,4,83,0.514025962776169
1,5,83,0.3766885734953217
2,5,83,0.6502532439446551
3,5,83,0.51377017238585
1,1,84,0.3817991989989558
2,1,84,0.665015347109314
3,1,84,0.5213681782121943
1,2,84,0.3819572110994093
2,2,84,0.6650435567048668
3,2,84,0.5214660701335136
1,3,84,0.3819516033667341
2,3,84,0.6650893646229429
3,3,84,0.5214806357979692
1,4,84,0.3820347009453712
2,4,84,0.6651547595819564
3,4,84,0.521555866431941
1,5,84,0.3817689169995063
2,5,84,0.6648727348754061
3,5,84,0.52129292967169
1,1,85,0.38797188014304607
2,1,85,0.6828549399022514
3,1,85,0.5306227892019899
1,2,85,0.3881332955651825
2,2,85,0.6828817792448332
3,2,85,0.5307241824845731
1,3,85,0.38812831095947603
2,3,85,0.6829303756891792
3,3,85,0.5307400711446093
1,4,85,0.3882135237875268
2,4,85,0.6829979427796837
3,4,85,0.5308178675009841
1,5,85,0.3879407490398495
2,5,85,0.6827065548899747
3,5,85,0.5305461968271552
1,1,86,0.3954696351411993
2,1,86,0.7039801543723543
3,1,86,0.5417122355586365
1,2,86,0.395635177393854
2,2,86,0.704005407966075
3,2,86,0.5418177678550964
1,3,86,0.39563093838692576
2,3,86,0.7040573092297833
3,3,86,0.5418352342543604
1,4,86,0.395718709784323
2,4,86,0.7041274706403182
3,4,86,0.5419160876607726
1,5,86,0.39543748642948984
2,5,86,0.703824908642882
3,5,86,0.541633987609979
1,1,87,0.404575906536096
2,1,87,0.7278976548768715
3,1,87,0.5544977774796122
1,2,87,0.40474645462740855
2,2,87,0.7279211748168831
3,2,87,0.5546079901833667
1,3,87,0.40474311075414615
2,3,87,0.7279768406563212
3,3,87,0.5546272778584374
1,4,87,0.4048339798038845
2,4,87,0.7280499920577854
3,4,87,0.5547116390864791
1,5,87,0.40454253450541505
2,5,87,0.7277345704955372
3,5,87,0.5544175227990094
1,1,88,0.41563483402810447
2,1,88,0.7530224679296964
3,1,88,0.5683559555453194
1,2,88,0.41581145569001043
2,2,88,0.753044277835996
3,2,88,0.5684710807081861
1,3,88,0.4158091892789916
2,3,88,0.7531039576314599
3,3,88,0.5684923608290244
1,4,88,0.41590381125271364
2,4,88,0.7531803604041887
3,4,88,0.5685805060118773
1,5,88,0.4155999878915689
2,5,88,0.7528509920723334
3,5,88,0.5682733300014551
1,1,89,0.4286335880882139
2,1,89,0.7757781807027899
3,1,89,0.5817633516161289
1,2,89,0.42881707587218004
2,2,89,0.7757986612906829
3,2,89,0.5818829232978564
1,3,89,0.4288161720422277
2,3,89,0.7758621109793195
3,3,89,0.5819061799777465
1,4,89,0.4289152213454785
2,4,89,0.7759416913696325
3,4,89,0.5819979621919719
1,5,89,0.4285965946910303
2,5,89,0.7755987666274546
3,5,89,0.5816780362539318
1,1,90,0.43882706574980906
2,1,90,0.7888954726629245
3,1,90,0.591597162689861
1,2,90,0.43901538997083267
2,2,90,0.7889157239856501
3,2,90,0.5917192960072957
1,3,90,0.43901577307281064
2,3,90,0.7889816918229738
3,3,90,0.5917441274096957
1,4,90,0.43911834636633473
2,4,90,0.7890636872976805
3,4,90,0.5918385329512403
1,5,90,0.4387875136944895
2,5,90,0.7887106299935224
3,5,90,0.5915089476300938
1,1,91,0.43881521202442625
2,1,91,0.78887073314849
3,1,91,0.5915792912013321
1,2,91,0.43900354485082765
2,2,91,0.7888909610545949
3,2,91,0.5917014346267006
1,3,91,0.4390039567377425
2,3,91,0.7889569753306137
3,3,91,0.5917263055612448
1,4,91,0.43910655155922945
2,4,91,0.7890390007507748
3,4,91,0.5918207399057253
1,5,91,0.4387756295019802
2,5,91,0.7886858231419869
3,5,91,0.5914910356323808
1,1,92,0.4388039213078909
2,1,92,0.7888471328131692
3,1,92,0.5915622456567393
1,2,92,0.43899226151285636
2,2,92,0.7888673386571982
3,2,92,0.5916843978064692
1,3,92,0.4389927002379733
2,3,92,0.7889333959952486
3,3,92,0.5917093055446265
1,4,92,0.43909531480931546
2,4,92,0.7890154490338956
3,4,92,0.5918037663852096
1,5,92,0.43876431067967986
2,5,92,0.7886621608838401
3,5,92,0.5914739527771371
1,1,93,0.4387931349488205
2,1,93,0.7888245598228425
3,1,93,0.5915459450298999
1,2,93,0.4389814814323115
2,2,93,0.7888447448459981
3,2,93,0.5916681046605164
1,3,93,0.438981945224686
2,3,93,0.7889108421709794
3,3,93,0.5916930467143722
1,4,93,0.4390845779387654
2,4,93,0.7889929207166184
3,4,93,0.5917875319594945
1,5,93,0.43875349835654825
2,5,93,0.788639530887524
3,5,93,0.5914576177455135
1,1,94,0.4387828116132218
2,1,94,0.7888029349730568
3,1,94,0.5915303317275385
1,2,94,0.4389711633883647
2,2,94,0.7888231003293877
3,2,94,0.5916524977225176
1,3,94,0.43897165061706134
2,3,94,0.7888892348144516
3,3,94,0.5916774717997833
1,4,94,0.4390743000096505
2,4,94,0.7889713369357809
3,4,94,0.5917719795391968
1,5,94,0.4387431510168858
2,5,94,0.7886178535295093
3,5,94,0.5914419726985686
1,1,95,0.4387729214155447
2,1,95,0.7887822006726959
3,1,95,0.5915153637443246
1,2,95,0.4389612775979803
2,2,95,0.7888023474468618
3,2,95,0.5916375351028228
1,3,95,0.4389617867477942
2,3,95,0.7888685164755417
3,3,95,0.5916625390751279
1,4,95,0.43906445147728473
2,4,95,0.7889506403956695
3,4,95,0.5917570675547246
1,5,95,0.4387332386204063
2,5,95,0.7885970708570644
3,5,95,0.5914269754198792
1,1,96,0.4387634413429987
2,1,96,0.7887623122565475
3,1,96,0.5915010084321582
1,2,96,0.4389518011415318
2,2,96,0.788782441474912
3,2,96,0.5916231842586497
1,3,96,0.4389523307969648
2,3,96,0.7888486426147536
3,3,96,0.591648216139978
1,4,96,0.4390550096295846
2,4,96,0.788930786692508
3,4,96,0.5917427637432183
1,5,96,0.4387237380187085
2,5,96,0.7885771378854851
3,5,96,0.5914125930754156
1,1,97,0.4387543522794024
2,1,97,0.7887432323145432
3,1,97,0.5914872384197501
1,2,97,0.43894271498744225
2,2,97,0.7887633449518212
3,2,97,0.5916094179143586
1,3,97,0.4389432638219908
2,3,97,0.7888295759356775
3,3,97,0.5916344758462494
1,4,97,0.4390459556206414
2,4,97,0.7889117386517032
3,4,97,0.5917290410801209
1,5,97,0.43871462997396016
2,5,97,0.7885580169169938
3,5,97,0.5913987981266821
1,1,98,0.4387456372825099
2,1,98,0.788724927417111
3,1,98,0.5914740292518826
1,2,98,0.43893400227018065
2,2,98,0.7887450244003661
3,2,98,0.5915962117014176
1,3,98,0.4389345690388105
2,3,98,0.7888112831124595
3,3,98,0.5916212939423305
1,4,98,0.43903727275422755
2,4,98,0.7888934630583869
3,4,98,0.5917158754262536
1,5,98,0.438705897432962
2,5,98,0.7885396742593976
3,5,98,0.5913855659658138
1,1,99,0.43877323651382005
2,1,99,0.7888126096624902
3,1,99,0.5914613466047814
1,2,99,0.43896164010939637
2,2,99,0.78883264333819
3,2,99,0.5915835461133369
1,3,99,0.4389622180208877
2,3,99,0.788898935384896
3,3,99,0.5916086466286352
1,4,99,0.4390649429785561
2,4,99,0.7889811248576919
3,4,99,0.5917032437845703
1,5,99,0.43873350590352417
2,5,99,0.7886272887449928
3,5,99,0.5913728843510411
1,1,100,0.43912125872153746
2,1,100,0.7891927577138118
3,1,100,0.5916275097733188
1,2,100,0.4393098469147226
2,2,100,0.7892127088668679
3,2,100,0.5917497706223224
1,3,100,0.4393104361300103
2,3,100,0.7892790581522237
3,3,100,0.5917748948013272
1,4,100,0.43941325924415264
2,4,100,0.7893612785820924
3,4,100,0.5918695364527903
1,5,100,0.4390815179925298
2,5,100,0.7890072961219862
3,5,100,0.5915390334637223
1,1,101,0.4395458287092031
2,1,101,0.7897060277928087
3,1,101,0.5918537535613658
1,2,101,0.4397346403166892
2,2,101,0.7897258743987895
3,2,101,0.5919760951308665
1,3,101,0.4397352388733467
2,3,101,0.7897922903236679
3,3,101,0.5920012423902682
1,4,101,0.4398381781805446
2,4,101,0.7898745460289996
3,4,101,0.5920959377028095
1,5,101,0.4395060800498538
2,5,101,0.7895203918495222
3,5,101,0.5917652665251112
1,1,102,0.4400632502485881
2,1,102,0.7903956902854635
3,1,102,0.5921595961797109
1,2,102,0.44025233254280455
2,2,102,0.7904154028560246
3,2,102,0.592282044408251
1,3,102,0.44025293834209006
2,3,102,0.7904818985741013
3,3,102,0.5923072145396758
1,4,102,0.44035601598036134
2,4,102,0.790564195747091
3,4,102,0.5924019761237583
1,5,102,0.440023495987074
2,5,102,0.790209834268177
3,5,102,0.5920711021890599
1,1,103,0.44069332086106855
2,1,103,0.7913186541491075
3,1,103,0.5925707451432298
1,2,103,0.4408827313644156
2,2,103,0.7913381934173118
3,2,103,0.5926933345704826
1,3,103,0.44088334212508434
2,3,103,0.7914047869747068
3,3,103,0.5927185278286806
1,4,103,0.44098658519367673
2,4,103,0.7914871342480312
3,4,103,0.5928133727985067
1,5,103,0.44065356351844476
2,5,103,0.7911325165733014
3,5,103,0.5924822485811672
1,1,104,0.4414600797098338
2,1,104,0.7925494530212721
3,1,104,0.5931209275826397
1,2,104,0.4416498883745911
2,2,104,0.7925687669637341
3,2,104,0.5932437039917364
1,3,104,0.44165050157772445
2,3,104,0.7926354827748295
3,3,104,0.5932689212126271
1,4,104,0.4417539431823486
2,4,104,0.7927178919609084
3,4,104,0.5933638725600121
1,5,104,0.4414203220629234
2,5,104,0.7923629518345224
3,5,104,0.5930324336473152
1,1,105,0.4423927155960445
2,1,105,0.7941852044914381
3,1,105,0.593854181752433
1,2,105,0.4425830074523668
2,2,105,0.7942042245345872
3,2,105,0.5939772055585336
1,3,105,0.442583620275249
2,3,105,0.7942710952763347
3,3,105,0.5940024483158556
1,4,105,0.44268730079834645
2,4,105,0.7943535823244139
3,4,105,0.5940975366781658
1,5,105,0.4423529607523556
2,5,105,0.7939982309137933
3,5,105,0.5937656967012552
1,1,106,0.4435266693289416
2,1,106,0.7963516518402542
3,1,106,0.5948276730133709
1,2,106,0.44371754770101823
2,2,106,0.7963702880881999
3,2,106,0.5949510235617481
1,3,106,0.44371815693768984
2,3,106,0.796437357104809
3,3,106,0.5949762943732863
1,4,106,0.44382212558180795
2,4,106,0.7965199433288155
3,4,106,0.5950715602851665
1,5,106,0.44348692081628105
2,5,106,0.7961640625578243
3,5,106,0.594739204444848
1,1,107,0.4449049720874798
2,1,107,0.7992103072003153
3,1,107,0.5961150652280361
1,2,107,0.44509656249937163
2,2,107,0.7992284425329222
3,2,107,0.5962388461683111
1,3,107,0.4450971644649698
2,3,107,0.7992957668450169
3,3,107,0.5962641487652054
1,4,107,0.44520148112763364
2,4,107,0.7993784804809808
3,4,107,0.596359645488823
1,5,107,0.44486523396149014
2,5,107,0.7990219146157772
3,5,107,0.5960266223898786
1,1,108,0.4465798703023798
2,1,108,0.8029665209169304
3,1,108,0.5978104042783862
1,2,108,0.44677232522108073
2,2,108,0.8029840038597
3,2,108,0.5979347501560415
1,3,108,0.4467729156364658
2,3,108,0.8030516578582632
3,3,108,0.5979600898313672
1,4,108,0.4468776531874351
2,4,108,0.8031345360109619
3,4,108,0.5980558868519247
1,5,108,0.44654014727591446
2,5,108,0.8027770812117723
3,5,108,0.597721998372399
1,1,109,0.4486147984036995
2,1,109,0.8078779268111802
3,1,109,0.6000323223992818
1,2,109,0.4488083029985609
2,2,109,0.8078945632094704
3,2,109,0.600157406524237
1,3,109,0.4488088768509763
2,3,109,0.8079626430701774
3,3,109,0.6001827905795599
1,4,109,0.44891412389795976
2,4,109,0.8080457340987872
3,4,109,0.6002789778190614
1,5,109,0.44857509600278167
2,5,109,0.8076871257301825
3,5,109,0.5999439668214611
1,1,110,0.45108677391034774
2,1,110,0.8142620299349557
3,1,110,0.6029280973965302
1,2,110,0.45128155304637474
2,2,110,0.8142775737347155
3,2,110,0.6030541408654214
1,3,110,0.4512821044209721
2,3,110,0.8143462024870453
3,3,110,0.6030795791756305
1,4,110,0.45138796866830355
2,4,110,0.8144295688490505
3,4,110,0.6031762718963493
1,5,110,0.45104709866247494
2,5,110,0.814069466549072
3,5,110,0.6028398077950995
1,1,111,0.45408930528096825
2,1,111,0.8225005044433713
3,1,111,0.6066766129638141
1,2,111,0.45428563201006217
2,2,111,0.8225146483898906
3,2,111,0.6068038943506471
1,3,111,0.45428615388602184
2,3,111,0.8225839813748581
3,3,111,0.6068294000668281
1,4,111,0.4543927662131807
2,4,111,0.8226677028793454
3,4,111,0.6069267442696392
1,5,111,0.4540496649427537
2,5,111,0.8223056738257308
3,5,111,0.6065884069035097
1,1,112,0.45773592230230187
2,1,112,0.8330357171173342
3,1,112,0.6114884243035928
1,2,112,0.45793412817307166
2,2,112,0.8330480850985689
3,2,112,0.6116172888652592
1,3,112,0.4579346121767048
2,3,112,0.8331183151782133
3,3,112,0.6116428792703371
1,4,112,0.4580421315907292
2,4,112,0.8332024924656286
3,4,112,0.6117410570806008
1,5,112,0.457696326134934
2,5,112,0.8328379941148317
3,5,112,0.6114003201668119
1,1,113,0.4621644622922734
2,1,113,0.846351542573447
3,1,113,0.6175997092227494
1,2,113,0.46236494986768356
2,2,113,0.8463616869260572
3,2,113,0.6177305752827847
1,3,113,0.46236538597327
2,3,113,0.8464330481508044
3,3,113,0.6177562728011727
1,4,113,0.4624740056221002
2,4,113,0.8465178059693997
3,4,113,0.6178555067753201
1,5,113,0.46212492139509503
2,5,113,0.8461501710601538
3,5,113,0.6175117237179248
1,1,114,0.4675422739277161
2,1,114,0.8629248150261919
3,1,114,0.6252545121945786
1,2,114,0.46774553198317914
2,2,114,0.8629322248290079
3,2,114,0.6253878703311483
1,3,114,0.46774590815032685
2,3,114,0.8630049921368806
3,3,114,0.6254137036649994
1,4,114,0.4678558626241549
2,4,114,0.863090481549737
3,4,114,0.6255142579799288
1,5,114,0.4675028016424182
2,5,114,0.8627189108131815
3,5,114,0.6251666554166213
1,1,115,0.47407253514794306
2,1,115,0.8831243695420218
3,1,115,0.6346657800884417
1,2,115,0.47427915712365637
2,2,115,0.8831285004498791
3,2,115,0.6348021773124531
1,3,115,0.47427945885755424
2,3,115,0.8832029810590503
3,3,115,0.6348281826220202
1,4,115,0.4743910330538822
2,4,115,0.8832893789649614
3,4,115,0.6349303574606926
1,5,115,0.47403314754854503
2,5,115,0.8829129515067322
3,5,115,0.6345780463852181
1,1,116,0.4820019236429926
2,1,116,0.9070193310684093
3,1,116,0.6459393051484034
1,2,116,0.48221263004715637
2,2,116,0.9070196747226259
3,2,116,0.6460793005328654
1,3,116,0.4822128398651897
2,3,116,0.9070961836950721
3,3,116,0.6461055224785431
1,4,116,0.4823263797523208
2,4,116,0.9071836867802652
3,4,116,0.6462096351700506
1,5,116,0.4819626401300246
2,5,116,0.9068014056878537
3,5,116,0.6458516569320931
1,1,117,0.4916299294969949
2,1,117,0.934033560529784
3,1,117,0.6589343390777033
1,2,117,0.4918455951057034
2,2,117,0.93402978383205
3,2,117,0.6590784078772307
1,3,117,0.4918456918903554
2,3,117,0.9341085910446515
3,3,117,0.6591049001657814
1,4,117,0.49196161757570617
2,4,117,0.934197399176284
3,4,117,0.6592112420891489
1,5,117,0.4915907735182375
2,5,117,0.9338083024702801
3,5,117,0.6588466789282499
1,1,118,0.5033201615503825
2,1,118,0.9623433245727668
3,1,118,0.6730179472992172
1,2,118,0.5035418484310524
2,2,118,0.9623355290150416
3,2,118,0.673166295223237
1,3,118,0.50354180664472
2,3,118,0.9624167562196562
3,3,118,0.6731931200015521
1,4,118,0.5036606282413509
2,4,118,0.9625070368274055
3,4,118,0.6733018708208558
1,5,118,0.5032811614753004
2,5,118,0.962110424477521
3,5,118,0.672930070839522
1,1,119,0.5169921542009935
2,1,119,0.9878513806326222
3,1,119,0.6866433687021471
1,2,119,0.5172206163452302
2,2,119,0.9878405640292883
3,2,119,0.6867955930852874
1,3,119,0.517220486683291
2,3,119,0.9879239968155167
3,3,119,0.6868228180227063
1,4,119,0.5173426741463564
2,4,119,0.9880158161560458
3,4,119,0.6869338867358371
1,5,119,0.5169529749806409
2,5,119,0.9876116774013167
3,5,119,0.6865548861493233
1,1,120,0.5275777477074926
2,1,120,1.0022336432963082
3,1,120,0.6966397960164866
1,2,120,0.5278109059827021
2,2,120,1.002222606317185
3,2,120,0.6967942575518882
1,3,120,0.5278108641218191
2,3,120,1.0023073465060013
3,3,120,0.6968219584474357
1,4,120,0.5279356163484975
2,4,120,1.0024005588296367
3,4,120,0.6969346996570427
1,5,120,0.5275376825179805
2,5,120,1.001990306252846
3,5,120,0.6965499534164832
1,1,121,0.5275732099544278
2,1,121,1.0022233314782796
3,1,121,0.6966329851275755
1,2,121,0.5278063659324352
2,2,121,1.0022122894049448
3,2,121,0.6967874445186417
1,3,121,0.5278063281919301
2,3,121,1.002297034412161
3,3,121,0.6968151503652067
1,4,121,0.5279310819387497
2,4,121,1.0023902495360228
3,4,121,0.6969278938596928
1,5,121,0.5275331419908126
2,5,121,1.0019799891996641
3,5,121,0.696543139473064
1,1,122,0.527568768948411
2,1,122,1.002213225699083
3,1,122,0.6966263113079069
1,2,122,0.5278019225893069
2,2,122,1.0022021788495576
3,2,122,0.6967807685111627
1,3,122,0.5278018886983907
2,3,122,1.0022869282696407
3,3,122,0.6968084789579582
1,4,122,0.5279266437929654
2,4,122,1.0023801459539943
3,4,122,0.6969212245127847
1,5,122,0.5275286984559325
2,5,122,1.0019698787848619
3,5,122,0.6965364629098307
1,1,123,0.5275644114786959
2,1,123,1.0022032998193193
3,1,123,0.696619757254156
1,2,123,0.5277975627446554
2,2,123,1.002192248488876
3,2,123,0.6967742122297541
1,3,123,0.5277975324527143
2,3,123,1.0022770019453522
3,3,123,0.6968019269511156
1,4,123,0.5279222887354524
2,4,123,1.002370221967907
3,4,123,0.6969146743582062
1,5,123,0.5275243386838789
2,5,123,1.0019599488255262
3,5,123,0.6965299064006641
1,1,124,0.5275601296485715
2,1,124,1.002193538405494
3,1,124,0.6966133126818054
1,2,124,0.5277932785059142
2,2,124,1.0021824828708774
3,2,124,0.6967677653950773
1,3,124,0.527793251578689
2,3,124,1.0022672400123436
3,3,124,0.6967954840864458
1,4,124,0.5279180089012708
2,4,124,1.0023604621657742
3,4,124,0.6969082331521006
1,5,124,0.5275200547619566
2,5,124,1.001950183849231
3,5,124,0.696523459640949
1,1,125,0.5275559189473512
2,1,125,1.002183932838522
3,1,125,0.6966069717905465
1,2,125,0.5277890653675242
2,2,125,1.0021728733607758
3,2,125,0.6967614222126952
1,3,125,0.5277890415846612
2,3,125,1.0022576338580573
3,3,125,0.6967891445878408
1,4,125,0.5279137998088401
2,4,125,1.0023508579481735
3,4,125,0.6969018951311222
1,5,125,0.5275158421653923
2,5,125,1.001940575201555
3,5,125,0.6965171168123253
1,1,126,0.5275517767489862
2,1,126,1.0021744782588273
3,1,126,0.696600731262069
1,2,126,0.527784920708818
2,2,126,1.0021634150851408
3,2,126,0.6967551793702557
1,3,126,0.5277848998622863
2,3,126,1.0022481786292183
3,3,126,0.6967829051593608
1,4,126,0.5279096588589428
2,4,126,1.002341404473625
3,4,126,0.6968956570108615
1,5,126,0.5275116982554243
