538.0
1358.0
593.0
1447.0
427.0
866.0
634.0
1092.0
697.0
1003.0
702.0
486.0
296.0
146.0
1185.0
547.0
650.0
185.0
798.0
735.0
576.0
399.0
338.0
735.0
1784.0
1245.0
1343.0
1378.0
305.0
263.0
499.0
827.0
957.0
723.0
1397.0
995.0
1001.0
319.0
743.0
580.0
583.0
735.0
